INTERCONNECTION,FUEL,TIMESLICE,2023,2025,2030,2035,2040,2045,2050
ALBANIA,Elec_Transmission,m10_d1_t1,0.0034670406669601002,0.0024710879236332,0.005338787748488,0.0053387876667542,0.0053387873918539,0.0053387873235412,0.0053387826208546
ALBANIA,Elec_Transmission,m10_d1_t10,0.0053387876691893005,0.0053387880456586,0.0053387880663888,0.005338788011660199,0.005338787948297,0.0053387878046626,0.0053387858330993
ALBANIA,Elec_Transmission,m10_d1_t11,0.0053387880064049995,0.0053387881595042,0.0053387881147356,0.0053387880681646,0.005338788001158,0.0053387879084103,0.005338786309942
ALBANIA,Elec_Transmission,m10_d1_t12,0.0053387880104725,0.0053387881527592,0.0053387881045999005,0.0053387880559896995,0.0053387880034196,0.0053387878856342,0.0053387860922603
ALBANIA,Elec_Transmission,m10_d1_t13,0.0053387877831661,0.0053387880530261994,0.0053387879569227,0.0053387878954125,0.0053387878476393,0.0053387877218847,0.0053387851723245994
ALBANIA,Elec_Transmission,m10_d1_t14,0.0053387877809851,0.0053387880233722994,0.0053387879129186,0.0053387878528904,0.0053387878706807,0.0053387877226052,0.0053387854547709
ALBANIA,Elec_Transmission,m10_d1_t15,0.0053387879768103,0.0053387881422276,0.005338788092873,0.0053387880107796,0.0053387879924902005,0.0053387878812682,0.0053387862394931995
ALBANIA,Elec_Transmission,m10_d1_t16,0.0053387843524961,0.0053387879042908,0.0053387880046017,0.005338787770214,0.0053387877350088995,0.0053387875948246,0.0053387845530561
ALBANIA,Elec_Transmission,m10_d1_t17,0.0053387875998597,0.005338787863752899,0.0053387879408035,0.0053387879512128,0.0053387878122964,0.0053387876049194,0.0053387843244667
ALBANIA,Elec_Transmission,m10_d1_t18,9.779103761173863e-10,5.117576331553457e-10,7.767310422907522e-09,0.0053387870135011995,0.0053387864695986,0.0053387870800393,0.0053387806928233
ALBANIA,Elec_Transmission,m10_d1_t19,2.527620236521543e-10,1.323362596299814e-10,2.537433277729721e-10,5.638989500656819e-10,7.223243141805058e-09,0.0031042581670642,4.963649279625501e-08
ALBANIA,Elec_Transmission,m10_d1_t2,0.0053387873772675,0.0053387879590823,0.0053387880370323005,0.0053387879458885,0.0053387878013034995,0.005338787601639501,0.0053387843024474005
ALBANIA,Elec_Transmission,m10_d1_t20,1.7073365462788754e-10,8.874863651763491e-11,1.9479606219372803e-10,2.8637431043720764e-10,7.688496754548255e-10,1.2676055728825123e-09,6.649940093602741e-09
ALBANIA,Elec_Transmission,m10_d1_t21,1.51509709328909e-09,7.454216622729747e-10,0.005338784774849999,0.005338786935335501,0.0053387876893597995,0.0053387874243316005,0.0053387832306633
ALBANIA,Elec_Transmission,m10_d1_t22,1.3717849775933702e-09,1.3363536253685342e-09,0.0053387862266939,0.0053387872739454004,0.005338787756239901,0.005338787570714,0.0053387837232088
ALBANIA,Elec_Transmission,m10_d1_t23,9.675824469913368e-11,5.216414735905142e-11,1.682866923499868e-10,3.3829723578535655e-10,7.12015450734323e-10,1.4118732696650968e-09,1.255790478083382e-08
ALBANIA,Elec_Transmission,m10_d1_t24,8.686991492300793e-11,4.530406911791775e-11,2.294216077080489e-10,3.2161185992902015e-10,9.607194949558458e-10,1.9030906888526735e-09,1.6308495291746988e-08
ALBANIA,Elec_Transmission,m10_d1_t3,0.0025835578633357998,0.0053387862685306,0.0053387871189974,0.0053387865877414006,0.005338785808827001,0.0053387865620466,0.0053387780184722
ALBANIA,Elec_Transmission,m10_d1_t4,0.0003834319546289,0.00046267571752340003,0.0012769147198453,0.0028601745086301,0.0049130454105730005,0.0053387870345565,0.0053387808720181005
ALBANIA,Elec_Transmission,m10_d1_t5,0.0023947680359684997,0.0053387854417452,0.0053387841311636,0.0053387822006958005,0.0053387793874664,0.0053387870228913,0.0053387808015199
ALBANIA,Elec_Transmission,m10_d1_t6,0.0053387858773196,0.0053387878416289005,0.0053387879521808995,0.0053387878106785,0.005338787755826999,0.0053387877414559,0.0053387857314768005
ALBANIA,Elec_Transmission,m10_d1_t7,0.0021211391354437,0.0043353843564868,0.0053387872896155,0.0053387868374152,0.0053387877523135,0.0053387877227932,0.0053387846607176005
ALBANIA,Elec_Transmission,m10_d1_t8,0.005338783476308199,0.0026618904608932,0.0053387873041736995,0.0053387868596115,0.005338787708181299,0.0053387876896397,0.0053387844100045
ALBANIA,Elec_Transmission,m10_d1_t9,0.0053387862839719006,0.005338782425580201,0.00533878779479,0.0053387877495313,0.005338787742611,0.0053387877150376,0.0053387846021149
ALBANIA,Elec_Transmission,m10_d2_t1,7.236705939869471e-10,2.757043381283472e-10,9.790596494813764e-10,0.0032784785885199,0.0053387862680204,0.0053387862454135,0.005338776142077
ALBANIA,Elec_Transmission,m10_d2_t10,0.0051318973730362,0.0053387864711087005,0.0053387875028953,0.005338787753597501,0.005338787627286699,0.0053387875654254,0.0053387853103347
