INTERCONNECTION,FUEL,2023,2025,2030,2035,2040,2045,2050
ALBANIA,Elec_Transmission,1.483,1.483,1.483,1.483,1.483,1.483,1.483
BULGARIA,Elec_Transmission,3.2800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002
ITALY,Elec_Transmission,0.5,0.5,0.5,0.5,0.5,0.5,0.5
NORTH_MACEDONIA,Elec_Transmission,2.7,2.7,2.7,2.7,2.7,2.7,2.7
TURKEY,Elec_Transmission,1.93,1.93,1.93,1.93,1.93,1.93,1.93
