STORAGE,2023,2025,2030,2035,2040,2045,2050
BATTERY_STORAGE_NEW,3.098781883184323e-05,2.8282108684517743e-05,15.442944553467647,23.441947018027854,42.402260888092506,51.9579067785597,76.68236646590528
HPS_STORAGE_NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sfikia_S,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thisavros_S,0.0,0.0,0.0,0.0,0.0,0.0,0.0
