VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
DiscountedFOM,Crete,Wind_Ex,2025,6.366892624361362
DiscountedFOM,Crete,Wind_Ex,2030,4.0897619274888966
DiscountedFOM,Crete,Wind_Ex,2035,2.7834232477173226
DiscountedFOM,Crete,Wind_Ex,2040,1.8943510926295284
DiscountedFOM,Crete,Wind_Ex,2045,1.289263522926182
DiscountedFOM,Crete,Wind_Ex,2050,1.063609742252225
DiscountedFOM,Crete,Xilokamara,2023,11.213416666666669
DiscountedFOM,Crete,Xilokamara,2025,8.565541344682268
DiscountedFOM,Crete,Xilokamara,2030,5.829563512688645
DiscountedFOM,Crete,Xilokamara,2035,3.967502972776961
DiscountedFOM,Crete,Xilokamara,2040,2.7002158574534647
DiscountedFOM,Crete,Xilokamara,2045,1.8377215409469074
DiscountedFOM,Crete,Xilokamara,2050,1.5160737116501943
DiscountedFOM,EL30,AIS_Lavriou_IV,2023,13.973994679555558
DiscountedFOM,EL30,AIS_Lavriou_IV,2025,10.674251455750461
DiscountedFOM,EL30,AIS_Lavriou_IV,2030,7.264716181696834
DiscountedFOM,EL30,AIS_Lavriou_IV,2035,0.0
DiscountedFOM,EL30,AIS_Lavriou_IV,2040,0.0
DiscountedFOM,EL30,AIS_Lavriou_IV,2045,0.0
DiscountedFOM,EL30,AIS_Lavriou_IV,2050,0.0
DiscountedFOM,EL30,AIS_Lavriou_V,2023,9.564000787506535
DiscountedFOM,EL30,AIS_Lavriou_V,2025,7.305609574816793
DiscountedFOM,EL30,AIS_Lavriou_V,2030,4.972075120752816
DiscountedFOM,EL30,AIS_Lavriou_V,2035,3.383910781635595
DiscountedFOM,EL30,AIS_Lavriou_V,2040,1.6009274040275245e-07
DiscountedFOM,EL30,AIS_Lavriou_V,2045,1.1264984018422124e-07
DiscountedFOM,EL30,AIS_Lavriou_V,2050,5.588309945605631e-07
DiscountedFOM,EL30,BackStop,2023,1.608425719636521e-06
DiscountedFOM,EL30,BackStop,2025,6.433640875274414e-07
DiscountedFOM,EL30,BackStop,2030,6.433606425831025e-07
DiscountedFOM,EL30,BackStop,2035,6.433651515435368e-07
DiscountedFOM,EL30,BackStop,2040,6.43367154738698e-07
DiscountedFOM,EL30,BackStop,2045,6.43365762201662e-07
DiscountedFOM,EL30,BackStop,2050,3.216816679263112e-06
DiscountedFOM,EL30,Batteries_New,2023,2.5255716256757264e-06
DiscountedFOM,EL30,Batteries_New,2025,1.7738427823161686e-06
DiscountedFOM,EL30,Batteries_New,2030,1.9018597848091676e-06
DiscountedFOM,EL30,Batteries_New,2035,0.9584257169420579
DiscountedFOM,EL30,Batteries_New,2040,0.597796923255983
DiscountedFOM,EL30,Batteries_New,2045,0.3697729635691903
DiscountedFOM,EL30,Batteries_New,2050,0.5652576338283652
DiscountedFOM,EL30,Biomass,2023,0.0
DiscountedFOM,EL30,Biomass,2025,1.0463930439955306e-11
DiscountedFOM,EL30,Biomass,2030,6.874113372588688e-12
DiscountedFOM,EL30,Biomass,2035,4.694204576860822e-12
DiscountedFOM,EL30,Biomass,2040,3.205381779522958e-12
DiscountedFOM,EL30,Biomass,2045,2.189690299891902e-12
DiscountedFOM,EL30,Biomass,2050,1.8167206867272444e-12
DiscountedFOM,EL30,BiomassImports,2023,0.0
DiscountedFOM,EL30,BiomassImports,2025,0.0
DiscountedFOM,EL30,BiomassImports,2030,0.0
DiscountedFOM,EL30,BiomassImports,2035,0.0
DiscountedFOM,EL30,BiomassImports,2040,0.0
DiscountedFOM,EL30,BiomassImports,2045,0.0
DiscountedFOM,EL30,BiomassImports,2050,0.0
DiscountedFOM,EL30,BiomassProduction,2023,0.0
DiscountedFOM,EL30,BiomassProduction,2025,0.0
DiscountedFOM,EL30,BiomassProduction,2030,0.0
DiscountedFOM,EL30,BiomassProduction,2035,0.0
DiscountedFOM,EL30,BiomassProduction,2040,0.0
DiscountedFOM,EL30,BiomassProduction,2045,0.0
DiscountedFOM,EL30,BiomassProduction,2050,0.0
DiscountedFOM,EL30,Biomass_CCS,2023,0.0
DiscountedFOM,EL30,Biomass_CCS,2025,0.0
DiscountedFOM,EL30,Biomass_CCS,2030,0.0
DiscountedFOM,EL30,Biomass_CCS,2035,0.0
DiscountedFOM,EL30,Biomass_CCS,2040,0.0
DiscountedFOM,EL30,Biomass_CCS,2045,0.0
DiscountedFOM,EL30,Biomass_CCS,2050,0.0
DiscountedFOM,EL30,Biomass_Ex,2023,2.9172656250000006
DiscountedFOM,EL30,Biomass_Ex,2025,2.1953850522247045
DiscountedFOM,EL30,Biomass_Ex,2030,1.4379714190081934
DiscountedFOM,EL30,Biomass_Ex,2035,0.9786591855917605
DiscountedFOM,EL30,Biomass_Ex,2040,0.6660589973364898
DiscountedFOM,EL30,Biomass_Ex,2045,0.45330856182036217
DiscountedFOM,EL30,Biomass_Ex,2050,0.3739680786936278
DiscountedFOM,EL30,CCGT,2023,0.0
DiscountedFOM,EL30,CCGT,2025,7.474357015622682e-07
DiscountedFOM,EL30,CCGT,2030,5.09618431863242e-07
DiscountedFOM,EL30,CCGT,2035,3.4938197327452193e-07
DiscountedFOM,EL30,CCGT,2040,2.3787630448692692e-07
DiscountedFOM,EL30,CCGT,2045,1.6199507155039042e-07
DiscountedFOM,EL30,CCGT,2050,5.052184632254348e-07
DiscountedFOM,EL30,CoalExtraction,2023,0.0
DiscountedFOM,EL30,CoalExtraction,2025,0.0
DiscountedFOM,EL30,CoalExtraction,2030,0.0
DiscountedFOM,EL30,CoalExtraction,2035,0.0
DiscountedFOM,EL30,CoalExtraction,2040,0.0
DiscountedFOM,EL30,CoalExtraction,2045,0.0
DiscountedFOM,EL30,CoalExtraction,2050,0.0
DiscountedFOM,EL30,Elec_Network,2023,118.75940095398272
DiscountedFOM,EL30,Elec_Network,2025,90.71620088507083
DiscountedFOM,EL30,Elec_Network,2030,61.73992202115215
DiscountedFOM,EL30,Elec_Network,2035,42.01915351382184
DiscountedFOM,EL30,Elec_Network,2040,28.59752983513457
DiscountedFOM,EL30,Elec_Network,2045,19.462998282537683
DiscountedFOM,EL30,Elec_Network,2050,16.056480478427755
DiscountedFOM,EL30,Gas_CCS,2023,0.0
DiscountedFOM,EL30,Gas_CCS,2025,0.0
DiscountedFOM,EL30,Gas_CCS,2030,0.0
DiscountedFOM,EL30,Gas_CCS,2035,0.0
DiscountedFOM,EL30,Gas_CCS,2040,0.0
DiscountedFOM,EL30,Gas_CCS,2045,0.0
DiscountedFOM,EL30,Gas_CCS,2050,0.0
DiscountedFOM,EL30,Geothermal_HI,2023,0.0
DiscountedFOM,EL30,Geothermal_HI,2025,0.0
DiscountedFOM,EL30,Geothermal_HI,2030,0.0
DiscountedFOM,EL30,Geothermal_HI,2035,0.0
DiscountedFOM,EL30,Geothermal_HI,2040,0.0
DiscountedFOM,EL30,Geothermal_HI,2045,0.0
DiscountedFOM,EL30,Geothermal_HI,2050,0.0
DiscountedFOM,EL30,Geothermal_ME,2023,0.0
DiscountedFOM,EL30,Geothermal_ME,2025,0.0
DiscountedFOM,EL30,Geothermal_ME,2030,0.0
DiscountedFOM,EL30,Geothermal_ME,2035,0.0
DiscountedFOM,EL30,Geothermal_ME,2040,0.0
DiscountedFOM,EL30,Geothermal_ME,2045,0.0
DiscountedFOM,EL30,Geothermal_ME,2050,0.0
DiscountedFOM,EL30,HPS_New,2023,0.0
DiscountedFOM,EL30,HPS_New,2025,0.0
DiscountedFOM,EL30,HPS_New,2030,0.0
DiscountedFOM,EL30,HPS_New,2035,0.0
DiscountedFOM,EL30,HPS_New,2040,0.0
DiscountedFOM,EL30,HPS_New,2045,0.0
DiscountedFOM,EL30,HPS_New,2050,0.0
DiscountedFOM,EL30,HydroStor,2023,0.0
DiscountedFOM,EL30,HydroStor,2025,0.0
DiscountedFOM,EL30,HydroStor,2030,0.0
DiscountedFOM,EL30,HydroStor,2035,0.0
DiscountedFOM,EL30,HydroStor,2040,0.0
DiscountedFOM,EL30,HydroStor,2045,0.0
DiscountedFOM,EL30,HydroStor,2050,0.0
DiscountedFOM,EL30,NGImports,2023,0.0
DiscountedFOM,EL30,NGImports,2025,0.0
DiscountedFOM,EL30,NGImports,2030,0.0
DiscountedFOM,EL30,NGImports,2035,0.0
DiscountedFOM,EL30,NGImports,2040,0.0
DiscountedFOM,EL30,NGImports,2045,0.0
DiscountedFOM,EL30,NGImports,2050,0.0
DiscountedFOM,EL30,OCGT,2023,6.906049767829027e-07
DiscountedFOM,EL30,OCGT,2025,5.281384591145976e-07
DiscountedFOM,EL30,OCGT,2030,3.963281774834478e-07
DiscountedFOM,EL30,OCGT,2035,4.1541847263228893e-07
DiscountedFOM,EL30,OCGT,2040,3.826222116139765e-07
DiscountedFOM,EL30,OCGT,2045,3.6915224367291874e-07
DiscountedFOM,EL30,OCGT,2050,1.8466838889728178e-06
DiscountedFOM,EL30,OffshoreWind,2023,0.0
DiscountedFOM,EL30,OffshoreWind,2025,3.5742374198322123e-07
DiscountedFOM,EL30,OffshoreWind,2030,7.061960646511135e-07
DiscountedFOM,EL30,OffshoreWind,2035,8.565098720143326e-07
DiscountedFOM,EL30,OffshoreWind,2040,3.5319481204212783e-06
DiscountedFOM,EL30,OffshoreWind,2045,1.377477309007654
DiscountedFOM,EL30,OffshoreWind,2050,3.817943869189788
DiscountedFOM,EL30,PV,2023,0.0
DiscountedFOM,EL30,PV,2025,4.1282183013408096e-07
DiscountedFOM,EL30,PV,2030,5.282603797784674e-06
DiscountedFOM,EL30,PV,2035,0.04480443795523999
DiscountedFOM,EL30,PV,2040,0.8148313038586356
DiscountedFOM,EL30,PV,2045,1.1693166306667877
DiscountedFOM,EL30,PV,2050,0.9260703448452486
DiscountedFOM,EL30,PV_Ex,2023,3.2079442629629633
DiscountedFOM,EL30,PV_Ex,2025,2.4504377240816173
DiscountedFOM,EL30,PV_Ex,2030,1.6677267403875793
DiscountedFOM,EL30,PV_Ex,2035,1.0944901254391015
DiscountedFOM,EL30,PV_Ex,2040,0.7173030113342094
DiscountedFOM,EL30,PV_Ex,2045,0.4694080545151658
DiscountedFOM,EL30,PV_Ex,2050,0.37175976218670753
DiscountedFOM,EL30,RoR,2023,0.0
DiscountedFOM,EL30,RoR,2025,6.817006298047277e-07
DiscountedFOM,EL30,RoR,2030,5.638461631701468e-07
DiscountedFOM,EL30,RoR,2035,7.590788884513448e-07
DiscountedFOM,EL30,RoR,2040,7.375678794959581e-07
DiscountedFOM,EL30,RoR,2045,6.76600108381137e-07
DiscountedFOM,EL30,RoR,2050,3.5290655559965397e-06
DiscountedFOM,EL30,RoR_Ex,2023,0.046666666666666676
DiscountedFOM,EL30,RoR_Ex,2025,0.03564705340345323
DiscountedFOM,EL30,RoR_Ex,2030,0.024260785570155104
DiscountedFOM,EL30,RoR_Ex,2035,0.016511483005886535
DiscountedFOM,EL30,RoR_Ex,2040,0.011237437891914746
DiscountedFOM,EL30,RoR_Ex,2045,0.007648011406947542
DiscountedFOM,EL30,RoR_Ex,2050,0.00630941564438514
DiscountedFOM,EL30,RooftopPV,2023,0.0
DiscountedFOM,EL30,RooftopPV,2025,1.697188629459465e-07
DiscountedFOM,EL30,RooftopPV,2030,3.6487741740356696e-07
DiscountedFOM,EL30,RooftopPV,2035,7.584147992441644
DiscountedFOM,EL30,RooftopPV,2040,5.161643690741457
DiscountedFOM,EL30,RooftopPV,2045,5.942268158549463
DiscountedFOM,EL30,RooftopPV,2050,9.452313886715203
DiscountedFOM,EL30,RooftopPV_Ex,2023,0.8959219564814817
DiscountedFOM,EL30,RooftopPV_Ex,2025,0.6757009775548888
DiscountedFOM,EL30,RooftopPV_Ex,2030,0.42449605988597355
DiscountedFOM,EL30,RooftopPV_Ex,2035,0.2889048855654279
DiscountedFOM,EL30,RooftopPV_Ex,2040,0.1966238106567896
DiscountedFOM,EL30,RooftopPV_Ex,2045,0.1338188616697566
DiscountedFOM,EL30,RooftopPV_Ex,2050,0.11039717050709212
DiscountedFOM,EL30,Wind,2023,0.0
DiscountedFOM,EL30,Wind,2025,1.992349133271661e-06
DiscountedFOM,EL30,Wind,2030,1.4611960150619259e-06
DiscountedFOM,EL30,Wind,2035,1.1980840216699605e-06
DiscountedFOM,EL30,Wind,2040,3.1571741462071254e-06
DiscountedFOM,EL30,Wind,2045,2.157374283155514e-06
DiscountedFOM,EL30,Wind,2050,6.097613272619949e-06
DiscountedFOM,EL30,Wind_Ex,2023,29.10314814814815
DiscountedFOM,EL30,Wind_Ex,2025,21.742297814567348
DiscountedFOM,EL30,Wind_Ex,2030,13.966125559885954
DiscountedFOM,EL30,Wind_Ex,2035,9.505110383722014
DiscountedFOM,EL30,Wind_Ex,2040,6.469018413112256
DiscountedFOM,EL30,Wind_Ex,2045,4.402705233266135
DiscountedFOM,EL30,Wind_Ex,2050,3.6321202726177124
DiscountedFOM,EL51,AIS_Komotinis,2023,12.103437943371297
DiscountedFOM,EL51,AIS_Komotinis,2025,9.245397829987258
DiscountedFOM,EL51,AIS_Komotinis,2030,6.2922624129816445
DiscountedFOM,EL51,AIS_Komotinis,2035,0.0
DiscountedFOM,EL51,AIS_Komotinis,2040,0.0
DiscountedFOM,EL51,AIS_Komotinis,2045,0.0
DiscountedFOM,EL51,AIS_Komotinis,2050,0.0
DiscountedFOM,EL51,BackStop,2023,1.6084243271051833e-06
DiscountedFOM,EL51,BackStop,2025,6.433635349913952e-07
DiscountedFOM,EL51,BackStop,2030,6.433603843697188e-07
DiscountedFOM,EL51,BackStop,2035,6.433660087897419e-07
DiscountedFOM,EL51,BackStop,2040,6.433675213148087e-07
DiscountedFOM,EL51,BackStop,2045,6.433652518298506e-07
DiscountedFOM,EL51,BackStop,2050,3.216798737480551e-06
DiscountedFOM,EL51,Batteries_New,2023,1.611701482380651e-06
DiscountedFOM,EL51,Batteries_New,2025,1.004030786280353e-06
DiscountedFOM,EL51,Batteries_New,2030,1.1788120388276514e-06
DiscountedFOM,EL51,Batteries_New,2035,1.8168438358972703e-06
DiscountedFOM,EL51,Batteries_New,2040,3.6361774406978873e-06
DiscountedFOM,EL51,Batteries_New,2045,7.321395514444077e-06
DiscountedFOM,EL51,Batteries_New,2050,0.7367053066454184
DiscountedFOM,EL51,Biomass,2023,0.0
DiscountedFOM,EL51,Biomass,2025,3.820657863839429
DiscountedFOM,EL51,Biomass,2030,2.502520825227817
DiscountedFOM,EL51,Biomass,2035,2.0224552526159707
DiscountedFOM,EL51,Biomass,2040,1.5492838381395702
DiscountedFOM,EL51,Biomass,2045,1.173771160246832
DiscountedFOM,EL51,Biomass,2050,1.0568448959125394
DiscountedFOM,EL51,BiomassImports,2023,0.0
DiscountedFOM,EL51,BiomassImports,2025,0.0
DiscountedFOM,EL51,BiomassImports,2030,0.0
DiscountedFOM,EL51,BiomassImports,2035,0.0
DiscountedFOM,EL51,BiomassImports,2040,0.0
DiscountedFOM,EL51,BiomassImports,2045,0.0
DiscountedFOM,EL51,BiomassImports,2050,0.0
DiscountedFOM,EL51,BiomassProduction,2023,0.0
DiscountedFOM,EL51,BiomassProduction,2025,0.0
DiscountedFOM,EL51,BiomassProduction,2030,0.0
DiscountedFOM,EL51,BiomassProduction,2035,0.0
DiscountedFOM,EL51,BiomassProduction,2040,0.0
DiscountedFOM,EL51,BiomassProduction,2045,0.0
DiscountedFOM,EL51,BiomassProduction,2050,0.0
DiscountedFOM,EL51,Biomass_CCS,2023,0.0
DiscountedFOM,EL51,Biomass_CCS,2025,0.0
DiscountedFOM,EL51,Biomass_CCS,2030,0.0
DiscountedFOM,EL51,Biomass_CCS,2035,0.0
DiscountedFOM,EL51,Biomass_CCS,2040,0.0
DiscountedFOM,EL51,Biomass_CCS,2045,0.0
DiscountedFOM,EL51,Biomass_CCS,2050,0.0
DiscountedFOM,EL51,Biomass_Ex,2023,0.7073281250000001
DiscountedFOM,EL51,Biomass_Ex,2025,0.5322990060746103
DiscountedFOM,EL51,Biomass_Ex,2030,0.3486544450715401
DiscountedFOM,EL51,Biomass_Ex,2035,0.23728835688681824
DiscountedFOM,EL51,Biomass_Ex,2040,0.16149446854891703
DiscountedFOM,EL51,Biomass_Ex,2045,0.10991042170828834
DiscountedFOM,EL51,Biomass_Ex,2050,0.09067331327164155
DiscountedFOM,EL51,CCGT,2023,0.0
DiscountedFOM,EL51,CCGT,2025,3.748489142606964e-07
DiscountedFOM,EL51,CCGT,2030,3.085343088282505e-07
DiscountedFOM,EL51,CCGT,2035,3.270962078428282e-07
DiscountedFOM,EL51,CCGT,2040,2.227650870072786e-07
DiscountedFOM,EL51,CCGT,2045,1.517692468469719e-07
DiscountedFOM,EL51,CCGT,2050,5.376053651811895e-07
DiscountedFOM,EL51,CoalExtraction,2023,0.0
DiscountedFOM,EL51,CoalExtraction,2025,0.0
DiscountedFOM,EL51,CoalExtraction,2030,0.0
DiscountedFOM,EL51,CoalExtraction,2035,0.0
