VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
UndiscountedFOM,Crete,Batteries_New,2035,0.0
UndiscountedFOM,Crete,Batteries_New,2040,0.0
UndiscountedFOM,Crete,Batteries_New,2045,0.0
UndiscountedFOM,Crete,Batteries_New,2050,0.0
UndiscountedFOM,Crete,Elec_Network,2023,0.0
UndiscountedFOM,Crete,Elec_Network,2025,0.0
UndiscountedFOM,Crete,Elec_Network,2030,0.0
UndiscountedFOM,Crete,Elec_Network,2035,0.0
UndiscountedFOM,Crete,Elec_Network,2040,0.0
UndiscountedFOM,Crete,Elec_Network,2045,0.0
UndiscountedFOM,Crete,Elec_Network,2050,0.0
UndiscountedFOM,Crete,Linoperamata,2023,8.1637218
UndiscountedFOM,Crete,Linoperamata,2025,8.1637218
UndiscountedFOM,Crete,Linoperamata,2030,8.1637218
UndiscountedFOM,Crete,Linoperamata,2035,8.1637218
UndiscountedFOM,Crete,Linoperamata,2040,8.1637218
UndiscountedFOM,Crete,Linoperamata,2045,8.1637218
UndiscountedFOM,Crete,Linoperamata,2050,8.1637218
UndiscountedFOM,Crete,OffshoreWind,2023,0.0
UndiscountedFOM,Crete,OffshoreWind,2025,0.0
UndiscountedFOM,Crete,OffshoreWind,2030,1.5892641231998919e-06
UndiscountedFOM,Crete,OffshoreWind,2035,7.954792798056586e-06
UndiscountedFOM,Crete,OffshoreWind,2040,11.259098076599138
UndiscountedFOM,Crete,OffshoreWind,2045,26.278034727095886
UndiscountedFOM,Crete,OffshoreWind,2050,30.441934511844583
UndiscountedFOM,Crete,OilImports,2023,0.0
UndiscountedFOM,Crete,OilImports,2025,0.0
UndiscountedFOM,Crete,OilImports,2030,0.0
UndiscountedFOM,Crete,OilImports,2035,0.0
UndiscountedFOM,Crete,OilImports,2040,0.0
UndiscountedFOM,Crete,OilImports,2045,0.0
UndiscountedFOM,Crete,OilImports,2050,0.0
UndiscountedFOM,Crete,PV,2023,0.0
UndiscountedFOM,Crete,PV,2025,0.0
UndiscountedFOM,Crete,PV,2030,13.542408723419774
UndiscountedFOM,Crete,PV,2035,15.672155030703705
UndiscountedFOM,Crete,PV,2040,26.36285760597698
UndiscountedFOM,Crete,PV,2045,33.47888494024835
UndiscountedFOM,Crete,PV,2050,38.5303163336453
UndiscountedFOM,Crete,PV_Ex,2023,1.09606
UndiscountedFOM,Crete,PV_Ex,2025,1.09606
UndiscountedFOM,Crete,PV_Ex,2030,1.09606
UndiscountedFOM,Crete,PV_Ex,2035,1.056915
UndiscountedFOM,Crete,PV_Ex,2040,1.01777
UndiscountedFOM,Crete,PV_Ex,2045,0.978625
UndiscountedFOM,Crete,PV_Ex,2050,0.93948
UndiscountedFOM,Crete,RoR,2023,0.0
UndiscountedFOM,Crete,RoR,2025,0.0
UndiscountedFOM,Crete,RoR,2030,6.605388778136306e-07
UndiscountedFOM,Crete,RoR,2035,1.0898357796212385e-06
UndiscountedFOM,Crete,RoR,2040,1.6443442794083667e-06
UndiscountedFOM,Crete,RoR,2045,2.331468357314079e-06
UndiscountedFOM,Crete,RoR,2050,1.3809988458370675e-05
UndiscountedFOM,Crete,RoR_Ex,2023,0.024
UndiscountedFOM,Crete,RoR_Ex,2025,0.024
UndiscountedFOM,Crete,RoR_Ex,2030,0.024
UndiscountedFOM,Crete,RoR_Ex,2035,0.024
UndiscountedFOM,Crete,RoR_Ex,2040,0.024
UndiscountedFOM,Crete,RoR_Ex,2045,0.024
UndiscountedFOM,Crete,RoR_Ex,2050,0.024
UndiscountedFOM,Crete,RooftopPV,2023,0.0
UndiscountedFOM,Crete,RooftopPV,2025,0.0
UndiscountedFOM,Crete,RooftopPV,2030,2.4428162210740636
UndiscountedFOM,Crete,RooftopPV,2035,9.240006174378948
UndiscountedFOM,Crete,RooftopPV,2040,11.811637739241934
UndiscountedFOM,Crete,RooftopPV,2045,11.81163774279517
UndiscountedFOM,Crete,RooftopPV,2050,11.811637744587323
UndiscountedFOM,Crete,RooftopPV_Ex,2023,2.01529
UndiscountedFOM,Crete,RooftopPV_Ex,2025,1.98978
UndiscountedFOM,Crete,RooftopPV_Ex,2030,1.8367200000000001
UndiscountedFOM,Crete,RooftopPV_Ex,2035,1.8367200000000001
