FUEL,TIMESLICE,2023,2025,2030,2035,2040,2045,2050
Elec_Demand,m10_d1_t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Demand,m10_d1_t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
