TECHNOLOGY,2023,2025,2030,2035,2040,2045,2050
BackStop,1.1765395400574753e-10,6.160909815911296e-11,9.05235552443197e-11,1.3300986999433684e-10,1.9543585001098637e-10,2.871586694678903e-10,1.7403980036988217e-09
Batteries_New,6.761312581075828e-07,7.693153208619742e-08,0.3934891485039083,1.6353117774277377,1.1714323391117356,1.9769115147631404,5.040606706823735
Biomass,0.0,0.34395306934728825,1.7631654934519613e-08,0.09103510074174462,0.04505067441465269,0.04118038141433701,0.03825397184707195
BiomassImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BiomassProduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCGT,0.0,2.183064155756571e-07,1.9086587253059287e-08,2.895657774890236e-08,4.278506524960521e-10,4.2533943854287853e-10,9.071524530457432e-07
CCGT_Ex,42.66922404060714,105.11436956566294,141.353116750901,144.66370660559227,209.091832293818,292.32989342002577,313.65229964749335
CoalExtraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elec_Network,1.1390939479909718e-10,3.9735374153802734e-11,8.980749508857834e-11,1.9292109209001842e-10,3.2808242688062766e-10,6.357542609185308e-10,6.5146669998760715e-09
ElectricityImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPS_New,2.675557752016815e-07,1.3486519628878006e-10,1.6654866982484922e-07,0.04285849861536701,3.5469973448704722e-06,1.635570523308957e-06,1.5712750874364305e-05
HydroStor,0.0,0.07920032829784572,2.929930618504357e-08,2.0391893169914383e-07,0.17864292539237633,0.16588388237606524,0.7613515387611801
HydroStor_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCGT,2.634982245907847e-07,2.2669938967312288e-10,1.4515389273410274e-08,1.1535553706410595e-07,1.602633221514532e-07,2.431300172633376e-07,0.5455892555963613
OCGT_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offshore,0.0,4.963899138160732e-08,1.6359577549058908e-07,7.962439072251472e-07,5.379008954412588,5.944764347774142,7.558038688349262
OilImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV,0.0,1.4992779561999638,5.894667420630876,2.1965577190833434,2.7884284621390227,4.499147824790425,4.9194620945025
PV_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF_PV,0.0,9.91170763145359e-08,0.21699080587282674,1.514824743572471,2.739513367274057,3.2678558110225744,3.840000920571805
RF_PV_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoR,0.0,6.256370588628127e-08,2.1996876368441493e-08,7.375547441468298e-08,9.587962002895664e-08,9.509357129153352e-08,1.6939898431810877e-06
RoR_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind,0.0,3.2251037904062962,1.9835131070506389,4.832374189205116,0.3817608275920412,0.0028714094736783857,0.35948973974329895
Wind_Ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,42.669225248023956,110.26190521693496,149.84177766581382,154.97666985279443,221.7756736482461,308.2285105667825,336.71511088583685
