VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
DiscountedvAnnCapex,Crete,Atherinolakos_Diesel,2040,-0.0
DiscountedvAnnCapex,Crete,Atherinolakos_Diesel,2045,-0.0
DiscountedvAnnCapex,Crete,Atherinolakos_Diesel,2050,-0.0
DiscountedvAnnCapex,Crete,Batteries_New,2023,1.994463140334976e-06
DiscountedvAnnCapex,Crete,Batteries_New,2025,1.9171002350194398e-06
DiscountedvAnnCapex,Crete,Batteries_New,2030,4.786804184645622e-06
DiscountedvAnnCapex,Crete,Batteries_New,2035,0.47451851173299525
DiscountedvAnnCapex,Crete,Batteries_New,2040,6.330163955006631
DiscountedvAnnCapex,Crete,Batteries_New,2045,6.989409279328113
DiscountedvAnnCapex,Crete,Batteries_New,2050,8.413777478377753
DiscountedvAnnCapex,Crete,Elec_Network,2023,4.512831230097897e-10
DiscountedvAnnCapex,Crete,Elec_Network,2025,5.212537209098401e-10
DiscountedvAnnCapex,Crete,Elec_Network,2030,5.623738253203258e-10
DiscountedvAnnCapex,Crete,Elec_Network,2035,7.241492328748324e-10
DiscountedvAnnCapex,Crete,Elec_Network,2040,8.679402644632917e-10
DiscountedvAnnCapex,Crete,Elec_Network,2045,1.1084207284977603e-09
DiscountedvAnnCapex,Crete,Elec_Network,2050,4.934378942949153e-09
DiscountedvAnnCapex,Crete,Linoperamata,2023,-0.0
DiscountedvAnnCapex,Crete,Linoperamata,2025,-0.0
DiscountedvAnnCapex,Crete,Linoperamata,2030,-0.0
DiscountedvAnnCapex,Crete,Linoperamata,2035,-0.0
DiscountedvAnnCapex,Crete,Linoperamata,2040,-0.0
DiscountedvAnnCapex,Crete,Linoperamata,2045,-0.0
DiscountedvAnnCapex,Crete,Linoperamata,2050,-0.0
DiscountedvAnnCapex,Crete,OffshoreWind,2023,0.0
DiscountedvAnnCapex,Crete,OffshoreWind,2025,0.0
DiscountedvAnnCapex,Crete,OffshoreWind,2030,4.30688317958552e-06
DiscountedvAnnCapex,Crete,OffshoreWind,2035,1.609875555205604e-05
DiscountedvAnnCapex,Crete,OffshoreWind,2040,18.87237644339478
DiscountedvAnnCapex,Crete,OffshoreWind,2045,20.050012173702683
DiscountedvAnnCapex,Crete,OffshoreWind,2050,18.648242306328164
DiscountedvAnnCapex,Crete,OilImports,2023,-0.0
DiscountedvAnnCapex,Crete,OilImports,2025,-0.0
DiscountedvAnnCapex,Crete,OilImports,2030,-0.0
DiscountedvAnnCapex,Crete,OilImports,2035,-0.0
DiscountedvAnnCapex,Crete,OilImports,2040,-0.0
DiscountedvAnnCapex,Crete,OilImports,2045,-0.0
DiscountedvAnnCapex,Crete,OilImports,2050,-0.0
DiscountedvAnnCapex,Crete,PV,2023,0.0
DiscountedvAnnCapex,Crete,PV,2025,0.0
DiscountedvAnnCapex,Crete,PV,2030,17.126572165994176
DiscountedvAnnCapex,Crete,PV,2035,15.062378981689072
DiscountedvAnnCapex,Crete,PV,2040,15.52219507401534
DiscountedvAnnCapex,Crete,PV,2045,13.535509410487917
DiscountedvAnnCapex,Crete,PV,2050,13.875571593900347
DiscountedvAnnCapex,Crete,PV_Ex,2023,-0.0
DiscountedvAnnCapex,Crete,PV_Ex,2025,-0.0
DiscountedvAnnCapex,Crete,PV_Ex,2030,-0.0
DiscountedvAnnCapex,Crete,PV_Ex,2035,-0.0
DiscountedvAnnCapex,Crete,PV_Ex,2040,-0.0
DiscountedvAnnCapex,Crete,PV_Ex,2045,-0.0
DiscountedvAnnCapex,Crete,PV_Ex,2050,-0.0
DiscountedvAnnCapex,Crete,RoR,2023,0.0
DiscountedvAnnCapex,Crete,RoR,2025,0.0
DiscountedvAnnCapex,Crete,RoR,2030,1.8663526444196783e-06
DiscountedvAnnCapex,Crete,RoR,2035,2.1406623536243567e-06
DiscountedvAnnCapex,Crete,RoR,2040,2.202422384199436e-06
DiscountedvAnnCapex,Crete,RoR,2045,2.1003883927314037e-06
DiscountedvAnnCapex,Crete,RoR,2050,1.0288194895195315e-05
DiscountedvAnnCapex,Crete,RoR_Ex,2023,-0.0
DiscountedvAnnCapex,Crete,RoR_Ex,2025,-0.0
DiscountedvAnnCapex,Crete,RoR_Ex,2030,-0.0
DiscountedvAnnCapex,Crete,RoR_Ex,2035,-0.0
DiscountedvAnnCapex,Crete,RoR_Ex,2040,-0.0
DiscountedvAnnCapex,Crete,RoR_Ex,2045,-0.0
