VARIABLE,REGION,STORAGE,YEAR,VALUE
DiscountedvAnnCapexStor,EL53,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL53,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL53,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL53,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL53,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2023,1.4048396134908864e-06
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2025,1.3096038024906362e-06
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2030,2.7759926909916894e-06
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2035,3.843394741150755e-06
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2040,7.69596584423826e-06
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2045,1.78857687131386e-05
DiscountedvAnnCapexStor,EL54,BATTERY_STORAGE_NEW,2050,8.199848977333508
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL54,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL54,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL54,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2023,1.989835612380967e-06
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2025,1.824285884892947e-06
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2030,4.962954954631335e-06
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2035,1.1116480855376589e-05
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2040,2.3779899271898337
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2045,3.747606019168309
DiscountedvAnnCapexStor,EL61,BATTERY_STORAGE_NEW,2050,5.698183405130061
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL61,HPS_STORAGE_NEW,2050,-0.0
