TECHNOLOGY,2023,2025,2030,2035,2040,2045,2050
BackStop,1.7370990134056712e-05,9.09627418183924e-06,1.3365340429372002e-05,1.9638212990940156e-05,2.8855063236743066e-05,4.2397448623793815e-05,0.00025696073315674715
Batteries_New,2.2860578385716838e-05,2.35491143799804e-05,3.4917268992636004e-05,2.9255747998466743,5.447067840184807,26.064623836732796,74.58352809514086
Biomass,0.0,31.236193060388725,30.06190258898835,34.745601879776835,38.60006682934891,41.830340908239975,45.132054817965084
BiomassImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BiomassProduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass_Ex,10.86036913125,10.69947477375,10.29723888,10.29723888,10.29723888,10.29723888,10.29723888
CCGT,0.0,8.41222871598767e-06,9.279915097359968e-06,9.96546825420335e-06,9.977954640764786e-06,9.993036282412385e-06,4.406264450423438e-05
CCGT_Ex,156.03483899197806,156.0348389920347,156.0348389921253,127.8712117595525,97.24913162610085,40.42500074235662,20.150004463976334
CoalExtraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal_Ex,123.35728957666001,26.17384,0.0,0.0,0.0,0.0,0.0
Elec_Network,366.2959999416572,366.2959999420327,366.2959999427615,366.2959999442576,366.29599994680484,366.29599995199897,366.29599999993036
ElectricityImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas_CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPS,14.98388297679,14.98388297679,14.98388297679,14.98388297679,14.98388297679,14.98388297679,14.98388297679
HPS_New,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HydroStor,0.0,4.75202152761993,4.752024368469219,4.752047144331728,15.470623335557347,25.952068783906906,71.10481295903539
HydroStor_Ex,148.302,148.302,148.302,148.302,148.302,148.302,148.302
NGImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCGT,7.80931940176756e-06,7.816052108591286e-06,8.247365676707362e-06,1.1649078041376224e-05,1.63833340707812e-05,2.3696271079165518e-05,14.812307882873677
OCGT_Ex,2.955,2.955,2.955,0.0,0.0,0.0,0.0
Offshore,0.0,4.504747886360995e-06,1.5409615002828707e-05,7.144487002435271e-05,229.3411179766355,456.739641172509,687.3366799939815
OilImports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil_Ex,58.4176861,59.5219861,59.5219861,59.5219861,59.5219861,59.5219861,59.5219861
PV,0.0,20.400200850721298,97.97051859434683,119.09195025700085,145.96394702594597,192.34089424719403,251.959550963697
PV_Ex,78.172525494,78.172525494,78.172525494,75.3806495835,72.588773673,69.79689776250001,67.005021852
RF_PV,0.0,2.979119096838428e-06,9.33382575728602,44.13300263609115,104.49930608663735,157.17570076989296,210.79838066128923
RF_PV_Ex,8.903463372,8.790761304,8.114548896,8.114548896,8.114548896,8.114548896,8.114548896
RoR,0.0,7.460144207067439e-06,1.019247641013462e-05,1.886889998985869e-05,3.0328476496217563e-05,4.178614758143126e-05,0.0002487672928694116
RoR_Ex,22.103088,22.103088,22.103088,22.103088,22.103088,22.103088,22.103088
Wind,0.0,149.3292529075016,217.84844913239633,427.7571984109414,443.0155347118999,443.3137601052605,464.22537200412046
Wind_Ex,224.72219251299998,219.783243227,207.435870012,207.435870012,207.435870012,207.435870012,207.435870012
Total,1215.1083841382233,1319.5343729735196,1434.1837911471453,1673.711982846618,1989.2302694617342,2290.6936610182856,2744.1628783494707
