REGION,TECHNOLOGY,YEAR,VALUE
Greece,Elec_Network,2025,30
Greece,Elec_Network,2030,30
Greece,Elec_Network,2035,30
Greece,Elec_Network,2040,30
Greece,Elec_Network,2045,30
Greece,Elec_Network,2050,30
Greece,ElectricityImports,2023,2.366
Greece,ElectricityImports,2025,2.366
Greece,ElectricityImports,2030,2.366
Greece,ElectricityImports,2035,2.366
Greece,ElectricityImports,2040,2.366
Greece,ElectricityImports,2045,2.366
Greece,ElectricityImports,2050,2.366
Greece,ELPEDISON,2023,0.41
Greece,ELPEDISON,2025,0.41
Greece,ELPEDISON,2030,0.41
Greece,ELPEDISON,2035,0.41
Greece,ELPEDISON,2040,0.41
Greece,ELPEDISON,2045,0
Greece,ELPEDISON,2050,0
Greece,Energ_Thesalonikis,2023,0.40018
Greece,Energ_Thesalonikis,2025,0.40018
Greece,Energ_Thesalonikis,2030,0.40018
Greece,Energ_Thesalonikis,2035,0.40018
Greece,Energ_Thesalonikis,2040,0
Greece,Energ_Thesalonikis,2045,0
Greece,Energ_Thesalonikis,2050,0
Greece,Geothermal_HI,2023,0
Greece,Geothermal_HI,2025,0
Greece,Geothermal_HI,2030,0
Greece,Geothermal_HI,2035,0
Greece,Geothermal_HI,2040,0
Greece,Geothermal_HI,2045,0
Greece,Geothermal_HI,2050,0
Greece,Geothermal_ME,2023,0
Greece,Geothermal_ME,2025,0
Greece,Geothermal_ME,2030,0
Greece,Geothermal_ME,2035,0
Greece,Geothermal_ME,2040,0
Greece,Geothermal_ME,2045,0
Greece,Geothermal_ME,2050,0
Greece,HydroStor,2023,0
Greece,HydroStor,2025,0
Greece,HydroStor,2030,0
Greece,HydroStor,2035,0
Greece,HydroStor,2040,0
Greece,HydroStor,2045,0
Greece,HydroStor,2050,0
Greece,Ilariona,2023,0.153
Greece,Ilariona,2025,0.153
Greece,Ilariona,2030,0.153
Greece,Ilariona,2035,0.153
Greece,Ilariona,2040,0.153
Greece,Ilariona,2045,0.153
Greece,Ilariona,2050,0.153
Greece,Iron_I,2023,0.04925
Greece,Iron_I,2025,0.04925
Greece,Iron_I,2030,0.04925
Greece,Iron_I,2035,0
Greece,Iron_I,2040,0
Greece,Iron_I,2045,0
Greece,Iron_I,2050,0
Greece,Iron_II,2023,0.04925
Greece,Iron_II,2025,0.04925
Greece,Iron_II,2030,0.04925
Greece,Iron_II,2035,0
Greece,Iron_II,2040,0
Greece,Iron_II,2045,0
Greece,Iron_II,2050,0
Greece,Iron_III,2023,0.04925
Greece,Iron_III,2025,0.04925
Greece,Iron_III,2030,0.04925
Greece,Iron_III,2035,0
Greece,Iron_III,2040,0
Greece,Iron_III,2045,0
Greece,Iron_III,2050,0
Greece,IronII_CCGT,2023,0.42214
Greece,IronII_CCGT,2025,0.42214
Greece,IronII_CCGT,2030,0.42214
Greece,IronII_CCGT,2035,0.42214
Greece,IronII_CCGT,2040,0.42214
Greece,IronII_CCGT,2045,0
Greece,IronII_CCGT,2050,0
Greece,Karpathos,2023,0.019
Greece,Karpathos,2025,0.019
Greece,Karpathos,2030,0.019
Greece,Karpathos,2035,0
Greece,Karpathos,2040,0
Greece,Karpathos,2045,0
Greece,Karpathos,2050,0
Greece,Kastrakiou,2023,0.32
Greece,Kastrakiou,2025,0.32
Greece,Kastrakiou,2030,0.32
Greece,Kastrakiou,2035,0.32
Greece,Kastrakiou,2040,0.32
Greece,Kastrakiou,2045,0.32
Greece,Kastrakiou,2050,0.32
Greece,KORINTHOS_POWER,2023,0.43346
Greece,KORINTHOS_POWER,2025,0.43346
Greece,KORINTHOS_POWER,2030,0.43346
Greece,KORINTHOS_POWER,2035,0.43346
Greece,KORINTHOS_POWER,2040,0.43346
Greece,KORINTHOS_POWER,2045,0
Greece,KORINTHOS_POWER,2050,0
Greece,Kos_Kalymnos,2023,0.139
Greece,Kos_Kalymnos,2025,0.139
Greece,Kos_Kalymnos,2030,0.139
Greece,Kos_Kalymnos,2035,0
Greece,Kos_Kalymnos,2040,0
Greece,Kos_Kalymnos,2045,0
Greece,Kos_Kalymnos,2050,0
Greece,Kremaston,2023,0.4372
Greece,Kremaston,2025,0.4372
Greece,Kremaston,2030,0.4372
Greece,Kremaston,2035,0.4372
Greece,Kremaston,2040,0.4372
Greece,Kremaston,2045,0.4372
Greece,Kremaston,2050,0.4372
Greece,Ladona,2023,0.07
Greece,Ladona,2025,0.07
Greece,Ladona,2030,0.07
Greece,Ladona,2035,0.07
Greece,Ladona,2040,0.07
Greece,Ladona,2045,0.07
Greece,Ladona,2050,0.07
Greece,Lemnos,2023,0.026
Greece,Lemnos,2025,0.026
Greece,Lemnos,2030,0.026
Greece,Lemnos,2035,0
Greece,Lemnos,2040,0
Greece,Lemnos,2045,0
Greece,Lemnos,2050,0
Greece,Lesvos,2023,0.108
Greece,Lesvos,2025,0.108
Greece,Lesvos,2030,0.108
Greece,Lesvos,2035,0
Greece,Lesvos,2040,0
Greece,Lesvos,2045,0
Greece,Lesvos,2050,0
Crete,Linoperamata,2023,0.22178
Crete,Linoperamata,2025,0.22178
Crete,Linoperamata,2030,0.22178
Crete,Linoperamata,2035,0.22178
Crete,Linoperamata,2040,0.22178
Crete,Linoperamata,2045,0.22178
Crete,Linoperamata,2050,0.22178
Greece,Megalopolis_III,2023,0.255
Greece,Megalopolis_III,2025,0
Greece,Megalopolis_III,2030,0
Greece,Megalopolis_III,2035,0
Greece,Megalopolis_III,2040,0
Greece,Megalopolis_III,2045,0
Greece,Megalopolis_III,2050,0
Greece,Megalopolis_IV,2023,0.256
Greece,Megalopolis_IV,2025,0
Greece,Megalopolis_IV,2030,0
Greece,Megalopolis_IV,2035,0
Greece,Megalopolis_IV,2040,0
Greece,Megalopolis_IV,2045,0
Greece,Megalopolis_IV,2050,0
Greece,Melitis_I,2023,0.289
Greece,Melitis_I,2025,0
Greece,Melitis_I,2030,0
Greece,Melitis_I,2035,0
Greece,Melitis_I,2040,0
Greece,Melitis_I,2045,0
Greece,Melitis_I,2050,0
Greece,OCGT,2023,0
Greece,OCGT,2025,0
Greece,OCGT,2030,0
Greece,OCGT,2035,0
Greece,OCGT,2040,0
Greece,OCGT,2045,0
Greece,OCGT,2050,0
Greece,OffshoreWind,2023,0
Greece,OffshoreWind,2025,0
Greece,OffshoreWind,2030,0
Greece,OffshoreWind,2035,0
Greece,OffshoreWind,2040,0
Greece,OffshoreWind,2045,0
Greece,OffshoreWind,2050,0
Greece,Other_Aegean,2023,0.043
Greece,Other_Aegean,2025,0.043
Greece,Other_Aegean,2030,0.043
Greece,Other_Aegean,2035,0
Greece,Other_Aegean,2040,0
Greece,Other_Aegean,2045,0
Greece,Other_Aegean,2050,0
Greece,Other_Cyclades,2023,0.042
Greece,Other_Cyclades,2025,0.042
Greece,Other_Cyclades,2030,0
Greece,Other_Cyclades,2035,0
Greece,Other_Cyclades,2040,0
Greece,Other_Cyclades,2045,0
Greece,Other_Cyclades,2050,0
Greece,Pigwn_Aoou,2023,0.21
Greece,Pigwn_Aoou,2025,0.21
Greece,Pigwn_Aoou,2030,0.21
Greece,Pigwn_Aoou,2035,0.21
Greece,Pigwn_Aoou,2040,0.21
Greece,Pigwn_Aoou,2045,0.21
Greece,Pigwn_Aoou,2050,0.21
Greece,Plastira,2023,0.1299
Greece,Plastira,2025,0.1299
Greece,Plastira,2030,0.1299
Greece,Plastira,2035,0.1299
Greece,Plastira,2040,0.1299
Greece,Plastira,2045,0.1299
Greece,Plastira,2050,0.1299
Greece,Platanovrisis,2023,0.116
Greece,Platanovrisis,2025,0.116
Greece,Platanovrisis,2030,0.116
Greece,Platanovrisis,2035,0.116
Greece,Platanovrisis,2040,0.116
Greece,Platanovrisis,2045,0.116
Greece,Platanovrisis,2050,0.116
Greece,Polifitou,2023,0.375
Greece,Polifitou,2025,0.375
Greece,Polifitou,2030,0.375
Greece,Polifitou,2035,0.375
Greece,Polifitou,2040,0.375
Greece,Polifitou,2045,0.375
Greece,Polifitou,2050,0.375
Greece,Pournarou_I,2023,0.3
Greece,Pournarou_I,2025,0.3
Greece,Pournarou_I,2030,0.3
Greece,Pournarou_I,2035,0.3
Greece,Pournarou_I,2040,0.3
Greece,Pournarou_I,2045,0.3
Greece,Pournarou_I,2050,0.3
Greece,Pournarou_II,2023,0.0336
Greece,Pournarou_II,2025,0.0336
Greece,Pournarou_II,2030,0.0336
Greece,Pournarou_II,2035,0.0336
Greece,Pournarou_II,2040,0.0336
Greece,Pournarou_II,2045,0.0336
Greece,Pournarou_II,2050,0.0336
Greece,PROTERGIA_CC,2023,0.4327
Greece,PROTERGIA_CC,2025,0.4327
Greece,PROTERGIA_CC,2030,0.4327
Greece,PROTERGIA_CC,2035,0.4327
Greece,PROTERGIA_CC,2040,0.4327
Greece,PROTERGIA_CC,2045,0
Greece,PROTERGIA_CC,2050,0
Greece,Ptolemaidas_V,2023,0.616
Greece,Ptolemaidas_V,2025,0.616
Greece,Ptolemaidas_V,2030,0
Greece,Ptolemaidas_V,2035,0
Greece,Ptolemaidas_V,2040,0
Greece,Ptolemaidas_V,2045,0
Greece,Ptolemaidas_V,2050,0
Greece,PV,2023,0
Greece,PV,2025,0
Greece,PV,2030,0
Greece,PV,2035,0
Greece,PV,2040,0
Greece,PV,2045,0
Greece,PV,2050,0
Greece,PV_Ex,2023,5.457962
Greece,PV_Ex,2025,5.457962
Greece,PV_Ex,2030,5.457962
Greece,PV_Ex,2035,5.457962
Greece,PV_Ex,2040,5.457962
Greece,PV_Ex,2045,5.457962
Greece,PV_Ex,2050,5.457962
Greece,Rodos,2023,0.234
Greece,Rodos,2025,0.234
Greece,Rodos,2030,0.234
Greece,Rodos,2035,0
Greece,Rodos,2040,0
Greece,Rodos,2045,0
Greece,Rodos,2050,0
Greece,RooftopPV,2023,0
Greece,RooftopPV,2025,0
Greece,RooftopPV,2030,0
Greece,RooftopPV,2035,0
Greece,RooftopPV,2040,0
Greece,RooftopPV,2045,0
Greece,RooftopPV,2050,0
Greece,RooftopPV_Ex,2023,0.371
Greece,RooftopPV_Ex,2025,0.371
Greece,RooftopPV_Ex,2030,0.371
Greece,RooftopPV_Ex,2035,0.371
Greece,RooftopPV_Ex,2040,0.371
Greece,RooftopPV_Ex,2045,0.371
Greece,RooftopPV_Ex,2050,0.371
Greece,RoR,2023,0
Greece,RoR,2025,0
Greece,RoR,2030,0
Greece,RoR,2035,0
Greece,RoR,2040,0
Greece,RoR,2045,0
Greece,RoR,2050,0
Greece,RoR_Ex,2023,0.268699
Greece,RoR_Ex,2025,0.268699
Greece,RoR_Ex,2030,0.268699
Greece,RoR_Ex,2035,0.268699
Greece,RoR_Ex,2040,0.268699
Greece,RoR_Ex,2045,0.268699
Greece,RoR_Ex,2050,0.268699
Greece,Samos,2023,0.05
Greece,Samos,2025,0.05
Greece,Samos,2030,0.05
Greece,Samos,2035,0
Greece,Samos,2040,0
Greece,Samos,2045,0
Greece,Samos,2050,0
Greece,Stratou_I,2023,0.15
Greece,Stratou_I,2025,0.15
Greece,Stratou_I,2030,0.15
Greece,Stratou_I,2035,0.15
Greece,Stratou_I,2040,0.15
Greece,Stratou_I,2045,0.15
Greece,Stratou_I,2050,0.15
Greece,Thira,2023,0.075
Greece,Thira,2025,0.075
Greece,Thira,2030,0
Greece,Thira,2035,0
Greece,Thira,2040,0
Greece,Thira,2045,0
Greece,Thira,2050,0
Greece,THIS_Ag.Nikolaos,2023,0.806
Greece,THIS_Ag.Nikolaos,2025,0.806
Greece,THIS_Ag.Nikolaos,2030,0.806
Greece,THIS_Ag.Nikolaos,2035,0.806
Greece,THIS_Ag.Nikolaos,2040,0.806
Greece,THIS_Ag.Nikolaos,2045,0.806
Greece,THIS_Ag.Nikolaos,2050,0.806
Greece,Wind,2023,0
Greece,Wind,2025,0
Greece,Wind,2030,0
Greece,Wind,2035,0
Greece,Wind,2040,0
Greece,Wind,2045,0
Greece,Wind,2050,0
Greece,Wind_Ex,2023,4.668581
Greece,Wind_Ex,2025,4.668581
Greece,Wind_Ex,2030,4.668581
Greece,Wind_Ex,2035,4.668581
Greece,Wind_Ex,2040,4.668581
Greece,Wind_Ex,2045,4.668581
Greece,Wind_Ex,2050,4.668581
Crete,Xilokamara,2023,0.329
Crete,Xilokamara,2025,0.329
Crete,Xilokamara,2030,0.329
Crete,Xilokamara,2035,0.329
Crete,Xilokamara,2040,0.329
Crete,Xilokamara,2045,0.329
Crete,Xilokamara,2050,0.329
Crete,Elec_Network,2023,2
Crete,Elec_Network,2025,2
Crete,Elec_Network,2030,2
Crete,Elec_Network,2035,2
Crete,Elec_Network,2040,2
Crete,Elec_Network,2045,2
Crete,Elec_Network,2050,2
Crete,OffshoreWind,2023,0
Crete,OffshoreWind,2025,0
Crete,OffshoreWind,2030,0
Crete,OffshoreWind,2035,0
Crete,OffshoreWind,2040,0
Crete,OffshoreWind,2045,0
Crete,OffshoreWind,2050,0
Crete,Wind,2023,0
Crete,Wind,2025,0
Crete,Wind,2030,0
Crete,Wind,2035,0
Crete,Wind,2040,0
Crete,Wind,2045,0
Crete,Wind,2050,0
Crete,Wind_Ex,2023,0.20229
Crete,Wind_Ex,2025,0.20229
Crete,Wind_Ex,2030,0.20229
Crete,Wind_Ex,2035,0.20229
Crete,Wind_Ex,2040,0.20229
Crete,Wind_Ex,2045,0.20229
Crete,Wind_Ex,2050,0.20229
Crete,RoR,2023,0
Crete,RoR,2025,0
Crete,RoR,2030,0
Crete,RoR,2035,0
Crete,RoR,2040,0
Crete,RoR,2045,0
Crete,RoR,2050,0
Crete,RoR_Ex,2023,0.0003
Crete,RoR_Ex,2025,0.0003
Crete,RoR_Ex,2030,0.0003
Crete,RoR_Ex,2035,0.0003
Crete,RoR_Ex,2040,0.0003
Crete,RoR_Ex,2045,0.0003
Crete,RoR_Ex,2050,0.0003
Crete,RooftopPV,2023,0
Crete,RooftopPV,2025,0
Crete,RooftopPV,2030,0
Crete,RooftopPV,2035,0
Crete,RooftopPV,2040,0
Crete,RooftopPV,2045,0
Crete,RooftopPV,2050,0
Crete,RooftopPV_Ex,2023,0.10204
Crete,RooftopPV_Ex,2025,0.10204
Crete,RooftopPV_Ex,2030,0.10204
Crete,RooftopPV_Ex,2035,0.10204
Crete,RooftopPV_Ex,2040,0.10204
Crete,RooftopPV_Ex,2045,0.10204
Crete,RooftopPV_Ex,2050,0.10204
Crete,PV,2023,0
Crete,PV,2025,0
Crete,PV,2030,0
Crete,PV,2035,0
Crete,PV,2040,0
Crete,PV,2045,0
Crete,PV,2050,0
Crete,PV_Ex,2023,0.07829
Crete,PV_Ex,2025,0.07829
Crete,PV_Ex,2030,0.07829
Crete,PV_Ex,2035,0.07829
Crete,PV_Ex,2040,0.07829
Crete,PV_Ex,2045,0.07829
Crete,PV_Ex,2050,0.07829
