REGION,TECHNOLOGY,YEAR,VALUE
Greece,THIS_Ag.Nikolaos,2040,0.9
Greece,THIS_Ag.Nikolaos,2045,0.9
Greece,THIS_Ag.Nikolaos,2050,0.9
Greece,Wind,2023,0.3
Greece,Wind,2025,0.3
Greece,Wind,2030,0.3
Greece,Wind,2035,0.3
Greece,Wind,2040,0.3
Greece,Wind,2045,0.3
Greece,Wind,2050,0.3
Greece,Wind_Ex,2023,0.3
Greece,Wind_Ex,2025,0.3
Greece,Wind_Ex,2030,0.3
Greece,Wind_Ex,2035,0.3
Greece,Wind_Ex,2040,0.3
Greece,Wind_Ex,2045,0.3
Greece,Wind_Ex,2050,0.3
Crete,Xilokamara,2023,0.9
Crete,Xilokamara,2025,0.9
Crete,Xilokamara,2030,0.9
Crete,Xilokamara,2035,0.9
Crete,Xilokamara,2040,0.9
Crete,Xilokamara,2045,0.9
Crete,Xilokamara,2050,0.9
Crete,OffshoreWind,2023,0.4
Crete,OffshoreWind,2025,0.4
Crete,OffshoreWind,2030,0.4
Crete,OffshoreWind,2035,0.4
Crete,OffshoreWind,2040,0.4
Crete,OffshoreWind,2045,0.4
Crete,OffshoreWind,2050,0.4
Crete,PV,2023,0.1
Crete,PV,2025,0.1
Crete,PV,2030,0.1
Crete,PV,2035,0.1
Crete,PV,2040,0.1
Crete,PV,2045,0.1
Crete,PV,2050,0.1
Crete,PV_Ex,2023,0.1
Crete,PV_Ex,2025,0.1
Crete,PV_Ex,2030,0.1
Crete,PV_Ex,2035,0.1
Crete,PV_Ex,2040,0.1
Crete,PV_Ex,2045,0.1
Crete,PV_Ex,2050,0.1
Crete,RooftopPV,2023,0.1
Crete,RooftopPV,2025,0.1
Crete,RooftopPV,2030,0.1
Crete,RooftopPV,2035,0.1
Crete,RooftopPV,2040,0.1
Crete,RooftopPV,2045,0.1
Crete,RooftopPV,2050,0.1
Crete,RooftopPV_Ex,2023,0.1
Crete,RooftopPV_Ex,2025,0.1
Crete,RooftopPV_Ex,2030,0.1
Crete,RooftopPV_Ex,2035,0.1
Crete,RooftopPV_Ex,2040,0.1
Crete,RooftopPV_Ex,2045,0.1
Crete,RooftopPV_Ex,2050,0.1
Crete,RoR,2023,0.5
Crete,RoR,2025,0.5
Crete,RoR,2030,0.5
Crete,RoR,2035,0.5
Crete,RoR,2040,0.5
Crete,RoR,2045,0.5
Crete,RoR,2050,0.5
Crete,RoR_Ex,2023,0.5
Crete,RoR_Ex,2025,0.5
Crete,RoR_Ex,2030,0.5
Crete,RoR_Ex,2035,0.5
Crete,RoR_Ex,2040,0.5
Crete,RoR_Ex,2045,0.5
Crete,RoR_Ex,2050,0.5
Crete,Wind,2023,0.3
Crete,Wind,2025,0.3
Crete,Wind,2030,0.3
Crete,Wind,2035,0.3
Crete,Wind,2040,0.3
Crete,Wind,2045,0.3
Crete,Wind,2050,0.3
Crete,Wind_Ex,2023,0.3
Crete,Wind_Ex,2025,0.3
Crete,Wind_Ex,2030,0.3
Crete,Wind_Ex,2035,0.3
Crete,Wind_Ex,2040,0.3
Crete,Wind_Ex,2045,0.3
Crete,Wind_Ex,2050,0.3
Greece,Batteries,2023,0.3
Greece,Batteries,2025,0.3
Greece,Batteries,2030,0.3
Greece,Batteries,2035,0.3
Greece,Batteries,2040,0.3
Greece,Batteries,2045,0.3
Greece,Batteries,2050,0.3
Greece,Batteries_New,2023,0.3
Greece,Batteries_New,2025,0.3
Greece,Batteries_New,2030,0.3
Greece,Batteries_New,2035,0.3
Greece,Batteries_New,2040,0.3
Greece,Batteries_New,2045,0.3
Greece,Batteries_New,2050,0.3
Crete,Batteries,2023,0.3
Crete,Batteries,2025,0.3
Crete,Batteries,2030,0.3
Crete,Batteries,2035,0.3
Crete,Batteries,2040,0.3
Crete,Batteries,2045,0.3
Crete,Batteries,2050,0.3
Crete,Batteries_New,2023,0.3
Crete,Batteries_New,2025,0.3
Crete,Batteries_New,2030,0.3
Crete,Batteries_New,2035,0.3
Crete,Batteries_New,2040,0.3
Crete,Batteries_New,2045,0.3
Crete,Batteries_New,2050,0.3
