REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
Greece,Ag_Dimitriou_V,Elec_Transmission,1,2040,1
Greece,Ag_Dimitriou_V,Elec_Transmission,1,2045,1
Greece,Ag_Dimitriou_V,Elec_Transmission,1,2050,1
Greece,Agra,Elec_Transmission,1,2023,1
Greece,Agra,Elec_Transmission,1,2025,1
Greece,Agra,Elec_Transmission,1,2030,1
Greece,Agra,Elec_Transmission,1,2035,1
Greece,Agra,Elec_Transmission,1,2040,1
Greece,Agra,Elec_Transmission,1,2045,1
Greece,Agra,Elec_Transmission,1,2050,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2023,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2025,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2030,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2035,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2040,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2045,1
Greece,AIS_Aliveriou,Elec_Transmission,1,2050,1
Greece,AIS_Komotinis,Elec_Transmission,1,2023,1
Greece,AIS_Komotinis,Elec_Transmission,1,2025,1
Greece,AIS_Komotinis,Elec_Transmission,1,2030,1
Greece,AIS_Komotinis,Elec_Transmission,1,2035,1
Greece,AIS_Komotinis,Elec_Transmission,1,2040,1
Greece,AIS_Komotinis,Elec_Transmission,1,2045,1
Greece,AIS_Komotinis,Elec_Transmission,1,2050,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2023,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2025,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2030,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2035,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2040,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2045,1
Greece,AIS_Lavriou_IV,Elec_Transmission,1,2050,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2023,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2025,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2030,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2035,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2040,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2045,1
Greece,AIS_Lavriou_V,Elec_Transmission,1,2050,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2023,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2025,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2030,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2035,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2040,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2045,1
Greece,AIS_Megalopoli_V,Elec_Transmission,1,2050,1
Greece,Alouminion,Elec_Transmission,1,2023,1
Greece,Alouminion,Elec_Transmission,1,2025,1
Greece,Alouminion,Elec_Transmission,1,2030,1
Greece,Alouminion,Elec_Transmission,1,2035,1
Greece,Alouminion,Elec_Transmission,1,2040,1
Greece,Alouminion,Elec_Transmission,1,2045,1
Greece,Alouminion,Elec_Transmission,1,2050,1
Greece,Asomaton,Elec_Transmission,1,2023,1
Greece,Asomaton,Elec_Transmission,1,2025,1
Greece,Asomaton,Elec_Transmission,1,2030,1
Greece,Asomaton,Elec_Transmission,1,2035,1
Greece,Asomaton,Elec_Transmission,1,2040,1
Greece,Asomaton,Elec_Transmission,1,2045,1
Greece,Asomaton,Elec_Transmission,1,2050,1
Crete,Atherinolakos,Elec_Transmission,1,2023,1
Crete,Atherinolakos,Elec_Transmission,1,2025,1
Crete,Atherinolakos,Elec_Transmission,1,2030,1
Crete,Atherinolakos,Elec_Transmission,1,2035,1
Crete,Atherinolakos,Elec_Transmission,1,2040,1
Crete,Atherinolakos,Elec_Transmission,1,2045,1
Crete,Atherinolakos,Elec_Transmission,1,2050,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2023,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2025,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2030,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2035,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2040,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2045,1
Crete,Atherinolakos_Diesel,Elec_Transmission,1,2050,1
Greece,BackStop,Elec_Demand,1,2023,1
Greece,BackStop,Elec_Demand,1,2025,1
Greece,BackStop,Elec_Demand,1,2030,1
Greece,BackStop,Elec_Demand,1,2035,1
Greece,BackStop,Elec_Demand,1,2040,1
Greece,BackStop,Elec_Demand,1,2045,1
Greece,BackStop,Elec_Demand,1,2050,1
Greece,Batteries,Elec_Transmission,2,2023,1
Greece,Batteries,Elec_Storage,1,2023,1
Greece,Batteries,Elec_Transmission,2,2025,1
Greece,Batteries,Elec_Storage,1,2025,1
Greece,Batteries,Elec_Transmission,2,2030,1
Greece,Batteries,Elec_Storage,1,2030,1
Greece,Batteries,Elec_Transmission,2,2035,1
Greece,Batteries,Elec_Storage,1,2035,1
Greece,Batteries,Elec_Transmission,2,2040,1
Greece,Batteries,Elec_Storage,1,2040,1
Greece,Batteries,Elec_Transmission,2,2045,1
Greece,Batteries,Elec_Storage,1,2045,1
Greece,Batteries,Elec_Transmission,2,2050,1
Greece,Batteries,Elec_Storage,1,2050,1
Greece,Batteries_New,Elec_Transmission,2,2023,1
Greece,Batteries_New,Elec_Storage,1,2023,1
Greece,Batteries_New,Elec_Transmission,2,2025,1
Greece,Batteries_New,Elec_Storage,1,2025,1
Greece,Batteries_New,Elec_Transmission,2,2030,1
Greece,Batteries_New,Elec_Storage,1,2030,1
Greece,Batteries_New,Elec_Transmission,2,2035,1
Greece,Batteries_New,Elec_Storage,1,2035,1
Greece,Batteries_New,Elec_Transmission,2,2040,1
Greece,Batteries_New,Elec_Storage,1,2040,1
Greece,Batteries_New,Elec_Transmission,2,2045,1
Greece,Batteries_New,Elec_Storage,1,2045,1
Greece,Batteries_New,Elec_Transmission,2,2050,1
Greece,Batteries_New,Elec_Storage,1,2050,1
Greece,Biomass,Elec_Transmission,1,2023,1
Greece,Biomass,Elec_Transmission,1,2025,1
Greece,Biomass,Elec_Transmission,1,2030,1
Greece,Biomass,Elec_Transmission,1,2035,1
Greece,Biomass,Elec_Transmission,1,2040,1
Greece,Biomass,Elec_Transmission,1,2045,1
Greece,Biomass,Elec_Transmission,1,2050,1
Greece,Biomass_CCS,Elec_Transmission,1,2023,1
Greece,Biomass_CCS,Elec_Transmission,1,2025,1
Greece,Biomass_CCS,Elec_Transmission,1,2030,1
Greece,Biomass_CCS,Elec_Transmission,1,2035,1
Greece,Biomass_CCS,Elec_Transmission,1,2040,1
Greece,Biomass_CCS,Elec_Transmission,1,2045,1
Greece,Biomass_CCS,Elec_Transmission,1,2050,1
Greece,Biomass_Ex,Elec_Transmission,1,2023,1
Greece,Biomass_Ex,Elec_Transmission,1,2025,1
Greece,Biomass_Ex,Elec_Transmission,1,2030,1
Greece,Biomass_Ex,Elec_Transmission,1,2035,1
Greece,Biomass_Ex,Elec_Transmission,1,2040,1
Greece,Biomass_Ex,Elec_Transmission,1,2045,1
Greece,Biomass_Ex,Elec_Transmission,1,2050,1
Greece,BiomassImports,GRBiomass,1,2023,1
Greece,BiomassImports,GRBiomass,1,2025,1
Greece,BiomassImports,GRBiomass,1,2030,1
Greece,BiomassImports,GRBiomass,1,2035,1
Greece,BiomassImports,GRBiomass,1,2040,1
Greece,BiomassImports,GRBiomass,1,2045,1
Greece,BiomassImports,GRBiomass,1,2050,1
Greece,BiomassProduction,GRBiomass,1,2023,1
Greece,BiomassProduction,GRBiomass,1,2025,1
Greece,BiomassProduction,GRBiomass,1,2030,1
Greece,BiomassProduction,GRBiomass,1,2035,1
Greece,BiomassProduction,GRBiomass,1,2040,1
Greece,BiomassProduction,GRBiomass,1,2045,1
Greece,BiomassProduction,GRBiomass,1,2050,1
Greece,CCGT,Elec_Transmission,1,2023,1
Greece,CCGT,Elec_Transmission,1,2025,1
Greece,CCGT,Elec_Transmission,1,2030,1
Greece,CCGT,Elec_Transmission,1,2035,1
Greece,CCGT,Elec_Transmission,1,2040,1
Greece,CCGT,Elec_Transmission,1,2045,1
Greece,CCGT,Elec_Transmission,1,2050,1
Greece,Chios,Elec_Transmission,1,2023,1
Greece,Chios,Elec_Transmission,1,2025,1
Greece,Chios,Elec_Transmission,1,2030,1
Greece,Chios,Elec_Transmission,1,2035,1
Greece,Chios,Elec_Transmission,1,2040,1
Greece,Chios,Elec_Transmission,1,2045,1
Greece,Chios,Elec_Transmission,1,2050,1
Greece,CoalExtraction,GRLignite,1,2023,1
Greece,CoalExtraction,GRLignite,1,2025,1
Greece,CoalExtraction,GRLignite,1,2030,1
Greece,CoalExtraction,GRLignite,1,2035,1
Greece,CoalExtraction,GRLignite,1,2040,1
Greece,CoalExtraction,GRLignite,1,2045,1
Greece,CoalExtraction,GRLignite,1,2050,1
Greece,Edeseou,Elec_Transmission,1,2023,1
Greece,Edeseou,Elec_Transmission,1,2025,1
Greece,Edeseou,Elec_Transmission,1,2030,1
Greece,Edeseou,Elec_Transmission,1,2035,1
Greece,Edeseou,Elec_Transmission,1,2040,1
Greece,Edeseou,Elec_Transmission,1,2045,1
Greece,Edeseou,Elec_Transmission,1,2050,1
Greece,Elec_Network,Elec_Demand,1,2023,0.98
Greece,Elec_Network,Elec_Demand,1,2025,0.98
Greece,Elec_Network,Elec_Demand,1,2030,0.98
Greece,Elec_Network,Elec_Demand,1,2035,0.98
Greece,Elec_Network,Elec_Demand,1,2040,0.98
Greece,Elec_Network,Elec_Demand,1,2045,0.98
Greece,Elec_Network,Elec_Demand,1,2050,0.98
Greece,ElectricityImports,Elec_Transmission,1,2023,0.96
Greece,ElectricityImports,Elec_Transmission,1,2025,0.96
Greece,ElectricityImports,Elec_Transmission,1,2030,0.96
Greece,ElectricityImports,Elec_Transmission,1,2035,0.96
Greece,ElectricityImports,Elec_Transmission,1,2040,0.96
Greece,ElectricityImports,Elec_Transmission,1,2045,0.96
Greece,ElectricityImports,Elec_Transmission,1,2050,0.96
Greece,ELPEDISON,Elec_Transmission,1,2023,1
Greece,ELPEDISON,Elec_Transmission,1,2025,1
Greece,ELPEDISON,Elec_Transmission,1,2030,1
Greece,ELPEDISON,Elec_Transmission,1,2035,1
Greece,ELPEDISON,Elec_Transmission,1,2040,1
Greece,ELPEDISON,Elec_Transmission,1,2045,1
Greece,ELPEDISON,Elec_Transmission,1,2050,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2023,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2025,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2030,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2035,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2040,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2045,1
Greece,Energ_Thesalonikis,Elec_Transmission,1,2050,1
Greece,Gas_CCS,Elec_Transmission,1,2023,1
Greece,Gas_CCS,Elec_Transmission,1,2025,1
Greece,Gas_CCS,Elec_Transmission,1,2030,1
Greece,Gas_CCS,Elec_Transmission,1,2035,1
Greece,Gas_CCS,Elec_Transmission,1,2040,1
Greece,Gas_CCS,Elec_Transmission,1,2045,1
Greece,Gas_CCS,Elec_Transmission,1,2050,1
Greece,Geothermal_HI,Elec_Transmission,1,2023,1
Greece,Geothermal_HI,Elec_Transmission,1,2025,1
Greece,Geothermal_HI,Elec_Transmission,1,2030,1
Greece,Geothermal_HI,Elec_Transmission,1,2035,1
Greece,Geothermal_HI,Elec_Transmission,1,2040,1
Greece,Geothermal_HI,Elec_Transmission,1,2045,1
Greece,Geothermal_HI,Elec_Transmission,1,2050,1
Greece,Geothermal_ME,Elec_Transmission,1,2023,1
Greece,Geothermal_ME,Elec_Transmission,1,2025,1
Greece,Geothermal_ME,Elec_Transmission,1,2030,1
Greece,Geothermal_ME,Elec_Transmission,1,2035,1
Greece,Geothermal_ME,Elec_Transmission,1,2040,1
Greece,Geothermal_ME,Elec_Transmission,1,2045,1
Greece,Geothermal_ME,Elec_Transmission,1,2050,1
Greece,HydroStor,Elec_Transmission,1,2023,1
Greece,HydroStor,Elec_Transmission,1,2025,1
Greece,HydroStor,Elec_Transmission,1,2030,1
Greece,HydroStor,Elec_Transmission,1,2035,1
Greece,HydroStor,Elec_Transmission,1,2040,1
Greece,HydroStor,Elec_Transmission,1,2045,1
Greece,HydroStor,Elec_Transmission,1,2050,1
Greece,Ilariona,Elec_Transmission,1,2023,1
Greece,Ilariona,Elec_Transmission,1,2025,1
Greece,Ilariona,Elec_Transmission,1,2030,1
Greece,Ilariona,Elec_Transmission,1,2035,1
Greece,Ilariona,Elec_Transmission,1,2040,1
Greece,Ilariona,Elec_Transmission,1,2045,1
Greece,Ilariona,Elec_Transmission,1,2050,1
Greece,Iron_I,Elec_Transmission,1,2023,1
Greece,Iron_I,Elec_Transmission,1,2025,1
Greece,Iron_I,Elec_Transmission,1,2030,1
Greece,Iron_I,Elec_Transmission,1,2035,1
Greece,Iron_I,Elec_Transmission,1,2040,1
Greece,Iron_I,Elec_Transmission,1,2045,1
Greece,Iron_I,Elec_Transmission,1,2050,1
Greece,Iron_II,Elec_Transmission,1,2023,1
Greece,Iron_II,Elec_Transmission,1,2025,1
Greece,Iron_II,Elec_Transmission,1,2030,1
Greece,Iron_II,Elec_Transmission,1,2035,1
Greece,Iron_II,Elec_Transmission,1,2040,1
Greece,Iron_II,Elec_Transmission,1,2045,1
Greece,Iron_II,Elec_Transmission,1,2050,1
Greece,Iron_III,Elec_Transmission,1,2023,1
Greece,Iron_III,Elec_Transmission,1,2025,1
Greece,Iron_III,Elec_Transmission,1,2030,1
Greece,Iron_III,Elec_Transmission,1,2035,1
Greece,Iron_III,Elec_Transmission,1,2040,1
Greece,Iron_III,Elec_Transmission,1,2045,1
Greece,Iron_III,Elec_Transmission,1,2050,1
Greece,IronII_CCGT,Elec_Transmission,1,2023,1
Greece,IronII_CCGT,Elec_Transmission,1,2025,1
Greece,IronII_CCGT,Elec_Transmission,1,2030,1
Greece,IronII_CCGT,Elec_Transmission,1,2035,1
Greece,IronII_CCGT,Elec_Transmission,1,2040,1
Greece,IronII_CCGT,Elec_Transmission,1,2045,1
Greece,IronII_CCGT,Elec_Transmission,1,2050,1
Greece,Karpathos,Elec_Transmission,1,2023,1
Greece,Karpathos,Elec_Transmission,1,2025,1
Greece,Karpathos,Elec_Transmission,1,2030,1
Greece,Karpathos,Elec_Transmission,1,2035,1
Greece,Karpathos,Elec_Transmission,1,2040,1
Greece,Karpathos,Elec_Transmission,1,2045,1
Greece,Karpathos,Elec_Transmission,1,2050,1
Greece,Kastrakiou,Elec_Transmission,1,2023,1
Greece,Kastrakiou,Elec_Transmission,1,2025,1
Greece,Kastrakiou,Elec_Transmission,1,2030,1
Greece,Kastrakiou,Elec_Transmission,1,2035,1
Greece,Kastrakiou,Elec_Transmission,1,2040,1
Greece,Kastrakiou,Elec_Transmission,1,2045,1
Greece,Kastrakiou,Elec_Transmission,1,2050,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2023,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2025,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2030,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2035,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2040,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2045,1
Greece,KORINTHOS_POWER,Elec_Transmission,1,2050,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2023,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2025,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2030,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2035,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2040,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2045,1
Greece,Kos_Kalymnos,Elec_Transmission,1,2050,1
Greece,Kremaston,Elec_Transmission,1,2023,1
Greece,Kremaston,Elec_Transmission,1,2025,1
Greece,Kremaston,Elec_Transmission,1,2030,1
Greece,Kremaston,Elec_Transmission,1,2035,1
Greece,Kremaston,Elec_Transmission,1,2040,1
Greece,Kremaston,Elec_Transmission,1,2045,1
Greece,Kremaston,Elec_Transmission,1,2050,1
Greece,Ladona,Elec_Transmission,1,2023,1
Greece,Ladona,Elec_Transmission,1,2025,1
Greece,Ladona,Elec_Transmission,1,2030,1
Greece,Ladona,Elec_Transmission,1,2035,1
Greece,Ladona,Elec_Transmission,1,2040,1
Greece,Ladona,Elec_Transmission,1,2045,1
Greece,Ladona,Elec_Transmission,1,2050,1
Greece,Lemnos,Elec_Transmission,1,2023,1
Greece,Lemnos,Elec_Transmission,1,2025,1
Greece,Lemnos,Elec_Transmission,1,2030,1
Greece,Lemnos,Elec_Transmission,1,2035,1
Greece,Lemnos,Elec_Transmission,1,2040,1
Greece,Lemnos,Elec_Transmission,1,2045,1
Greece,Lemnos,Elec_Transmission,1,2050,1
Greece,Lesvos,Elec_Transmission,1,2023,1
Greece,Lesvos,Elec_Transmission,1,2025,1
Greece,Lesvos,Elec_Transmission,1,2030,1
Greece,Lesvos,Elec_Transmission,1,2035,1
Greece,Lesvos,Elec_Transmission,1,2040,1
Greece,Lesvos,Elec_Transmission,1,2045,1
Greece,Lesvos,Elec_Transmission,1,2050,1
Crete,Linoperamata,Elec_Transmission,1,2023,1
Crete,Linoperamata,Elec_Transmission,1,2025,1
Crete,Linoperamata,Elec_Transmission,1,2030,1
Crete,Linoperamata,Elec_Transmission,1,2035,1
Crete,Linoperamata,Elec_Transmission,1,2040,1
Crete,Linoperamata,Elec_Transmission,1,2045,1
Crete,Linoperamata,Elec_Transmission,1,2050,1
Greece,Megalopolis_III,Elec_Transmission,1,2023,1
Greece,Megalopolis_III,Elec_Transmission,1,2025,1
Greece,Megalopolis_III,Elec_Transmission,1,2030,1
Greece,Megalopolis_III,Elec_Transmission,1,2035,1
Greece,Megalopolis_III,Elec_Transmission,1,2040,1
Greece,Megalopolis_III,Elec_Transmission,1,2045,1
Greece,Megalopolis_III,Elec_Transmission,1,2050,1
Greece,Megalopolis_IV,Elec_Transmission,1,2023,1
Greece,Megalopolis_IV,Elec_Transmission,1,2025,1
Greece,Megalopolis_IV,Elec_Transmission,1,2030,1
Greece,Megalopolis_IV,Elec_Transmission,1,2035,1
Greece,Megalopolis_IV,Elec_Transmission,1,2040,1
Greece,Megalopolis_IV,Elec_Transmission,1,2045,1
Greece,Megalopolis_IV,Elec_Transmission,1,2050,1
Greece,Melitis_I,Elec_Transmission,1,2023,1
Greece,Melitis_I,Elec_Transmission,1,2025,1
Greece,Melitis_I,Elec_Transmission,1,2030,1
Greece,Melitis_I,Elec_Transmission,1,2035,1
Greece,Melitis_I,Elec_Transmission,1,2040,1
Greece,Melitis_I,Elec_Transmission,1,2045,1
Greece,Melitis_I,Elec_Transmission,1,2050,1
Greece,NGImports,GRGas,1,2023,1
Greece,NGImports,GRGas,1,2025,1
Greece,NGImports,GRGas,1,2030,1
Greece,NGImports,GRGas,1,2035,1
Greece,NGImports,GRGas,1,2040,1
Greece,NGImports,GRGas,1,2045,1
Greece,NGImports,GRGas,1,2050,1
Greece,OCGT,Elec_Transmission,1,2023,1
Greece,OCGT,Elec_Transmission,1,2025,1
Greece,OCGT,Elec_Transmission,1,2030,1
Greece,OCGT,Elec_Transmission,1,2035,1
Greece,OCGT,Elec_Transmission,1,2040,1
Greece,OCGT,Elec_Transmission,1,2045,1
Greece,OCGT,Elec_Transmission,1,2050,1
Greece,OffshoreWind,Elec_Transmission,1,2023,1
Greece,OffshoreWind,Elec_Transmission,1,2025,1
Greece,OffshoreWind,Elec_Transmission,1,2030,1
Greece,OffshoreWind,Elec_Transmission,1,2035,1
Greece,OffshoreWind,Elec_Transmission,1,2040,1
Greece,OffshoreWind,Elec_Transmission,1,2045,1
Greece,OffshoreWind,Elec_Transmission,1,2050,1
Crete,OilImports,GROil,1,2023,1
Crete,OilImports,GROil,1,2025,1
Crete,OilImports,GROil,1,2030,1
Crete,OilImports,GROil,1,2035,1
Crete,OilImports,GROil,1,2040,1
Crete,OilImports,GROil,1,2045,1
Crete,OilImports,GROil,1,2050,1
Greece,Other_Aegean,Elec_Transmission,1,2023,1
Greece,Other_Aegean,Elec_Transmission,1,2025,1
Greece,Other_Aegean,Elec_Transmission,1,2030,1
Greece,Other_Aegean,Elec_Transmission,1,2035,1
Greece,Other_Aegean,Elec_Transmission,1,2040,1
Greece,Other_Aegean,Elec_Transmission,1,2045,1
Greece,Other_Aegean,Elec_Transmission,1,2050,1
Greece,Other_Cyclades,Elec_Transmission,1,2023,1
Greece,Other_Cyclades,Elec_Transmission,1,2025,1
Greece,Other_Cyclades,Elec_Transmission,1,2030,1
Greece,Other_Cyclades,Elec_Transmission,1,2035,1
Greece,Other_Cyclades,Elec_Transmission,1,2040,1
Greece,Other_Cyclades,Elec_Transmission,1,2045,1
Greece,Other_Cyclades,Elec_Transmission,1,2050,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2023,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2025,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2030,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2035,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2040,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2045,1
Greece,Pigwn_Aoou,Elec_Transmission,1,2050,1
Greece,Plastira,Elec_Transmission,1,2023,1
Greece,Plastira,Elec_Transmission,1,2025,1
Greece,Plastira,Elec_Transmission,1,2030,1
Greece,Plastira,Elec_Transmission,1,2035,1
Greece,Plastira,Elec_Transmission,1,2040,1
Greece,Plastira,Elec_Transmission,1,2045,1
Greece,Plastira,Elec_Transmission,1,2050,1
Greece,Platanovrisis,Elec_Transmission,1,2023,1
Greece,Platanovrisis,Elec_Transmission,1,2025,1
Greece,Platanovrisis,Elec_Transmission,1,2030,1
Greece,Platanovrisis,Elec_Transmission,1,2035,1
Greece,Platanovrisis,Elec_Transmission,1,2040,1
Greece,Platanovrisis,Elec_Transmission,1,2045,1
Greece,Platanovrisis,Elec_Transmission,1,2050,1
Greece,Polifitou,Elec_Transmission,1,2023,1
Greece,Polifitou,Elec_Transmission,1,2025,1
Greece,Polifitou,Elec_Transmission,1,2030,1
Greece,Polifitou,Elec_Transmission,1,2035,1
Greece,Polifitou,Elec_Transmission,1,2040,1
Greece,Polifitou,Elec_Transmission,1,2045,1
Greece,Polifitou,Elec_Transmission,1,2050,1
Greece,Pournarou_I,Elec_Transmission,1,2023,1
Greece,Pournarou_I,Elec_Transmission,1,2025,1
Greece,Pournarou_I,Elec_Transmission,1,2030,1
Greece,Pournarou_I,Elec_Transmission,1,2035,1
Greece,Pournarou_I,Elec_Transmission,1,2040,1
Greece,Pournarou_I,Elec_Transmission,1,2045,1
Greece,Pournarou_I,Elec_Transmission,1,2050,1
Greece,Pournarou_II,Elec_Transmission,1,2023,1
Greece,Pournarou_II,Elec_Transmission,1,2025,1
Greece,Pournarou_II,Elec_Transmission,1,2030,1
Greece,Pournarou_II,Elec_Transmission,1,2035,1
Greece,Pournarou_II,Elec_Transmission,1,2040,1
Greece,Pournarou_II,Elec_Transmission,1,2045,1
Greece,Pournarou_II,Elec_Transmission,1,2050,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2023,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2025,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2030,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2035,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2040,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2045,1
Greece,PROTERGIA_CC,Elec_Transmission,1,2050,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2023,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2025,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2030,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2035,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2040,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2045,1
Greece,Ptolemaidas_V,Elec_Transmission,1,2050,1
Greece,PV,Elec_Transmission,1,2023,1
Greece,PV,Elec_Transmission,1,2025,1
Greece,PV,Elec_Transmission,1,2030,1
Greece,PV,Elec_Transmission,1,2035,1
Greece,PV,Elec_Transmission,1,2040,1
Greece,PV,Elec_Transmission,1,2045,1
Greece,PV,Elec_Transmission,1,2050,1
Greece,PV_Ex,Elec_Transmission,1,2023,1
Greece,PV_Ex,Elec_Transmission,1,2025,1
Greece,PV_Ex,Elec_Transmission,1,2030,1
Greece,PV_Ex,Elec_Transmission,1,2035,1
Greece,PV_Ex,Elec_Transmission,1,2040,1
Greece,PV_Ex,Elec_Transmission,1,2045,1
Greece,PV_Ex,Elec_Transmission,1,2050,1
Greece,Rodos,Elec_Transmission,1,2023,1
Greece,Rodos,Elec_Transmission,1,2025,1
Greece,Rodos,Elec_Transmission,1,2030,1
Greece,Rodos,Elec_Transmission,1,2035,1
Greece,Rodos,Elec_Transmission,1,2040,1
Greece,Rodos,Elec_Transmission,1,2045,1
Greece,Rodos,Elec_Transmission,1,2050,1
Greece,RooftopPV,Elec_Demand,1,2023,1
Greece,RooftopPV,Elec_Demand,1,2025,1
Greece,RooftopPV,Elec_Demand,1,2030,1
Greece,RooftopPV,Elec_Demand,1,2035,1
