REGION,INTERCONNECTION,TIMESLICE,YEAR,VALUE
Greece,ITALY,m8_d4_t7,2025,29.48644602
Greece,ITALY,m8_d4_t8,2025,33.04308336
Greece,ITALY,m8_d4_t9,2025,31.97368903
Greece,ITALY,m8_d4_t10,2025,29.93703352
Greece,ITALY,m8_d4_t11,2025,28.11666002
Greece,ITALY,m8_d4_t12,2025,25.74056194
Greece,ITALY,m8_d4_t13,2025,24.60207752
Greece,ITALY,m8_d4_t14,2025,22.89885677
Greece,ITALY,m8_d4_t15,2025,21.6071726
Greece,ITALY,m8_d4_t16,2025,23.84809444
Greece,ITALY,m8_d4_t17,2025,28.11666002
Greece,ITALY,m8_d4_t18,2025,29.93703352
Greece,ITALY,m8_d4_t19,2025,30.03916669
Greece,ITALY,m8_d4_t20,2025,37.54895836
Greece,ITALY,m8_d4_t21,2025,42.68565587
Greece,ITALY,m8_d4_t22,2025,39.52553553
Greece,ITALY,m8_d4_t23,2025,36.78896745
Greece,ITALY,m8_d4_t24,2025,30.32754269
Greece,ITALY,m8_d5_t1,2025,31.78143836
Greece,ITALY,m8_d5_t2,2025,30.03916669
Greece,ITALY,m8_d5_t3,2025,28.94574102
Greece,ITALY,m8_d5_t4,2025,28.78953736
Greece,ITALY,m8_d5_t5,2025,28.77451777
Greece,ITALY,m8_d5_t6,2025,30.46271894
Greece,ITALY,m8_d5_t7,2025,37.2485667
Greece,ITALY,m8_d5_t8,2025,38.0416007
Greece,ITALY,m8_d5_t9,2025,39.24316736
Greece,ITALY,m8_d5_t10,2025,37.17346878
Greece,ITALY,m8_d5_t11,2025,33.54173353
Greece,ITALY,m8_d5_t12,2025,32.25004936
Greece,ITALY,m8_d5_t13,2025,21.42393368
Greece,ITALY,m8_d5_t14,2025,6.007833338
Greece,ITALY,m8_d5_t15,2025,6.007833338
Greece,ITALY,m8_d5_t16,2025,14.94148151
Greece,ITALY,m8_d5_t17,2025,27.12536752
Greece,ITALY,m8_d5_t18,2025,35.5904047
Greece,ITALY,m8_d5_t19,2025,37.8072952
Greece,ITALY,m8_d5_t20,2025,42.33720153
Greece,ITALY,m8_d5_t21,2025,42.77276945
Greece,ITALY,m8_d5_t22,2025,40.37264003
Greece,ITALY,m8_d5_t23,2025,35.89380028
Greece,ITALY,m8_d5_t24,2025,32.77273086
Greece,ITALY,m9_d1_t1,2025,33.14521653
Greece,ITALY,m9_d1_t2,2025,32.91391494
Greece,ITALY,m9_d1_t3,2025,32.89589144
Greece,ITALY,m9_d1_t4,2025,30.03916669
Greece,ITALY,m9_d1_t5,2025,30.63995002
Greece,ITALY,m9_d1_t6,2025,31.13259236
Greece,ITALY,m9_d1_t7,2025,33.65888628
Greece,ITALY,m9_d1_t8,2025,38.70546628
Greece,ITALY,m9_d1_t9,2025,40.8532667
Greece,ITALY,m9_d1_t10,2025,36.04700003
Greece,ITALY,m9_d1_t11,2025,34.02536411
Greece,ITALY,m9_d1_t12,2025,33.10616561
Greece,ITALY,m9_d1_t13,2025,31.69132086
Greece,ITALY,m9_d1_t14,2025,32.03977519
Greece,ITALY,m9_d1_t15,2025,32.61652719
Greece,ITALY,m9_d1_t16,2025,33.04308336
Greece,ITALY,m9_d1_t17,2025,33.44560819
Greece,ITALY,m9_d1_t18,2025,34.54504169
Greece,ITALY,m9_d1_t19,2025,42.33720153
Greece,ITALY,m9_d1_t20,2025,46.83106087
Greece,ITALY,m9_d1_t21,2025,49.59466421
Greece,ITALY,m9_d1_t22,2025,44.58713512
Greece,ITALY,m9_d1_t23,2025,35.74660836
Greece,ITALY,m9_d1_t24,2025,34.64116703
Greece,ITALY,m9_d2_t1,2025,34.45192028
Greece,ITALY,m9_d2_t2,2025,33.40355336
Greece,ITALY,m9_d2_t3,2025,33.04308336
Greece,ITALY,m9_d2_t4,2025,31.37891353
Greece,ITALY,m9_d2_t5,2025,31.24073336
Greece,ITALY,m9_d2_t6,2025,33.40355336
Greece,ITALY,m9_d2_t7,2025,34.73428844
Greece,ITALY,m9_d2_t8,2025,35.24495428
Greece,ITALY,m9_d2_t9,2025,35.24495428
Greece,ITALY,m9_d2_t10,2025,33.40355336
Greece,ITALY,m9_d2_t11,2025,27.43777486
Greece,ITALY,m9_d2_t12,2025,22.08479535
Greece,ITALY,m9_d2_t13,2025,12.19289776
Greece,ITALY,m9_d2_t14,2025,3.003916669
Greece,ITALY,m9_d2_t15,2025,3.003916669
Greece,ITALY,m9_d2_t16,2025,14.71618776
Greece,ITALY,m9_d2_t17,2025,15.01958335
Greece,ITALY,m9_d2_t18,2025,31.49907019
Greece,ITALY,m9_d2_t19,2025,38.7805642
Greece,ITALY,m9_d2_t20,2025,46.56070837
Greece,ITALY,m9_d2_t21,2025,42.64059712
Greece,ITALY,m9_d2_t22,2025,35.17886811
Greece,ITALY,m9_d2_t23,2025,34.54504169
Greece,ITALY,m9_d2_t24,2025,32.44230003
Greece,ITALY,m9_d3_t1,2025,34.65618661
Greece,ITALY,m9_d3_t2,2025,33.48165519
Greece,ITALY,m9_d3_t3,2025,33.48165519
Greece,ITALY,m9_d3_t4,2025,32.63154678
Greece,ITALY,m9_d3_t5,2025,33.20829878
Greece,ITALY,m9_d3_t6,2025,33.48165519
Greece,ITALY,m9_d3_t7,2025,37.13141395
Greece,ITALY,m9_d3_t8,2025,49.14407671
Greece,ITALY,m9_d3_t9,2025,50.67607421
Greece,ITALY,m9_d3_t10,2025,46.56070837
Greece,ITALY,m9_d3_t11,2025,42.02179028
Greece,ITALY,m9_d3_t12,2025,36.5456502
Greece,ITALY,m9_d3_t13,2025,32.90790711
Greece,ITALY,m9_d3_t14,2025,32.44230003
Greece,ITALY,m9_d3_t15,2025,34.65618661
Greece,ITALY,m9_d3_t16,2025,34.95657828
Greece,ITALY,m9_d3_t17,2025,35.74660836
Greece,ITALY,m9_d3_t18,2025,37.54895836
Greece,ITALY,m9_d3_t19,2025,48.87372421
Greece,ITALY,m9_d3_t20,2025,58.57337113
Greece,ITALY,m9_d3_t21,2025,49.56462504
Greece,ITALY,m9_d3_t22,2025,41.46005787
Greece,ITALY,m9_d3_t23,2025,36.23023895
Greece,ITALY,m9_d3_t24,2025,34.95657828
Greece,ITALY,m9_d4_t1,2025,34.05239936
Greece,ITALY,m9_d4_t2,2025,34.54504169
Greece,ITALY,m9_d4_t3,2025,33.80007036
Greece,ITALY,m9_d4_t4,2025,33.60481578
Greece,ITALY,m9_d4_t5,2025,33.19628311
Greece,ITALY,m9_d4_t6,2025,33.80007036
Greece,ITALY,m9_d4_t7,2025,40.8712902
Greece,ITALY,m9_d4_t8,2025,42.05483337
Greece,ITALY,m9_d4_t9,2025,42.92296528
Greece,ITALY,m9_d4_t10,2025,37.0142612
Greece,ITALY,m9_d4_t11,2025,33.90220353
Greece,ITALY,m9_d4_t12,2025,32.74269169
Greece,ITALY,m9_d4_t13,2025,31.09053752
Greece,ITALY,m9_d4_t14,2025,31.69132086
Greece,ITALY,m9_d4_t15,2025,32.74269169
Greece,ITALY,m9_d4_t16,2025,33.31343586
Greece,ITALY,m9_d4_t17,2025,33.81809386
Greece,ITALY,m9_d4_t18,2025,39.00585795
Greece,ITALY,m9_d4_t19,2025,50.04224779
Greece,ITALY,m9_d4_t20,2025,58.57637505
Greece,ITALY,m9_d4_t21,2025,53.90828854
Greece,ITALY,m9_d4_t22,2025,41.03950953
Greece,ITALY,m9_d4_t23,2025,35.4462167
Greece,ITALY,m9_d4_t24,2025,35.4462167
Greece,ITALY,m9_d5_t1,2025,35.08875061
Greece,ITALY,m9_d5_t2,2025,32.43629219
Greece,ITALY,m9_d5_t3,2025,30.77813019
Greece,ITALY,m9_d5_t4,2025,31.54112503
Greece,ITALY,m9_d5_t5,2025,32.44230003
Greece,ITALY,m9_d5_t6,2025,35.59941645
Greece,ITALY,m9_d5_t7,2025,41.38495995
Greece,ITALY,m9_d5_t8,2025,51.06658337
Greece,ITALY,m9_d5_t9,2025,52.56854171
Greece,ITALY,m9_d5_t10,2025,43.79410112
Greece,ITALY,m9_d5_t11,2025,37.00524945
Greece,ITALY,m9_d5_t12,2025,34.54504169
Greece,ITALY,m9_d5_t13,2025,30.03916669
Greece,ITALY,m9_d5_t14,2025,26.23620819
Greece,ITALY,m9_d5_t15,2025,28.24883236
Greece,ITALY,m9_d5_t16,2025,34.31374011
Greece,ITALY,m9_d5_t17,2025,35.72558095
Greece,ITALY,m9_d5_t18,2025,38.85866603
Greece,ITALY,m9_d5_t19,2025,49.14407671
Greece,ITALY,m9_d5_t20,2025,58.57637505
Greece,ITALY,m9_d5_t21,2025,45.05875004
Greece,ITALY,m9_d5_t22,2025,39.48047678
Greece,ITALY,m9_d5_t23,2025,37.54595445
Greece,ITALY,m9_d5_t24,2025,37.43180561
Greece,ITALY,m10_d1_t1,2025,35.51530678
Greece,ITALY,m10_d1_t2,2025,33.92923878
Greece,ITALY,m10_d1_t3,2025,33.21130269
Greece,ITALY,m10_d1_t4,2025,33.02806378
Greece,ITALY,m10_d1_t5,2025,32.97098936
Greece,ITALY,m10_d1_t6,2025,34.30472836
Greece,ITALY,m10_d1_t7,2025,40.37564395
Greece,ITALY,m10_d1_t8,2025,50.64603504
Greece,ITALY,m10_d1_t9,2025,56.61181355
Greece,ITALY,m10_d1_t10,2025,47.54298912
Greece,ITALY,m10_d1_t11,2025,37.85235395
Greece,ITALY,m10_d1_t12,2025,37.16145311
Greece,ITALY,m10_d1_t13,2025,33.95026619
Greece,ITALY,m10_d1_t14,2025,33.92923878
Greece,ITALY,m10_d1_t15,2025,37.16145311
Greece,ITALY,m10_d1_t16,2025,38.38104328
Greece,ITALY,m10_d1_t17,2025,49.56462504
Greece,ITALY,m10_d1_t18,2025,56.74398588
Greece,ITALY,m10_d1_t19,2025,59.98821588
Greece,ITALY,m10_d1_t20,2025,69.82303906
Greece,ITALY,m10_d1_t21,2025,51.38800246
Greece,ITALY,m10_d1_t22,2025,41.27681895
Greece,ITALY,m10_d1_t23,2025,38.1317182
Greece,ITALY,m10_d1_t24,2025,37.81330303
Greece,ITALY,m10_d2_t1,2025,33.04308336
Greece,ITALY,m10_d2_t2,2025,33.04308336
Greece,ITALY,m10_d2_t3,2025,30.33955836
Greece,ITALY,m10_d2_t4,2025,30.05719019
Greece,ITALY,m10_d2_t5,2025,29.47743427
Greece,ITALY,m10_d2_t6,2025,29.47743427
Greece,ITALY,m10_d2_t7,2025,30.33955836
Greece,ITALY,m10_d2_t8,2025,30.05719019
Greece,ITALY,m10_d2_t9,2025,30.38161319
Greece,ITALY,m10_d2_t10,2025,29.88897086
Greece,ITALY,m10_d2_t11,2025,28.58226711
Greece,ITALY,m10_d2_t12,2025,28.58226711
Greece,ITALY,m10_d2_t13,2025,28.84360786
Greece,ITALY,m10_d2_t14,2025,24.84239085
Greece,ITALY,m10_d2_t15,2025,18.05353918
Greece,ITALY,m10_d2_t16,2025,21.28575352
Greece,ITALY,m10_d2_t17,2025,25.76759719
Greece,ITALY,m10_d2_t18,2025,32.74269169
Greece,ITALY,m10_d2_t19,2025,35.11578586
Greece,ITALY,m10_d2_t20,2025,48.21286254
Greece,ITALY,m10_d2_t21,2025,39.60664128
Greece,ITALY,m10_d2_t22,2025,33.10316169
Greece,ITALY,m10_d2_t23,2025,31.36689786
Greece,ITALY,m10_d2_t24,2025,29.47743427
Greece,ITALY,m10_d3_t1,2025,41.3579247
Greece,ITALY,m10_d3_t2,2025,41.28883462
Greece,ITALY,m10_d3_t3,2025,38.7985877
Greece,ITALY,m10_d3_t4,2025,39.91003687
Greece,ITALY,m10_d3_t5,2025,40.44173012
Greece,ITALY,m10_d3_t6,2025,41.30685812
Greece,ITALY,m10_d3_t7,2025,46.11913262
Greece,ITALY,m10_d3_t8,2025,51.06658337
Greece,ITALY,m10_d3_t9,2025,51.06658337
Greece,ITALY,m10_d3_t10,2025,48.06266671
Greece,ITALY,m10_d3_t11,2025,45.05875004
Greece,ITALY,m10_d3_t12,2025,43.5567917
Greece,ITALY,m10_d3_t13,2025,42.05483337
Greece,ITALY,m10_d3_t14,2025,42.21404095
Greece,ITALY,m10_d3_t15,2025,42.7817812
Greece,ITALY,m10_d3_t16,2025,44.88452287
Greece,ITALY,m10_d3_t17,2025,46.00197987
Greece,ITALY,m10_d3_t18,2025,52.03384454
Greece,ITALY,m10_d3_t19,2025,57.07441671
Greece,ITALY,m10_d3_t20,2025,61.61033088
Greece,ITALY,m10_d3_t21,2025,52.86893338
Greece,ITALY,m10_d3_t22,2025,42.7817812
Greece,ITALY,m10_d3_t23,2025,41.3579247
Greece,ITALY,m10_d3_t24,2025,39.61565303
Greece,ITALY,m10_d4_t1,2025,44.88752679
Greece,ITALY,m10_d4_t2,2025,44.01338704
Greece,ITALY,m10_d4_t3,2025,42.76075378
Greece,ITALY,m10_d4_t4,2025,42.76075378
Greece,ITALY,m10_d4_t5,2025,42.76075378
Greece,ITALY,m10_d4_t6,2025,42.9259692
Greece,ITALY,m10_d4_t7,2025,49.74786396
Greece,ITALY,m10_d4_t8,2025,55.28708629
Greece,ITALY,m10_d4_t9,2025,56.6028018
Greece,ITALY,m10_d4_t10,2025,51.38499854
Greece,ITALY,m10_d4_t11,2025,48.09270587
Greece,ITALY,m10_d4_t12,2025,45.95992504
Greece,ITALY,m10_d4_t13,2025,45.50032579
Greece,ITALY,m10_d4_t14,2025,45.47329054
Greece,ITALY,m10_d4_t15,2025,45.91486629
Greece,ITALY,m10_d4_t16,2025,46.01699945
Greece,ITALY,m10_d4_t17,2025,48.54629729
Greece,ITALY,m10_d4_t18,2025,53.43967754
Greece,ITALY,m10_d4_t19,2025,57.37480838
Greece,ITALY,m10_d4_t20,2025,61.5772878
Greece,ITALY,m10_d4_t21,2025,52.56553779
Greece,ITALY,m10_d4_t22,2025,47.5760322
Greece,ITALY,m10_d4_t23,2025,45.7015882
Greece,ITALY,m10_d4_t24,2025,44.79140145
Greece,ITALY,m10_d5_t1,2025,35.14582503
Greece,ITALY,m10_d5_t2,2025,29.13799169
Greece,ITALY,m10_d5_t3,2025,27.82828402
Greece,ITALY,m10_d5_t4,2025,27.19145369
Greece,ITALY,m10_d5_t5,2025,26.9421286
Greece,ITALY,m10_d5_t6,2025,29.61561444
Greece,ITALY,m10_d5_t7,2025,41.08156437
Greece,ITALY,m10_d5_t8,2025,46.56070837
Greece,ITALY,m10_d5_t9,2025,49.43545662
Greece,ITALY,m10_d5_t10,2025,45.94190154
Greece,ITALY,m10_d5_t11,2025,42.50842478
Greece,ITALY,m10_d5_t12,2025,32.02775953
Greece,ITALY,m10_d5_t13,2025,26.9421286
Greece,ITALY,m10_d5_t14,2025,18.02350001
Greece,ITALY,m10_d5_t15,2025,21.05745585
Greece,ITALY,m10_d5_t16,2025,32.04878694
Greece,ITALY,m10_d5_t17,2025,41.45405003
Greece,ITALY,m10_d5_t18,2025,42.9079457
Greece,ITALY,m10_d5_t19,2025,45.05875004
Greece,ITALY,m10_d5_t20,2025,45.01369129
Greece,ITALY,m10_d5_t21,2025,42.12993128
Greece,ITALY,m10_d5_t22,2025,40.15335412
Greece,ITALY,m10_d5_t23,2025,36.37743086
Greece,ITALY,m10_d5_t24,2025,28.14669919
Greece,ITALY,m11_d1_t1,2025,37.08935911
Greece,ITALY,m11_d1_t2,2025,35.64747911
Greece,ITALY,m11_d1_t3,2025,35.39815403
Greece,ITALY,m11_d1_t4,2025,34.51500253
Greece,ITALY,m11_d1_t5,2025,34.66519836
Greece,ITALY,m11_d1_t6,2025,37.11339045
Greece,ITALY,m11_d1_t7,2025,40.37264003
Greece,ITALY,m11_d1_t8,2025,42.55648745
Greece,ITALY,m11_d1_t9,2025,47.20955437
Greece,ITALY,m11_d1_t10,2025,46.08608954
Greece,ITALY,m11_d1_t11,2025,42.18400178
Greece,ITALY,m11_d1_t12,2025,41.21073278
Greece,ITALY,m11_d1_t13,2025,40.61295337
Greece,ITALY,m11_d1_t14,2025,40.55287503
Greece,ITALY,m11_d1_t15,2025,42.73672245
Greece,ITALY,m11_d1_t16,2025,42.68565587
Greece,ITALY,m11_d1_t17,2025,48.39309754
Greece,ITALY,m11_d1_t18,2025,49.16810804
Greece,ITALY,m11_d1_t19,2025,45.10380879
Greece,ITALY,m11_d1_t20,2025,44.4579667
Greece,ITALY,m11_d1_t21,2025,40.8712902
Greece,ITALY,m11_d1_t22,2025,39.87098595
Greece,ITALY,m11_d1_t23,2025,38.7805642
Greece,ITALY,m11_d1_t24,2025,36.04700003
Greece,ITALY,m11_d2_t1,2025,38.4020707
Greece,ITALY,m11_d2_t2,2025,38.27290228
Greece,ITALY,m11_d2_t3,2025,38.27290228
Greece,ITALY,m11_d2_t4,2025,36.2392507
Greece,ITALY,m11_d2_t5,2025,35.68953395
Greece,ITALY,m11_d2_t6,2025,35.33807569
Greece,ITALY,m11_d2_t7,2025,36.2392507
Greece,ITALY,m11_d2_t8,2025,40.1323267
Greece,ITALY,m11_d2_t9,2025,43.3945802
Greece,ITALY,m11_d2_t10,2025,38.91574045
Greece,ITALY,m11_d2_t11,2025,37.54895836
Greece,ITALY,m11_d2_t12,2025,35.29902478
Greece,ITALY,m11_d2_t13,2025,34.39484586
Greece,ITALY,m11_d2_t14,2025,34.39484586
Greece,ITALY,m11_d2_t15,2025,37.13441786
Greece,ITALY,m11_d2_t16,2025,38.91574045
Greece,ITALY,m11_d2_t17,2025,40.52583978
Greece,ITALY,m11_d2_t18,2025,45.43724354
Greece,ITALY,m11_d2_t19,2025,45.15487537
Greece,ITALY,m11_d2_t20,2025,43.6469092
Greece,ITALY,m11_d2_t21,2025,38.91574045
Greece,ITALY,m11_d2_t22,2025,37.6991542
Greece,ITALY,m11_d2_t23,2025,35.81269453
Greece,ITALY,m11_d2_t24,2025,34.39484586
Greece,ITALY,m11_d3_t1,2025,31.39693703
Greece,ITALY,m11_d3_t2,2025,29.22510527
Greece,ITALY,m11_d3_t3,2025,27.29659077
Greece,ITALY,m11_d3_t4,2025,25.36807627
Greece,ITALY,m11_d3_t5,2025,28.53720836
Greece,ITALY,m11_d3_t6,2025,31.24373727
Greece,ITALY,m11_d3_t7,2025,33.63485494
Greece,ITALY,m11_d3_t8,2025,38.57029003
Greece,ITALY,m11_d3_t9,2025,39.72980187
Greece,ITALY,m11_d3_t10,2025,38.57029003
Greece,ITALY,m11_d3_t11,2025,34.06441503
Greece,ITALY,m11_d3_t12,2025,32.53241753
Greece,ITALY,m11_d3_t13,2025,28.70542769
Greece,ITALY,m11_d3_t14,2025,30.79014586
Greece,ITALY,m11_d3_t15,2025,36.71987736
Greece,ITALY,m11_d3_t16,2025,39.72980187
Greece,ITALY,m11_d3_t17,2025,45.78569787
Greece,ITALY,m11_d3_t18,2025,48.01460404
Greece,ITALY,m11_d3_t19,2025,49.49853887
Greece,ITALY,m11_d3_t20,2025,49.74486004
Greece,ITALY,m11_d3_t21,2025,47.71721629
Greece,ITALY,m11_d3_t22,2025,39.72980187
Greece,ITALY,m11_d3_t23,2025,39.0509167
Greece,ITALY,m11_d3_t24,2025,38.57029003
Greece,ITALY,m11_d4_t1,2025,33.58378836
Greece,ITALY,m11_d4_t2,2025,26.90307769
Greece,ITALY,m11_d4_t3,2025,24.06137252
Greece,ITALY,m11_d4_t4,2025,24.06137252
Greece,ITALY,m11_d4_t5,2025,24.06137252
Greece,ITALY,m11_d4_t6,2025,30.39963669
Greece,ITALY,m11_d4_t7,2025,37.58200145
Greece,ITALY,m11_d4_t8,2025,40.5829142
Greece,ITALY,m11_d4_t9,2025,43.30746662
Greece,ITALY,m11_d4_t10,2025,40.55287503
Greece,ITALY,m11_d4_t11,2025,38.98483053
Greece,ITALY,m11_d4_t12,2025,36.91212803
Greece,ITALY,m11_d4_t13,2025,34.36781061
Greece,ITALY,m11_d4_t14,2025,35.39515011
Greece,ITALY,m11_d4_t15,2025,38.56728611
Greece,ITALY,m11_d4_t16,2025,40.55287503
Greece,ITALY,m11_d4_t17,2025,45.16388712
Greece,ITALY,m11_d4_t18,2025,49.02392004
Greece,ITALY,m11_d4_t19,2025,50.00920471
Greece,ITALY,m11_d4_t20,2025,57.10445588
Greece,ITALY,m11_d4_t21,2025,40.55287503
Greece,ITALY,m11_d4_t22,2025,38.98483053
Greece,ITALY,m11_d4_t23,2025,38.1497417
Greece,ITALY,m11_d4_t24,2025,35.68352611
Greece,ITALY,m11_d5_t1,2025,37.54895836
Greece,ITALY,m11_d5_t2,2025,37.7532247
Greece,ITALY,m11_d5_t3,2025,36.98422203
Greece,ITALY,m11_d5_t4,2025,37.39876253
Greece,ITALY,m11_d5_t5,2025,37.39876253
Greece,ITALY,m11_d5_t6,2025,37.39876253
Greece,ITALY,m11_d5_t7,2025,37.54895836
Greece,ITALY,m11_d5_t8,2025,37.54895836
Greece,ITALY,m11_d5_t9,2025,37.3386842
Greece,ITALY,m11_d5_t10,2025,36.27830161
Greece,ITALY,m11_d5_t11,2025,33.79706644
Greece,ITALY,m11_d5_t12,2025,36.8160027
Greece,ITALY,m11_d5_t13,2025,33.94425836
Greece,ITALY,m11_d5_t14,2025,33.94425836
Greece,ITALY,m11_d5_t15,2025,32.94095019
Greece,ITALY,m11_d5_t16,2025,36.5816972
Greece,ITALY,m11_d5_t17,2025,34.71326103
Greece,ITALY,m11_d5_t18,2025,38.70546628
Greece,ITALY,m11_d5_t19,2025,38.50420386
Greece,ITALY,m11_d5_t20,2025,38.70546628
Greece,ITALY,m11_d5_t21,2025,38.70546628
Greece,ITALY,m11_d5_t22,2025,37.54895836
Greece,ITALY,m11_d5_t23,2025,37.05931995
Greece,ITALY,m11_d5_t24,2025,37.01125728
Greece,ITALY,m12_d1_t1,2025,30.02114319
Greece,ITALY,m12_d1_t2,2025,30.03916669
Greece,ITALY,m12_d1_t3,2025,30.04817844
Greece,ITALY,m12_d1_t4,2025,29.98509619
Greece,ITALY,m12_d1_t5,2025,29.90098652
Greece,ITALY,m12_d1_t6,2025,29.12597602
Greece,ITALY,m12_d1_t7,2025,32.48735878
Greece,ITALY,m12_d1_t8,2025,33.11818128
Greece,ITALY,m12_d1_t9,2025,34.25966961
Greece,ITALY,m12_d1_t10,2025,32.61352328
Greece,ITALY,m12_d1_t11,2025,31.00042002
Greece,ITALY,m12_d1_t12,2025,29.87695519
Greece,ITALY,m12_d1_t13,2025,27.88535844
Greece,ITALY,m12_d1_t14,2025,29.43838336
Greece,ITALY,m12_d1_t15,2025,31.69132086
Greece,ITALY,m12_d1_t16,2025,35.74060053
Greece,ITALY,m12_d1_t17,2025,40.55287503
Greece,ITALY,m12_d1_t18,2025,42.05483337
Greece,ITALY,m12_d1_t19,2025,42.05483337
Greece,ITALY,m12_d1_t20,2025,43.23837653
Greece,ITALY,m12_d1_t21,2025,37.54595445
Greece,ITALY,m12_d1_t22,2025,33.04308336
Greece,ITALY,m12_d1_t23,2025,32.54142928
Greece,ITALY,m12_d1_t24,2025,31.78143836
Greece,ITALY,m12_d2_t1,2025,29.86794344
Greece,ITALY,m12_d2_t2,2025,28.50716919
Greece,ITALY,m12_d2_t3,2025,27.78622919
Greece,ITALY,m12_d2_t4,2025,28.23681669
Greece,ITALY,m12_d2_t5,2025,28.50716919
Greece,ITALY,m12_d2_t6,2025,31.42096836
Greece,ITALY,m12_d2_t7,2025,33.96528578
Greece,ITALY,m12_d2_t8,2025,38.22784353
Greece,ITALY,m12_d2_t9,2025,47.04734287
Greece,ITALY,m12_d2_t10,2025,45.56941587
Greece,ITALY,m12_d2_t11,2025,44.92357379
Greece,ITALY,m12_d2_t12,2025,38.60333311
Greece,ITALY,m12_d2_t13,2025,34.72527669
Greece,ITALY,m12_d2_t14,2025,34.99562919
Greece,ITALY,m12_d2_t15,2025,35.47024803
Greece,ITALY,m12_d2_t16,2025,37.84935003
Greece,ITALY,m12_d2_t17,2025,42.35522503
Greece,ITALY,m12_d2_t18,2025,42.1509587
Greece,ITALY,m12_d2_t19,2025,40.7090787
Greece,ITALY,m12_d2_t20,2025,39.0509167
Greece,ITALY,m12_d2_t21,2025,34.49097119
Greece,ITALY,m12_d2_t22,2025,34.18757561
Greece,ITALY,m12_d2_t23,2025,32.59249586
Greece,ITALY,m12_d2_t24,2025,30.03916669
Greece,ITALY,m12_d3_t1,2025,30.92231819
Greece,ITALY,m12_d3_t2,2025,30.78413802
Greece,ITALY,m12_d3_t3,2025,30.14430377
Greece,ITALY,m12_d3_t4,2025,29.77782594
Greece,ITALY,m12_d3_t5,2025,29.60359877
Greece,ITALY,m12_d3_t6,2025,29.61261052
Greece,ITALY,m12_d3_t7,2025,30.26746436
Greece,ITALY,m12_d3_t8,2025,30.30651527
Greece,ITALY,m12_d3_t9,2025,30.43868761
Greece,ITALY,m12_d3_t10,2025,30.03015494
Greece,ITALY,m12_d3_t11,2025,29.27617186
Greece,ITALY,m12_d3_t12,2025,29.27617186
Greece,ITALY,m12_d3_t13,2025,30.02715102
Greece,ITALY,m12_d3_t14,2025,30.13829594
Greece,ITALY,m12_d3_t15,2025,30.97638869
Greece,ITALY,m12_d3_t16,2025,33.32545153
Greece,ITALY,m12_d3_t17,2025,36.65078728
Greece,ITALY,m12_d3_t18,2025,36.65078728
Greece,ITALY,m12_d3_t19,2025,36.64778336
Greece,ITALY,m12_d3_t20,2025,38.2398592
Greece,ITALY,m12_d3_t21,2025,36.04700003
Greece,ITALY,m12_d3_t22,2025,32.76071519
Greece,ITALY,m12_d3_t23,2025,30.21639777
Greece,ITALY,m12_d3_t24,2025,30.20738602
Greece,ITALY,m12_d4_t1,2025,27.78622919
Greece,ITALY,m12_d4_t2,2025,26.82497585
Greece,ITALY,m12_d4_t3,2025,26.82497585
Greece,ITALY,m12_d4_t4,2025,26.82497585
Greece,ITALY,m12_d4_t5,2025,26.77090535
Greece,ITALY,m12_d4_t6,2025,26.71983877
Greece,ITALY,m12_d4_t7,2025,32.59249586
Greece,ITALY,m12_d4_t8,2025,36.98121811
Greece,ITALY,m12_d4_t9,2025,41.63728895
Greece,ITALY,m12_d4_t10,2025,37.54895836
Greece,ITALY,m12_d4_t11,2025,33.42458078
Greece,ITALY,m12_d4_t12,2025,31.96467728
Greece,ITALY,m12_d4_t13,2025,30.97638869
Greece,ITALY,m12_d4_t14,2025,32.00072428
Greece,ITALY,m12_d4_t15,2025,33.69192936
Greece,ITALY,m12_d4_t16,2025,33.69192936
Greece,ITALY,m12_d4_t17,2025,36.64778336
Greece,ITALY,m12_d4_t18,2025,37.82231478
Greece,ITALY,m12_d4_t19,2025,34.54504169
Greece,ITALY,m12_d4_t20,2025,34.18757561
Greece,ITALY,m12_d4_t21,2025,33.69192936
Greece,ITALY,m12_d4_t22,2025,32.82079353
Greece,ITALY,m12_d4_t23,2025,27.87634669
Greece,ITALY,m12_d4_t24,2025,24.98958277
Greece,ITALY,m12_d5_t1,2025,30.03916669
Greece,ITALY,m12_d5_t2,2025,26.58466252
Greece,ITALY,m12_d5_t3,2025,25.30499402
Greece,ITALY,m12_d5_t4,2025,24.03133335
Greece,ITALY,m12_d5_t5,2025,24.93551227
Greece,ITALY,m12_d5_t6,2025,26.72284269
Greece,ITALY,m12_d5_t7,2025,33.17525569
Greece,ITALY,m12_d5_t8,2025,33.75501161
Greece,ITALY,m12_d5_t9,2025,34.58409261
Greece,ITALY,m12_d5_t10,2025,33.64386669
Greece,ITALY,m12_d5_t11,2025,29.33925411
Greece,ITALY,m12_d5_t12,2025,28.80155302
Greece,ITALY,m12_d5_t13,2025,27.97247202
Greece,ITALY,m12_d5_t14,2025,28.11065219
Greece,ITALY,m12_d5_t15,2025,29.48944994
Greece,ITALY,m12_d5_t16,2025,32.62553894
Greece,ITALY,m12_d5_t17,2025,34.84543336
Greece,ITALY,m12_d5_t18,2025,35.86376111
Greece,ITALY,m12_d5_t19,2025,38.5823057
