REGION,STORAGE,YEAR,VALUE
EL51,Thisavros_S,2023,0.013824
EL51,Thisavros_S,2025,0.013824
EL51,Thisavros_S,2030,0.013824
EL51,Thisavros_S,2035,0.013824
EL51,Thisavros_S,2040,0.013824
EL51,Thisavros_S,2045,0.013824
EL51,Thisavros_S,2050,0.013824
EL52,Sfikia_S,2023,0.01134
EL52,Sfikia_S,2025,0.01134
EL52,Sfikia_S,2030,0.01134
EL52,Sfikia_S,2035,0.01134
EL52,Sfikia_S,2040,0.01134
EL52,Sfikia_S,2045,0.01134
EL52,Sfikia_S,2050,0.01134
