REGION,INTERCONNECTION,TIMESLICE,YEAR,VALUE
EL53,ALBANIA,m2_d2_t11,2023,28.03697541
EL53,ALBANIA,m2_d2_t12,2023,26.51350506
EL53,ALBANIA,m2_d2_t13,2023,25.08989243
EL53,ALBANIA,m2_d2_t14,2023,25.3049706
EL53,ALBANIA,m2_d2_t15,2023,27.44038955
EL53,ALBANIA,m2_d2_t16,2023,31.62161154
EL53,ALBANIA,m2_d2_t17,2023,38.50155245
EL53,ALBANIA,m2_d2_t18,2023,52.4893147
EL53,ALBANIA,m2_d2_t19,2023,76.81363127
EL53,ALBANIA,m2_d2_t20,2023,76.81363127
EL53,ALBANIA,m2_d2_t21,2023,68.94791543
EL53,ALBANIA,m2_d2_t22,2023,64.2750862
EL53,ALBANIA,m2_d2_t23,2023,58.36299704
EL53,ALBANIA,m2_d2_t24,2023,47.63469321
EL53,ALBANIA,m2_d3_t1,2023,39.32857921
EL53,ALBANIA,m2_d3_t2,2023,38.04835202
EL53,ALBANIA,m2_d3_t3,2023,30.90468432
EL53,ALBANIA,m2_d3_t4,2023,27.10497002
EL53,ALBANIA,m2_d3_t5,2023,37.61307478
EL53,ALBANIA,m2_d3_t6,2023,32.87623419
EL53,ALBANIA,m2_d3_t7,2023,60.13227102
EL53,ALBANIA,m2_d3_t8,2023,51.20908752
EL53,ALBANIA,m2_d3_t9,2023,40.45517914
EL53,ALBANIA,m2_d3_t10,2023,30.8381125
EL53,ALBANIA,m2_d3_t11,2023,29.58861077
EL53,ALBANIA,m2_d3_t12,2023,27.16898138
EL53,ALBANIA,m2_d3_t13,2023,26.30610826
EL53,ALBANIA,m2_d3_t14,2023,30.38747253
EL53,ALBANIA,m2_d3_t15,2023,30.38747253
EL53,ALBANIA,m2_d3_t16,2023,35.77722899
EL53,ALBANIA,m2_d3_t17,2023,53.27025329
EL53,ALBANIA,m2_d3_t18,2023,52.89386649
EL53,ALBANIA,m2_d3_t19,2023,80.21135423
EL53,ALBANIA,m2_d3_t20,2023,70.6839035
EL53,ALBANIA,m2_d3_t21,2023,59.11833108
EL53,ALBANIA,m2_d3_t22,2023,52.68390924
EL53,ALBANIA,m2_d3_t23,2023,51.39344023
EL53,ALBANIA,m2_d3_t24,2023,34.38690227
EL53,ALBANIA,m2_d4_t1,2023,53.76954189
EL53,ALBANIA,m2_d4_t2,2023,51.72117839
EL53,ALBANIA,m2_d4_t3,2023,43.52772439
EL53,ALBANIA,m2_d4_t4,2023,41.51008634
EL53,ALBANIA,m2_d4_t5,2023,42.90553397
EL53,ALBANIA,m2_d4_t6,2023,46.70780872
EL53,ALBANIA,m2_d4_t7,2023,57.04692349
EL53,ALBANIA,m2_d4_t8,2023,52.54052379
EL53,ALBANIA,m2_d4_t9,2023,59.21306789
EL53,ALBANIA,m2_d4_t10,2023,52.61733742
EL53,ALBANIA,m2_d4_t11,2023,50.59457847
EL53,ALBANIA,m2_d4_t12,2023,48.36698316
EL53,ALBANIA,m2_d4_t13,2023,46.14450876
EL53,ALBANIA,m2_d4_t14,2023,47.18917415
EL53,ALBANIA,m2_d4_t15,2023,50.69699664
EL53,ALBANIA,m2_d4_t16,2023,54.80396546
EL53,ALBANIA,m2_d4_t17,2023,60.97978141
EL53,ALBANIA,m2_d4_t18,2023,62.54421904
EL53,ALBANIA,m2_d4_t19,2023,65.48362066
EL53,ALBANIA,m2_d4_t20,2023,63.5171917
EL53,ALBANIA,m2_d4_t21,2023,61.39201457
EL53,ALBANIA,m2_d4_t22,2023,57.39258483
EL53,ALBANIA,m2_d4_t23,2023,50.69699664
EL53,ALBANIA,m2_d4_t24,2023,46.24180603
EL53,ALBANIA,m2_d5_t1,2023,44.0602989
EL53,ALBANIA,m2_d5_t2,2023,39.98149508
EL53,ALBANIA,m2_d5_t3,2023,36.73995984
EL53,ALBANIA,m2_d5_t4,2023,35.94877944
EL53,ALBANIA,m2_d5_t5,2023,35.99998852
EL53,ALBANIA,m2_d5_t6,2023,29.17637761
EL53,ALBANIA,m2_d5_t7,2023,30.38747253
EL53,ALBANIA,m2_d5_t8,2023,31.37068701
EL53,ALBANIA,m2_d5_t9,2023,34.41250681
EL53,ALBANIA,m2_d5_t10,2023,32.46656148
EL53,ALBANIA,m2_d5_t11,2023,29.97011847
EL53,ALBANIA,m2_d5_t12,2023,29.70127076
EL53,ALBANIA,m2_d5_t13,2023,28.29302085
EL53,ALBANIA,m2_d5_t14,2023,27.80653452
EL53,ALBANIA,m2_d5_t15,2023,29.84977711
EL53,ALBANIA,m2_d5_t16,2023,32.75845328
EL53,ALBANIA,m2_d5_t17,2023,35.23185221
EL53,ALBANIA,m2_d5_t18,2023,61.97067726
EL53,ALBANIA,m2_d5_t19,2023,70.08731763
EL53,ALBANIA,m2_d5_t20,2023,64.28532801
EL53,ALBANIA,m2_d5_t21,2023,58.69329566
EL53,ALBANIA,m2_d5_t22,2023,48.55645678
EL53,ALBANIA,m2_d5_t23,2023,48.19031181
EL53,ALBANIA,m2_d5_t24,2023,40.80596139
EL53,ALBANIA,m3_d1_t1,2023,34.43811135
EL53,ALBANIA,m3_d1_t2,2023,35.12175267
EL53,ALBANIA,m3_d1_t3,2023,26.48790052
EL53,ALBANIA,m3_d1_t4,2023,37.92288976
EL53,ALBANIA,m3_d1_t5,2023,37.45944752
EL53,ALBANIA,m3_d1_t6,2023,25.19487106
EL53,ALBANIA,m3_d1_t7,2023,27.42758727
EL53,ALBANIA,m3_d1_t8,2023,28.07282178
EL53,ALBANIA,m3_d1_t9,2023,26.43157052
EL53,ALBANIA,m3_d1_t10,2023,25.82730329
EL53,ALBANIA,m3_d1_t11,2023,27.39686182
EL53,ALBANIA,m3_d1_t12,2023,19.60027825
EL53,ALBANIA,m3_d1_t13,2023,19.6310037
EL53,ALBANIA,m3_d1_t14,2023,22.27595307
EL53,ALBANIA,m3_d1_t15,2023,23.04408938
EL53,ALBANIA,m3_d1_t16,2023,39.34138148
EL53,ALBANIA,m3_d1_t17,2023,32.42559421
EL53,ALBANIA,m3_d1_t18,2023,43.23327214
EL53,ALBANIA,m3_d1_t19,2023,46.2827733
EL53,ALBANIA,m3_d1_t20,2023,55.1214618
EL53,ALBANIA,m3_d1_t21,2023,49.6216058
EL53,ALBANIA,m3_d1_t22,2023,43.72743983
EL53,ALBANIA,m3_d1_t23,2023,33.46513869
EL53,ALBANIA,m3_d1_t24,2023,31.7752388
EL53,ALBANIA,m3_d2_t1,2023,30.56414388
EL53,ALBANIA,m3_d2_t2,2023,28.39799948
EL53,ALBANIA,m3_d2_t3,2023,26.87452913
EL53,ALBANIA,m3_d2_t4,2023,26.30610826
EL53,ALBANIA,m3_d2_t5,2023,27.02559594
EL53,ALBANIA,m3_d2_t6,2023,29.61165486
EL53,ALBANIA,m3_d2_t7,2023,34.00539456
EL53,ALBANIA,m3_d2_t8,2023,22.90070394
EL53,ALBANIA,m3_d2_t9,2023,20.98036316
EL53,ALBANIA,m3_d2_t10,2023,17.59288202
EL53,ALBANIA,m3_d2_t11,2023,15.3601658
EL53,ALBANIA,m3_d2_t12,2023,12.54622644
EL53,ALBANIA,m3_d2_t13,2023,12.03413557
EL53,ALBANIA,m3_d2_t14,2023,11.26599925
EL53,ALBANIA,m3_d2_t15,2023,13.82645363
EL53,ALBANIA,m3_d2_t16,2023,27.51464272
EL53,ALBANIA,m3_d2_t17,2023,31.07623476
EL53,ALBANIA,m3_d2_t18,2023,39.89443963
EL53,ALBANIA,m3_d2_t19,2023,48.04692636
EL53,ALBANIA,m3_d2_t20,2023,51.14763661
EL53,ALBANIA,m3_d2_t21,2023,44.98206247
EL53,ALBANIA,m3_d2_t22,2023,37.6233166
EL53,ALBANIA,m3_d2_t23,2023,34.57637589
EL53,ALBANIA,m3_d2_t24,2023,31.98007515
EL53,ALBANIA,m3_d3_t1,2023,29.71407303
