REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
EL62,Biomass_CCS,Elec_Transmission,1,2050,1
EL62,Biomass_Ex,Elec_Transmission,1,2023,1
EL62,Biomass_Ex,Elec_Transmission,1,2025,1
EL62,Biomass_Ex,Elec_Transmission,1,2030,1
EL62,Biomass_Ex,Elec_Transmission,1,2035,1
EL62,Biomass_Ex,Elec_Transmission,1,2040,1
EL62,Biomass_Ex,Elec_Transmission,1,2045,1
EL62,Biomass_Ex,Elec_Transmission,1,2050,1
EL62,BiomassImports,GRBiomass,1,2023,1
EL62,BiomassImports,GRBiomass,1,2025,1
EL62,BiomassImports,GRBiomass,1,2030,1
EL62,BiomassImports,GRBiomass,1,2035,1
EL62,BiomassImports,GRBiomass,1,2040,1
EL62,BiomassImports,GRBiomass,1,2045,1
EL62,BiomassImports,GRBiomass,1,2050,1
EL62,BiomassProduction,GRBiomass,1,2023,1
EL62,BiomassProduction,GRBiomass,1,2025,1
EL62,BiomassProduction,GRBiomass,1,2030,1
EL62,BiomassProduction,GRBiomass,1,2035,1
EL62,BiomassProduction,GRBiomass,1,2040,1
EL62,BiomassProduction,GRBiomass,1,2045,1
EL62,BiomassProduction,GRBiomass,1,2050,1
EL62,CCGT,Elec_Transmission,1,2023,1
EL62,CCGT,Elec_Transmission,1,2025,1
EL62,CCGT,Elec_Transmission,1,2030,1
EL62,CCGT,Elec_Transmission,1,2035,1
EL62,CCGT,Elec_Transmission,1,2040,1
EL62,CCGT,Elec_Transmission,1,2045,1
EL62,CCGT,Elec_Transmission,1,2050,1
EL63,Batteries_New,Elec_Transmission,2,2023,1
EL63,Batteries_New,Elec_Storage,1,2023,1
EL63,Batteries_New,Elec_Transmission,2,2025,1
EL63,Batteries_New,Elec_Storage,1,2025,1
EL63,Batteries_New,Elec_Transmission,2,2030,1
EL63,Batteries_New,Elec_Storage,1,2030,1
EL63,Batteries_New,Elec_Transmission,2,2035,1
EL63,Batteries_New,Elec_Storage,1,2035,1
EL63,Batteries_New,Elec_Transmission,2,2040,1
EL63,Batteries_New,Elec_Storage,1,2040,1
EL63,Batteries_New,Elec_Transmission,2,2045,1
EL63,Batteries_New,Elec_Storage,1,2045,1
EL63,Batteries_New,Elec_Transmission,2,2050,1
EL63,Batteries_New,Elec_Storage,1,2050,1
EL63,Biomass,Elec_Transmission,1,2023,1
EL63,Biomass,Elec_Transmission,1,2025,1
EL63,Biomass,Elec_Transmission,1,2030,1
EL63,Biomass,Elec_Transmission,1,2035,1
EL63,Biomass,Elec_Transmission,1,2040,1
EL63,Biomass,Elec_Transmission,1,2045,1
EL63,Biomass,Elec_Transmission,1,2050,1
EL63,Biomass_CCS,Elec_Transmission,1,2023,1
EL63,Biomass_CCS,Elec_Transmission,1,2025,1
EL63,Biomass_CCS,Elec_Transmission,1,2030,1
EL63,Biomass_CCS,Elec_Transmission,1,2035,1
EL63,Biomass_CCS,Elec_Transmission,1,2040,1
EL63,Biomass_CCS,Elec_Transmission,1,2045,1
EL63,Biomass_CCS,Elec_Transmission,1,2050,1
EL63,Biomass_Ex,Elec_Transmission,1,2023,1
EL63,Biomass_Ex,Elec_Transmission,1,2025,1
EL63,Biomass_Ex,Elec_Transmission,1,2030,1
EL63,Biomass_Ex,Elec_Transmission,1,2035,1
EL63,Biomass_Ex,Elec_Transmission,1,2040,1
EL63,Biomass_Ex,Elec_Transmission,1,2045,1
EL63,Biomass_Ex,Elec_Transmission,1,2050,1
EL63,BiomassImports,GRBiomass,1,2023,1
EL63,BiomassImports,GRBiomass,1,2025,1
EL63,BiomassImports,GRBiomass,1,2030,1
EL63,BiomassImports,GRBiomass,1,2035,1
EL63,BiomassImports,GRBiomass,1,2040,1
EL63,BiomassImports,GRBiomass,1,2045,1
EL63,BiomassImports,GRBiomass,1,2050,1
EL63,BiomassProduction,GRBiomass,1,2023,1
EL63,BiomassProduction,GRBiomass,1,2025,1
EL63,BiomassProduction,GRBiomass,1,2030,1
EL63,BiomassProduction,GRBiomass,1,2035,1
EL63,BiomassProduction,GRBiomass,1,2040,1
EL63,BiomassProduction,GRBiomass,1,2045,1
EL63,BiomassProduction,GRBiomass,1,2050,1
EL63,CCGT,Elec_Transmission,1,2023,1
EL63,CCGT,Elec_Transmission,1,2025,1
EL63,CCGT,Elec_Transmission,1,2030,1
EL63,CCGT,Elec_Transmission,1,2035,1
EL63,CCGT,Elec_Transmission,1,2040,1
EL63,CCGT,Elec_Transmission,1,2045,1
EL63,CCGT,Elec_Transmission,1,2050,1
EL64,Batteries_New,Elec_Transmission,2,2023,1
EL64,Batteries_New,Elec_Storage,1,2023,1
EL64,Batteries_New,Elec_Transmission,2,2025,1
EL64,Batteries_New,Elec_Storage,1,2025,1
EL64,Batteries_New,Elec_Transmission,2,2030,1
EL64,Batteries_New,Elec_Storage,1,2030,1
EL64,Batteries_New,Elec_Transmission,2,2035,1
EL64,Batteries_New,Elec_Storage,1,2035,1
EL64,Batteries_New,Elec_Transmission,2,2040,1
EL64,Batteries_New,Elec_Storage,1,2040,1
EL64,Batteries_New,Elec_Transmission,2,2045,1
EL64,Batteries_New,Elec_Storage,1,2045,1
EL64,Batteries_New,Elec_Transmission,2,2050,1
EL64,Batteries_New,Elec_Storage,1,2050,1
EL64,Biomass,Elec_Transmission,1,2023,1
EL64,Biomass,Elec_Transmission,1,2025,1
EL64,Biomass,Elec_Transmission,1,2030,1
EL64,Biomass,Elec_Transmission,1,2035,1
EL64,Biomass,Elec_Transmission,1,2040,1
EL64,Biomass,Elec_Transmission,1,2045,1
EL64,Biomass,Elec_Transmission,1,2050,1
EL64,Biomass_CCS,Elec_Transmission,1,2023,1
EL64,Biomass_CCS,Elec_Transmission,1,2025,1
EL64,Biomass_CCS,Elec_Transmission,1,2030,1
EL64,Biomass_CCS,Elec_Transmission,1,2035,1
EL64,Biomass_CCS,Elec_Transmission,1,2040,1
EL64,Biomass_CCS,Elec_Transmission,1,2045,1
EL64,Biomass_CCS,Elec_Transmission,1,2050,1
EL64,Biomass_Ex,Elec_Transmission,1,2023,1
EL64,Biomass_Ex,Elec_Transmission,1,2025,1
EL64,Biomass_Ex,Elec_Transmission,1,2030,1
EL64,Biomass_Ex,Elec_Transmission,1,2035,1
EL64,Biomass_Ex,Elec_Transmission,1,2040,1
EL64,Biomass_Ex,Elec_Transmission,1,2045,1
EL64,Biomass_Ex,Elec_Transmission,1,2050,1
EL64,BiomassImports,GRBiomass,1,2023,1
EL64,BiomassImports,GRBiomass,1,2025,1
EL64,BiomassImports,GRBiomass,1,2030,1
EL64,BiomassImports,GRBiomass,1,2035,1
EL64,BiomassImports,GRBiomass,1,2040,1
EL64,BiomassImports,GRBiomass,1,2045,1
EL64,BiomassImports,GRBiomass,1,2050,1
EL64,BiomassProduction,GRBiomass,1,2023,1
EL64,BiomassProduction,GRBiomass,1,2025,1
EL64,BiomassProduction,GRBiomass,1,2030,1
EL64,BiomassProduction,GRBiomass,1,2035,1
EL64,BiomassProduction,GRBiomass,1,2040,1
EL64,BiomassProduction,GRBiomass,1,2045,1
EL64,BiomassProduction,GRBiomass,1,2050,1
EL64,CCGT,Elec_Transmission,1,2023,1
EL64,CCGT,Elec_Transmission,1,2025,1
EL64,CCGT,Elec_Transmission,1,2030,1
EL64,CCGT,Elec_Transmission,1,2035,1
EL64,CCGT,Elec_Transmission,1,2040,1
EL64,CCGT,Elec_Transmission,1,2045,1
EL64,CCGT,Elec_Transmission,1,2050,1
EL30,Batteries_New,Elec_Transmission,2,2023,1
EL30,Batteries_New,Elec_Storage,1,2023,1
EL30,Batteries_New,Elec_Transmission,2,2025,1
EL30,Batteries_New,Elec_Storage,1,2025,1
EL30,Batteries_New,Elec_Transmission,2,2030,1
EL30,Batteries_New,Elec_Storage,1,2030,1
EL30,Batteries_New,Elec_Transmission,2,2035,1
EL30,Batteries_New,Elec_Storage,1,2035,1
EL30,Batteries_New,Elec_Transmission,2,2040,1
EL30,Batteries_New,Elec_Storage,1,2040,1
EL30,Batteries_New,Elec_Transmission,2,2045,1
EL30,Batteries_New,Elec_Storage,1,2045,1
EL30,Batteries_New,Elec_Transmission,2,2050,1
EL30,Batteries_New,Elec_Storage,1,2050,1
EL30,Biomass,Elec_Transmission,1,2023,1
EL30,Biomass,Elec_Transmission,1,2025,1
EL30,Biomass,Elec_Transmission,1,2030,1
EL30,Biomass,Elec_Transmission,1,2035,1
EL30,Biomass,Elec_Transmission,1,2040,1
EL30,Biomass,Elec_Transmission,1,2045,1
EL30,Biomass,Elec_Transmission,1,2050,1
EL30,Biomass_CCS,Elec_Transmission,1,2023,1
EL30,Biomass_CCS,Elec_Transmission,1,2025,1
EL30,Biomass_CCS,Elec_Transmission,1,2030,1
EL30,Biomass_CCS,Elec_Transmission,1,2035,1
EL30,Biomass_CCS,Elec_Transmission,1,2040,1
EL30,Biomass_CCS,Elec_Transmission,1,2045,1
EL30,Biomass_CCS,Elec_Transmission,1,2050,1
EL30,Biomass_Ex,Elec_Transmission,1,2023,1
EL30,Biomass_Ex,Elec_Transmission,1,2025,1
EL30,Biomass_Ex,Elec_Transmission,1,2030,1
EL30,Biomass_Ex,Elec_Transmission,1,2035,1
EL30,Biomass_Ex,Elec_Transmission,1,2040,1
EL30,Biomass_Ex,Elec_Transmission,1,2045,1
EL30,Biomass_Ex,Elec_Transmission,1,2050,1
EL30,BiomassImports,GRBiomass,1,2023,1
EL30,BiomassImports,GRBiomass,1,2025,1
EL30,BiomassImports,GRBiomass,1,2030,1
EL30,BiomassImports,GRBiomass,1,2035,1
EL30,BiomassImports,GRBiomass,1,2040,1
EL30,BiomassImports,GRBiomass,1,2045,1
EL30,BiomassImports,GRBiomass,1,2050,1
EL30,BiomassProduction,GRBiomass,1,2023,1
EL30,BiomassProduction,GRBiomass,1,2025,1
EL30,BiomassProduction,GRBiomass,1,2030,1
EL30,BiomassProduction,GRBiomass,1,2035,1
EL30,BiomassProduction,GRBiomass,1,2040,1
EL30,BiomassProduction,GRBiomass,1,2045,1
EL30,BiomassProduction,GRBiomass,1,2050,1
EL30,CCGT,Elec_Transmission,1,2023,1
EL30,CCGT,Elec_Transmission,1,2025,1
EL30,CCGT,Elec_Transmission,1,2030,1
EL30,CCGT,Elec_Transmission,1,2035,1
EL30,CCGT,Elec_Transmission,1,2040,1
EL30,CCGT,Elec_Transmission,1,2045,1
EL30,CCGT,Elec_Transmission,1,2050,1
EL65,Batteries_New,Elec_Transmission,2,2023,1
EL65,Batteries_New,Elec_Storage,1,2023,1
EL65,Batteries_New,Elec_Transmission,2,2025,1
EL65,Batteries_New,Elec_Storage,1,2025,1
EL65,Batteries_New,Elec_Transmission,2,2030,1
EL65,Batteries_New,Elec_Storage,1,2030,1
EL65,Batteries_New,Elec_Transmission,2,2035,1
EL65,Batteries_New,Elec_Storage,1,2035,1
EL65,Batteries_New,Elec_Transmission,2,2040,1
EL65,Batteries_New,Elec_Storage,1,2040,1
EL65,Batteries_New,Elec_Transmission,2,2045,1
EL65,Batteries_New,Elec_Storage,1,2045,1
EL65,Batteries_New,Elec_Transmission,2,2050,1
EL65,Batteries_New,Elec_Storage,1,2050,1
EL65,Biomass,Elec_Transmission,1,2023,1
EL65,Biomass,Elec_Transmission,1,2025,1
EL65,Biomass,Elec_Transmission,1,2030,1
EL65,Biomass,Elec_Transmission,1,2035,1
EL65,Biomass,Elec_Transmission,1,2040,1
EL65,Biomass,Elec_Transmission,1,2045,1
EL65,Biomass,Elec_Transmission,1,2050,1
EL65,Biomass_CCS,Elec_Transmission,1,2023,1
EL65,Biomass_CCS,Elec_Transmission,1,2025,1
EL65,Biomass_CCS,Elec_Transmission,1,2030,1
EL65,Biomass_CCS,Elec_Transmission,1,2035,1
EL65,Biomass_CCS,Elec_Transmission,1,2040,1
EL65,Biomass_CCS,Elec_Transmission,1,2045,1
EL65,Biomass_CCS,Elec_Transmission,1,2050,1
EL65,Biomass_Ex,Elec_Transmission,1,2023,1
EL65,Biomass_Ex,Elec_Transmission,1,2025,1
EL65,Biomass_Ex,Elec_Transmission,1,2030,1
EL65,Biomass_Ex,Elec_Transmission,1,2035,1
EL65,Biomass_Ex,Elec_Transmission,1,2040,1
EL65,Biomass_Ex,Elec_Transmission,1,2045,1
EL65,Biomass_Ex,Elec_Transmission,1,2050,1
EL65,BiomassImports,GRBiomass,1,2023,1
EL65,BiomassImports,GRBiomass,1,2025,1
EL65,BiomassImports,GRBiomass,1,2030,1
EL65,BiomassImports,GRBiomass,1,2035,1
EL65,BiomassImports,GRBiomass,1,2040,1
EL65,BiomassImports,GRBiomass,1,2045,1
EL65,BiomassImports,GRBiomass,1,2050,1
EL65,BiomassProduction,GRBiomass,1,2023,1
EL65,BiomassProduction,GRBiomass,1,2025,1
EL65,BiomassProduction,GRBiomass,1,2030,1
EL65,BiomassProduction,GRBiomass,1,2035,1
EL65,BiomassProduction,GRBiomass,1,2040,1
EL65,BiomassProduction,GRBiomass,1,2045,1
EL65,BiomassProduction,GRBiomass,1,2050,1
EL65,CCGT,Elec_Transmission,1,2023,1
EL65,CCGT,Elec_Transmission,1,2025,1
EL65,CCGT,Elec_Transmission,1,2030,1
EL65,CCGT,Elec_Transmission,1,2035,1
EL65,CCGT,Elec_Transmission,1,2040,1
EL65,CCGT,Elec_Transmission,1,2045,1
EL65,CCGT,Elec_Transmission,1,2050,1
CHIOS,Chios,Elec_Transmission,1,2023,1
CHIOS,Chios,Elec_Transmission,1,2025,1
CHIOS,Chios,Elec_Transmission,1,2030,1
CHIOS,Chios,Elec_Transmission,1,2035,1
CHIOS,Chios,Elec_Transmission,1,2040,1
CHIOS,Chios,Elec_Transmission,1,2045,1
CHIOS,Chios,Elec_Transmission,1,2050,1
EL51,CoalExtraction,GRLignite,1,2023,1
EL51,CoalExtraction,GRLignite,1,2025,1
EL51,CoalExtraction,GRLignite,1,2030,1
EL51,CoalExtraction,GRLignite,1,2035,1
EL51,CoalExtraction,GRLignite,1,2040,1
EL51,CoalExtraction,GRLignite,1,2045,1
EL51,CoalExtraction,GRLignite,1,2050,1
EL52,CoalExtraction,GRLignite,1,2023,1
EL52,CoalExtraction,GRLignite,1,2025,1
EL52,CoalExtraction,GRLignite,1,2030,1
EL52,CoalExtraction,GRLignite,1,2035,1
EL52,CoalExtraction,GRLignite,1,2040,1
EL52,CoalExtraction,GRLignite,1,2045,1
EL52,CoalExtraction,GRLignite,1,2050,1
EL53,CoalExtraction,GRLignite,1,2023,1
EL53,CoalExtraction,GRLignite,1,2025,1
EL53,CoalExtraction,GRLignite,1,2030,1
EL53,CoalExtraction,GRLignite,1,2035,1
EL53,CoalExtraction,GRLignite,1,2040,1
EL53,CoalExtraction,GRLignite,1,2045,1
EL53,CoalExtraction,GRLignite,1,2050,1
EL54,CoalExtraction,GRLignite,1,2023,1
EL54,CoalExtraction,GRLignite,1,2025,1
EL54,CoalExtraction,GRLignite,1,2030,1
EL54,CoalExtraction,GRLignite,1,2035,1
EL54,CoalExtraction,GRLignite,1,2040,1
EL54,CoalExtraction,GRLignite,1,2045,1
EL54,CoalExtraction,GRLignite,1,2050,1
EL61,CoalExtraction,GRLignite,1,2023,1
EL61,CoalExtraction,GRLignite,1,2025,1
EL61,CoalExtraction,GRLignite,1,2030,1
EL61,CoalExtraction,GRLignite,1,2035,1
EL61,CoalExtraction,GRLignite,1,2040,1
EL61,CoalExtraction,GRLignite,1,2045,1
EL61,CoalExtraction,GRLignite,1,2050,1
EL62,CoalExtraction,GRLignite,1,2023,1
EL62,CoalExtraction,GRLignite,1,2025,1
EL62,CoalExtraction,GRLignite,1,2030,1
EL62,CoalExtraction,GRLignite,1,2035,1
EL62,CoalExtraction,GRLignite,1,2040,1
EL62,CoalExtraction,GRLignite,1,2045,1
EL62,CoalExtraction,GRLignite,1,2050,1
EL63,CoalExtraction,GRLignite,1,2023,1
EL63,CoalExtraction,GRLignite,1,2025,1
EL63,CoalExtraction,GRLignite,1,2030,1
EL63,CoalExtraction,GRLignite,1,2035,1
EL63,CoalExtraction,GRLignite,1,2040,1
EL63,CoalExtraction,GRLignite,1,2045,1
EL63,CoalExtraction,GRLignite,1,2050,1
EL64,CoalExtraction,GRLignite,1,2023,1
EL64,CoalExtraction,GRLignite,1,2025,1
EL64,CoalExtraction,GRLignite,1,2030,1
EL64,CoalExtraction,GRLignite,1,2035,1
EL64,CoalExtraction,GRLignite,1,2040,1
EL64,CoalExtraction,GRLignite,1,2045,1
EL64,CoalExtraction,GRLignite,1,2050,1
EL30,CoalExtraction,GRLignite,1,2023,1
EL30,CoalExtraction,GRLignite,1,2025,1
EL30,CoalExtraction,GRLignite,1,2030,1
EL30,CoalExtraction,GRLignite,1,2035,1
EL30,CoalExtraction,GRLignite,1,2040,1
EL30,CoalExtraction,GRLignite,1,2045,1
EL30,CoalExtraction,GRLignite,1,2050,1
EL65,CoalExtraction,GRLignite,1,2023,1
EL65,CoalExtraction,GRLignite,1,2025,1
EL65,CoalExtraction,GRLignite,1,2030,1
EL65,CoalExtraction,GRLignite,1,2035,1
EL65,CoalExtraction,GRLignite,1,2040,1
EL65,CoalExtraction,GRLignite,1,2045,1
EL65,CoalExtraction,GRLignite,1,2050,1
EL52,Edeseou,Elec_Transmission,1,2023,1
EL52,Edeseou,Elec_Transmission,1,2025,1
EL52,Edeseou,Elec_Transmission,1,2030,1
EL52,Edeseou,Elec_Transmission,1,2035,1
EL52,Edeseou,Elec_Transmission,1,2040,1
EL52,Edeseou,Elec_Transmission,1,2045,1
EL52,Edeseou,Elec_Transmission,1,2050,1
EL51,Elec_Network,Elec_Demand,1,2023,0.98
EL51,Elec_Network,Elec_Demand,1,2025,0.98
EL51,Elec_Network,Elec_Demand,1,2030,0.98
EL51,Elec_Network,Elec_Demand,1,2035,0.98
EL51,Elec_Network,Elec_Demand,1,2040,0.98
EL51,Elec_Network,Elec_Demand,1,2045,0.98
EL51,Elec_Network,Elec_Demand,1,2050,0.98
EL52,Elec_Network,Elec_Demand,1,2023,0.98
EL52,Elec_Network,Elec_Demand,1,2025,0.98
EL52,Elec_Network,Elec_Demand,1,2030,0.98
EL52,Elec_Network,Elec_Demand,1,2035,0.98
EL52,Elec_Network,Elec_Demand,1,2040,0.98
EL52,Elec_Network,Elec_Demand,1,2045,0.98
EL52,Elec_Network,Elec_Demand,1,2050,0.98
EL53,Elec_Network,Elec_Demand,1,2023,0.98
EL53,Elec_Network,Elec_Demand,1,2025,0.98
EL53,Elec_Network,Elec_Demand,1,2030,0.98
EL53,Elec_Network,Elec_Demand,1,2035,0.98
EL53,Elec_Network,Elec_Demand,1,2040,0.98
EL53,Elec_Network,Elec_Demand,1,2045,0.98
EL53,Elec_Network,Elec_Demand,1,2050,0.98
EL54,Elec_Network,Elec_Demand,1,2023,0.98
EL54,Elec_Network,Elec_Demand,1,2025,0.98
EL54,Elec_Network,Elec_Demand,1,2030,0.98
EL54,Elec_Network,Elec_Demand,1,2035,0.98
EL54,Elec_Network,Elec_Demand,1,2040,0.98
EL54,Elec_Network,Elec_Demand,1,2045,0.98
EL54,Elec_Network,Elec_Demand,1,2050,0.98
EL61,Elec_Network,Elec_Demand,1,2023,0.98
EL61,Elec_Network,Elec_Demand,1,2025,0.98
EL61,Elec_Network,Elec_Demand,1,2030,0.98
EL61,Elec_Network,Elec_Demand,1,2035,0.98
EL61,Elec_Network,Elec_Demand,1,2040,0.98
EL61,Elec_Network,Elec_Demand,1,2045,0.98
EL61,Elec_Network,Elec_Demand,1,2050,0.98
EL62,Elec_Network,Elec_Demand,1,2023,0.98
EL62,Elec_Network,Elec_Demand,1,2025,0.98
EL62,Elec_Network,Elec_Demand,1,2030,0.98
EL62,Elec_Network,Elec_Demand,1,2035,0.98
EL62,Elec_Network,Elec_Demand,1,2040,0.98
EL62,Elec_Network,Elec_Demand,1,2045,0.98
EL62,Elec_Network,Elec_Demand,1,2050,0.98
EL63,Elec_Network,Elec_Demand,1,2023,0.98
EL63,Elec_Network,Elec_Demand,1,2025,0.98
EL63,Elec_Network,Elec_Demand,1,2030,0.98
EL63,Elec_Network,Elec_Demand,1,2035,0.98
EL63,Elec_Network,Elec_Demand,1,2040,0.98
EL63,Elec_Network,Elec_Demand,1,2045,0.98
EL63,Elec_Network,Elec_Demand,1,2050,0.98
EL64,Elec_Network,Elec_Demand,1,2023,0.98
EL64,Elec_Network,Elec_Demand,1,2025,0.98
EL64,Elec_Network,Elec_Demand,1,2030,0.98
EL64,Elec_Network,Elec_Demand,1,2035,0.98
EL64,Elec_Network,Elec_Demand,1,2040,0.98
EL64,Elec_Network,Elec_Demand,1,2045,0.98
EL64,Elec_Network,Elec_Demand,1,2050,0.98
EL30,Elec_Network,Elec_Demand,1,2023,0.98
EL30,Elec_Network,Elec_Demand,1,2025,0.98
EL30,Elec_Network,Elec_Demand,1,2030,0.98
EL30,Elec_Network,Elec_Demand,1,2035,0.98
EL30,Elec_Network,Elec_Demand,1,2040,0.98
EL30,Elec_Network,Elec_Demand,1,2045,0.98
EL30,Elec_Network,Elec_Demand,1,2050,0.98
EL65,Elec_Network,Elec_Demand,1,2023,0.98
EL65,Elec_Network,Elec_Demand,1,2025,0.98
EL65,Elec_Network,Elec_Demand,1,2030,0.98
EL65,Elec_Network,Elec_Demand,1,2035,0.98
EL65,Elec_Network,Elec_Demand,1,2040,0.98
EL65,Elec_Network,Elec_Demand,1,2045,0.98
EL65,Elec_Network,Elec_Demand,1,2050,0.98
EL64,ELPEDISON,Elec_Transmission,1,2023,1
EL64,ELPEDISON,Elec_Transmission,1,2025,1
EL64,ELPEDISON,Elec_Transmission,1,2030,1
EL64,ELPEDISON,Elec_Transmission,1,2035,1
EL64,ELPEDISON,Elec_Transmission,1,2040,1
EL64,ELPEDISON,Elec_Transmission,1,2045,1
EL64,ELPEDISON,Elec_Transmission,1,2050,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2023,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2025,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2030,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2035,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2040,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2045,1
EL52,Energ_Thesalonikis,Elec_Transmission,1,2050,1
EL51,Gas_CCS,Elec_Transmission,1,2023,1
EL51,Gas_CCS,Elec_Transmission,1,2025,1
EL51,Gas_CCS,Elec_Transmission,1,2030,1
EL51,Gas_CCS,Elec_Transmission,1,2035,1
EL51,Gas_CCS,Elec_Transmission,1,2040,1
EL51,Gas_CCS,Elec_Transmission,1,2045,1
EL51,Gas_CCS,Elec_Transmission,1,2050,1
EL51,Geothermal_HI,Elec_Transmission,1,2023,1
EL51,Geothermal_HI,Elec_Transmission,1,2025,1
EL51,Geothermal_HI,Elec_Transmission,1,2030,1
EL51,Geothermal_HI,Elec_Transmission,1,2035,1
EL51,Geothermal_HI,Elec_Transmission,1,2040,1
EL51,Geothermal_HI,Elec_Transmission,1,2045,1
EL51,Geothermal_HI,Elec_Transmission,1,2050,1
EL51,Geothermal_ME,Elec_Transmission,1,2023,1
EL51,Geothermal_ME,Elec_Transmission,1,2025,1
EL51,Geothermal_ME,Elec_Transmission,1,2030,1
EL51,Geothermal_ME,Elec_Transmission,1,2035,1
EL51,Geothermal_ME,Elec_Transmission,1,2040,1
EL51,Geothermal_ME,Elec_Transmission,1,2045,1
EL51,Geothermal_ME,Elec_Transmission,1,2050,1
EL51,HydroStor,Elec_Transmission,1,2023,1
EL51,HydroStor,Elec_Transmission,1,2025,1
EL51,HydroStor,Elec_Transmission,1,2030,1
EL51,HydroStor,Elec_Transmission,1,2035,1
EL51,HydroStor,Elec_Transmission,1,2040,1
EL51,HydroStor,Elec_Transmission,1,2045,1
EL51,HydroStor,Elec_Transmission,1,2050,1
EL52,Gas_CCS,Elec_Transmission,1,2023,1
EL52,Gas_CCS,Elec_Transmission,1,2025,1
EL52,Gas_CCS,Elec_Transmission,1,2030,1
EL52,Gas_CCS,Elec_Transmission,1,2035,1
EL52,Gas_CCS,Elec_Transmission,1,2040,1
EL52,Gas_CCS,Elec_Transmission,1,2045,1
EL52,Gas_CCS,Elec_Transmission,1,2050,1
EL52,Geothermal_HI,Elec_Transmission,1,2023,1
EL52,Geothermal_HI,Elec_Transmission,1,2025,1
EL52,Geothermal_HI,Elec_Transmission,1,2030,1
EL52,Geothermal_HI,Elec_Transmission,1,2035,1
EL52,Geothermal_HI,Elec_Transmission,1,2040,1
EL52,Geothermal_HI,Elec_Transmission,1,2045,1
EL52,Geothermal_HI,Elec_Transmission,1,2050,1
EL52,Geothermal_ME,Elec_Transmission,1,2023,1
EL52,Geothermal_ME,Elec_Transmission,1,2025,1
EL52,Geothermal_ME,Elec_Transmission,1,2030,1
EL52,Geothermal_ME,Elec_Transmission,1,2035,1
EL52,Geothermal_ME,Elec_Transmission,1,2040,1
EL52,Geothermal_ME,Elec_Transmission,1,2045,1
EL52,Geothermal_ME,Elec_Transmission,1,2050,1
EL52,HydroStor,Elec_Transmission,1,2023,1
EL52,HydroStor,Elec_Transmission,1,2025,1
EL52,HydroStor,Elec_Transmission,1,2030,1
EL52,HydroStor,Elec_Transmission,1,2035,1
EL52,HydroStor,Elec_Transmission,1,2040,1
EL52,HydroStor,Elec_Transmission,1,2045,1
EL52,HydroStor,Elec_Transmission,1,2050,1
EL53,Gas_CCS,Elec_Transmission,1,2023,1
EL53,Gas_CCS,Elec_Transmission,1,2025,1
EL53,Gas_CCS,Elec_Transmission,1,2030,1
EL53,Gas_CCS,Elec_Transmission,1,2035,1
EL53,Gas_CCS,Elec_Transmission,1,2040,1
EL53,Gas_CCS,Elec_Transmission,1,2045,1
EL53,Gas_CCS,Elec_Transmission,1,2050,1
EL53,Geothermal_HI,Elec_Transmission,1,2023,1
EL53,Geothermal_HI,Elec_Transmission,1,2025,1
EL53,Geothermal_HI,Elec_Transmission,1,2030,1
EL53,Geothermal_HI,Elec_Transmission,1,2035,1
EL53,Geothermal_HI,Elec_Transmission,1,2040,1
EL53,Geothermal_HI,Elec_Transmission,1,2045,1
EL53,Geothermal_HI,Elec_Transmission,1,2050,1
EL53,Geothermal_ME,Elec_Transmission,1,2023,1
EL53,Geothermal_ME,Elec_Transmission,1,2025,1
EL53,Geothermal_ME,Elec_Transmission,1,2030,1
EL53,Geothermal_ME,Elec_Transmission,1,2035,1
EL53,Geothermal_ME,Elec_Transmission,1,2040,1
EL53,Geothermal_ME,Elec_Transmission,1,2045,1
EL53,Geothermal_ME,Elec_Transmission,1,2050,1
EL53,HydroStor,Elec_Transmission,1,2023,1
EL53,HydroStor,Elec_Transmission,1,2025,1
EL53,HydroStor,Elec_Transmission,1,2030,1
EL53,HydroStor,Elec_Transmission,1,2035,1
EL53,HydroStor,Elec_Transmission,1,2040,1
EL53,HydroStor,Elec_Transmission,1,2045,1
EL53,HydroStor,Elec_Transmission,1,2050,1
EL54,Gas_CCS,Elec_Transmission,1,2023,1
EL54,Gas_CCS,Elec_Transmission,1,2025,1
EL54,Gas_CCS,Elec_Transmission,1,2030,1
EL54,Gas_CCS,Elec_Transmission,1,2035,1
EL54,Gas_CCS,Elec_Transmission,1,2040,1
EL54,Gas_CCS,Elec_Transmission,1,2045,1
EL54,Gas_CCS,Elec_Transmission,1,2050,1
EL54,Geothermal_HI,Elec_Transmission,1,2023,1
EL54,Geothermal_HI,Elec_Transmission,1,2025,1
EL54,Geothermal_HI,Elec_Transmission,1,2030,1
EL54,Geothermal_HI,Elec_Transmission,1,2035,1
EL54,Geothermal_HI,Elec_Transmission,1,2040,1
EL54,Geothermal_HI,Elec_Transmission,1,2045,1
EL54,Geothermal_HI,Elec_Transmission,1,2050,1
