REGION,TECHNOLOGY,YEAR,VALUE
EL52,Geothermal_HI,2040,0.9
EL52,Geothermal_HI,2045,0.9
EL52,Geothermal_HI,2050,0.9
EL52,Geothermal_ME,2023,0.9
EL52,Geothermal_ME,2025,0.9
EL52,Geothermal_ME,2030,0.9
EL52,Geothermal_ME,2035,0.9
EL52,Geothermal_ME,2040,0.9
EL52,Geothermal_ME,2045,0.9
EL52,Geothermal_ME,2050,0.9
EL52,HydroStor,2023,0.98
EL52,HydroStor,2025,0.98
EL52,HydroStor,2030,0.98
EL52,HydroStor,2035,0.98
EL52,HydroStor,2040,0.98
EL52,HydroStor,2045,0.98
EL52,HydroStor,2050,0.98
EL53,Gas_CCS,2023,0.85
EL53,Gas_CCS,2025,0.85
EL53,Gas_CCS,2030,0.85
EL53,Gas_CCS,2035,0.85
EL53,Gas_CCS,2040,0.85
EL53,Gas_CCS,2045,0.85
EL53,Gas_CCS,2050,0.85
EL53,Geothermal_HI,2023,0.9
EL53,Geothermal_HI,2025,0.9
EL53,Geothermal_HI,2030,0.9
EL53,Geothermal_HI,2035,0.9
EL53,Geothermal_HI,2040,0.9
EL53,Geothermal_HI,2045,0.9
EL53,Geothermal_HI,2050,0.9
EL53,Geothermal_ME,2023,0.9
EL53,Geothermal_ME,2025,0.9
EL53,Geothermal_ME,2030,0.9
EL53,Geothermal_ME,2035,0.9
EL53,Geothermal_ME,2040,0.9
EL53,Geothermal_ME,2045,0.9
EL53,Geothermal_ME,2050,0.9
EL53,HydroStor,2023,0.98
EL53,HydroStor,2025,0.98
EL53,HydroStor,2030,0.98
EL53,HydroStor,2035,0.98
EL53,HydroStor,2040,0.98
EL53,HydroStor,2045,0.98
EL53,HydroStor,2050,0.98
EL54,Gas_CCS,2023,0.85
EL54,Gas_CCS,2025,0.85
EL54,Gas_CCS,2030,0.85
EL54,Gas_CCS,2035,0.85
EL54,Gas_CCS,2040,0.85
EL54,Gas_CCS,2045,0.85
EL54,Gas_CCS,2050,0.85
EL54,Geothermal_HI,2023,0.9
EL54,Geothermal_HI,2025,0.9
EL54,Geothermal_HI,2030,0.9
EL54,Geothermal_HI,2035,0.9
EL54,Geothermal_HI,2040,0.9
EL54,Geothermal_HI,2045,0.9
EL54,Geothermal_HI,2050,0.9
EL54,Geothermal_ME,2023,0.9
EL54,Geothermal_ME,2025,0.9
EL54,Geothermal_ME,2030,0.9
EL54,Geothermal_ME,2035,0.9
EL54,Geothermal_ME,2040,0.9
EL54,Geothermal_ME,2045,0.9
EL54,Geothermal_ME,2050,0.9
EL54,HydroStor,2023,0.98
EL54,HydroStor,2025,0.98
EL54,HydroStor,2030,0.98
EL54,HydroStor,2035,0.98
EL54,HydroStor,2040,0.98
EL54,HydroStor,2045,0.98
EL54,HydroStor,2050,0.98
EL61,Gas_CCS,2023,0.85
EL61,Gas_CCS,2025,0.85
EL61,Gas_CCS,2030,0.85
EL61,Gas_CCS,2035,0.85
EL61,Gas_CCS,2040,0.85
EL61,Gas_CCS,2045,0.85
EL61,Gas_CCS,2050,0.85
EL61,Geothermal_HI,2023,0.9
EL61,Geothermal_HI,2025,0.9
EL61,Geothermal_HI,2030,0.9
EL61,Geothermal_HI,2035,0.9
EL61,Geothermal_HI,2040,0.9
EL61,Geothermal_HI,2045,0.9
EL61,Geothermal_HI,2050,0.9
EL61,Geothermal_ME,2023,0.9
EL61,Geothermal_ME,2025,0.9
EL61,Geothermal_ME,2030,0.9
EL61,Geothermal_ME,2035,0.9
EL61,Geothermal_ME,2040,0.9
EL61,Geothermal_ME,2045,0.9
EL61,Geothermal_ME,2050,0.9
EL61,HydroStor,2023,0.98
EL61,HydroStor,2025,0.98
EL61,HydroStor,2030,0.98
EL61,HydroStor,2035,0.98
EL61,HydroStor,2040,0.98
EL61,HydroStor,2045,0.98
EL61,HydroStor,2050,0.98
EL62,Gas_CCS,2023,0.85
EL62,Gas_CCS,2025,0.85
EL62,Gas_CCS,2030,0.85
EL62,Gas_CCS,2035,0.85
EL62,Gas_CCS,2040,0.85
EL62,Gas_CCS,2045,0.85
EL62,Gas_CCS,2050,0.85
EL62,Geothermal_HI,2023,0.9
EL62,Geothermal_HI,2025,0.9
EL62,Geothermal_HI,2030,0.9
EL62,Geothermal_HI,2035,0.9
EL62,Geothermal_HI,2040,0.9
EL62,Geothermal_HI,2045,0.9
EL62,Geothermal_HI,2050,0.9
EL62,Geothermal_ME,2023,0.9
EL62,Geothermal_ME,2025,0.9
EL62,Geothermal_ME,2030,0.9
EL62,Geothermal_ME,2035,0.9
EL62,Geothermal_ME,2040,0.9
EL62,Geothermal_ME,2045,0.9
EL62,Geothermal_ME,2050,0.9
EL62,HydroStor,2023,0.98
EL62,HydroStor,2025,0.98
EL62,HydroStor,2030,0.98
EL62,HydroStor,2035,0.98
EL62,HydroStor,2040,0.98
EL62,HydroStor,2045,0.98
EL62,HydroStor,2050,0.98
EL63,Gas_CCS,2023,0.85
EL63,Gas_CCS,2025,0.85
EL63,Gas_CCS,2030,0.85
EL63,Gas_CCS,2035,0.85
EL63,Gas_CCS,2040,0.85
EL63,Gas_CCS,2045,0.85
EL63,Gas_CCS,2050,0.85
EL63,Geothermal_HI,2023,0.9
EL63,Geothermal_HI,2025,0.9
EL63,Geothermal_HI,2030,0.9
EL63,Geothermal_HI,2035,0.9
EL63,Geothermal_HI,2040,0.9
EL63,Geothermal_HI,2045,0.9
EL63,Geothermal_HI,2050,0.9
EL63,Geothermal_ME,2023,0.9
EL63,Geothermal_ME,2025,0.9
EL63,Geothermal_ME,2030,0.9
EL63,Geothermal_ME,2035,0.9
EL63,Geothermal_ME,2040,0.9
EL63,Geothermal_ME,2045,0.9
EL63,Geothermal_ME,2050,0.9
EL63,HydroStor,2023,0.98
EL63,HydroStor,2025,0.98
EL63,HydroStor,2030,0.98
EL63,HydroStor,2035,0.98
EL63,HydroStor,2040,0.98
EL63,HydroStor,2045,0.98
EL63,HydroStor,2050,0.98
EL64,Gas_CCS,2023,0.85
EL64,Gas_CCS,2025,0.85
EL64,Gas_CCS,2030,0.85
EL64,Gas_CCS,2035,0.85
EL64,Gas_CCS,2040,0.85
EL64,Gas_CCS,2045,0.85
EL64,Gas_CCS,2050,0.85
EL64,Geothermal_HI,2023,0.9
EL64,Geothermal_HI,2025,0.9
EL64,Geothermal_HI,2030,0.9
EL64,Geothermal_HI,2035,0.9
EL64,Geothermal_HI,2040,0.9
EL64,Geothermal_HI,2045,0.9
EL64,Geothermal_HI,2050,0.9
EL64,Geothermal_ME,2023,0.9
EL64,Geothermal_ME,2025,0.9
EL64,Geothermal_ME,2030,0.9
EL64,Geothermal_ME,2035,0.9
EL64,Geothermal_ME,2040,0.9
EL64,Geothermal_ME,2045,0.9
EL64,Geothermal_ME,2050,0.9
EL64,HydroStor,2023,0.98
EL64,HydroStor,2025,0.98
EL64,HydroStor,2030,0.98
EL64,HydroStor,2035,0.98
EL64,HydroStor,2040,0.98
EL64,HydroStor,2045,0.98
EL64,HydroStor,2050,0.98
EL30,Gas_CCS,2023,0.85
EL30,Gas_CCS,2025,0.85
EL30,Gas_CCS,2030,0.85
EL30,Gas_CCS,2035,0.85
EL30,Gas_CCS,2040,0.85
EL30,Gas_CCS,2045,0.85
EL30,Gas_CCS,2050,0.85
EL30,Geothermal_HI,2023,0.9
EL30,Geothermal_HI,2025,0.9
EL30,Geothermal_HI,2030,0.9
EL30,Geothermal_HI,2035,0.9
EL30,Geothermal_HI,2040,0.9
EL30,Geothermal_HI,2045,0.9
EL30,Geothermal_HI,2050,0.9
EL30,Geothermal_ME,2023,0.9
EL30,Geothermal_ME,2025,0.9
EL30,Geothermal_ME,2030,0.9
EL30,Geothermal_ME,2035,0.9
EL30,Geothermal_ME,2040,0.9
EL30,Geothermal_ME,2045,0.9
EL30,Geothermal_ME,2050,0.9
EL30,HydroStor,2023,0.98
EL30,HydroStor,2025,0.98
EL30,HydroStor,2030,0.98
EL30,HydroStor,2035,0.98
EL30,HydroStor,2040,0.98
EL30,HydroStor,2045,0.98
EL30,HydroStor,2050,0.98
EL65,Gas_CCS,2023,0.85
EL65,Gas_CCS,2025,0.85
EL65,Gas_CCS,2030,0.85
EL65,Gas_CCS,2035,0.85
EL65,Gas_CCS,2040,0.85
EL65,Gas_CCS,2045,0.85
EL65,Gas_CCS,2050,0.85
EL65,Geothermal_HI,2023,0.9
EL65,Geothermal_HI,2025,0.9
EL65,Geothermal_HI,2030,0.9
EL65,Geothermal_HI,2035,0.9
EL65,Geothermal_HI,2040,0.9
EL65,Geothermal_HI,2045,0.9
EL65,Geothermal_HI,2050,0.9
EL65,Geothermal_ME,2023,0.9
EL65,Geothermal_ME,2025,0.9
EL65,Geothermal_ME,2030,0.9
EL65,Geothermal_ME,2035,0.9
EL65,Geothermal_ME,2040,0.9
EL65,Geothermal_ME,2045,0.9
EL65,Geothermal_ME,2050,0.9
EL65,HydroStor,2023,0.98
EL65,HydroStor,2025,0.98
EL65,HydroStor,2030,0.98
EL65,HydroStor,2035,0.98
EL65,HydroStor,2040,0.98
EL65,HydroStor,2045,0.98
EL65,HydroStor,2050,0.98
EL53,Ilariona,2023,0.98
EL53,Ilariona,2025,0.98
EL53,Ilariona,2030,0.98
EL53,Ilariona,2035,0.98
EL53,Ilariona,2040,0.98
EL53,Ilariona,2045,0.98
EL53,Ilariona,2050,0.98
EL64,Iron_I,2023,0.92
EL64,Iron_I,2025,0.92
EL64,Iron_I,2030,0.92
EL64,Iron_I,2035,0.92
EL64,Iron_I,2040,0.92
EL64,Iron_I,2045,0.92
EL64,Iron_I,2050,0.92
EL64,Iron_II,2023,0.92
EL64,Iron_II,2025,0.92
EL64,Iron_II,2030,0.92
EL64,Iron_II,2035,0.92
EL64,Iron_II,2040,0.92
EL64,Iron_II,2045,0.92
EL64,Iron_II,2050,0.92
EL64,Iron_III,2023,0.92
EL64,Iron_III,2025,0.92
EL64,Iron_III,2030,0.92
EL64,Iron_III,2035,0.92
EL64,Iron_III,2040,0.92
EL64,Iron_III,2045,0.92
EL64,Iron_III,2050,0.92
EL64,IronII_CCGT,2023,0.92
EL64,IronII_CCGT,2025,0.92
EL64,IronII_CCGT,2030,0.92
EL64,IronII_CCGT,2035,0.92
EL64,IronII_CCGT,2040,0.92
EL64,IronII_CCGT,2045,0.92
EL64,IronII_CCGT,2050,0.92
KARPATHOS,Karpathos,2023,0.92
KARPATHOS,Karpathos,2025,0.92
KARPATHOS,Karpathos,2030,0.92
KARPATHOS,Karpathos,2035,0.92
KARPATHOS,Karpathos,2040,0.92
KARPATHOS,Karpathos,2045,0.92
KARPATHOS,Karpathos,2050,0.92
