REGION,TECHNOLOGY,YEAR,VALUE
EL64,BackStop,2023,99999
EL64,BackStop,2025,99999
EL64,BackStop,2030,99999
EL64,BackStop,2035,99999
EL64,BackStop,2040,99999
EL64,BackStop,2045,99999
EL64,BackStop,2050,99999
EL64,Batteries_New,2023,359.2827058
EL64,Batteries_New,2025,311.3593197
EL64,Batteries_New,2030,317.3839866
EL64,Batteries_New,2035,306.440749
EL64,Batteries_New,2040,295.0258889
EL64,Batteries_New,2045,283.0305775
EL64,Batteries_New,2050,270.3097124
EL64,Biomass,2023,2387.5
EL64,Biomass,2025,2362.5
EL64,Biomass,2030,2300
EL64,Biomass,2035,2275
EL64,Biomass,2040,2250
EL64,Biomass,2045,2225
EL64,Biomass,2050,2200
EL64,Biomass_CCS,2023,5675
EL64,Biomass_CCS,2025,5450
EL64,Biomass_CCS,2030,5150
EL64,Biomass_CCS,2035,4913
EL64,Biomass_CCS,2040,4675
EL64,Biomass_CCS,2045,4438
EL64,Biomass_CCS,2050,4200
EL64,CCGT,2023,1000
EL64,CCGT,2025,1000
EL64,CCGT,2030,1000
EL64,CCGT,2035,1000
EL64,CCGT,2040,1000
EL64,CCGT,2045,1000
EL64,CCGT,2050,1000
EL64,Elec_Network,2023,994.51
EL64,Elec_Network,2025,994.51
EL64,Elec_Network,2030,994.51
EL64,Elec_Network,2035,994.51
EL64,Elec_Network,2040,994.51
EL64,Elec_Network,2045,994.51
EL64,Elec_Network,2050,994.51
EL64,Gas_CCS,2023,3019
EL64,Gas_CCS,2025,2856
EL64,Gas_CCS,2030,2450
EL64,Gas_CCS,2035,2363
EL64,Gas_CCS,2040,2275
EL64,Gas_CCS,2045,2188
EL64,Gas_CCS,2050,2100
EL64,Geothermal_HI,2023,2825
EL64,Geothermal_HI,2025,2775
EL64,Geothermal_HI,2030,2650
EL64,Geothermal_HI,2035,2600
EL64,Geothermal_HI,2040,2550
EL64,Geothermal_HI,2045,2500
EL64,Geothermal_HI,2050,2450
