REGION,TECHNOLOGY,YEAR,VALUE
EL64,HydroStor,2050,0
EL65,HydroStor,2023,0.042679128
EL65,HydroStor,2025,0.042679128
EL65,HydroStor,2030,0.042679128
EL65,HydroStor,2035,0.042679128
EL65,HydroStor,2040,0.042679128
EL65,HydroStor,2045,0.042679128
EL65,HydroStor,2050,0.042679128
CHIOS,OffshoreWind,2023,0
CHIOS,OffshoreWind,2025,0
CHIOS,OffshoreWind,2030,0
CHIOS,OffshoreWind,2035,0
CHIOS,OffshoreWind,2040,0
CHIOS,OffshoreWind,2045,0
CHIOS,OffshoreWind,2050,0
Crete,OffshoreWind,2023,0
Crete,OffshoreWind,2025,10
Crete,OffshoreWind,2030,10
Crete,OffshoreWind,2035,10
Crete,OffshoreWind,2040,10
Crete,OffshoreWind,2045,10
Crete,OffshoreWind,2050,10
EL30,OffshoreWind,2023,0
EL30,OffshoreWind,2025,10
EL30,OffshoreWind,2030,10
EL30,OffshoreWind,2035,10
EL30,OffshoreWind,2040,10
EL30,OffshoreWind,2045,10
EL30,OffshoreWind,2050,10
EL51,OffshoreWind,2023,0
EL51,OffshoreWind,2025,10
EL51,OffshoreWind,2030,10
EL51,OffshoreWind,2035,10
EL51,OffshoreWind,2040,10
EL51,OffshoreWind,2045,10
EL51,OffshoreWind,2050,10
EL52,OffshoreWind,2023,0
EL52,OffshoreWind,2025,10
EL52,OffshoreWind,2030,10
EL52,OffshoreWind,2035,10
EL52,OffshoreWind,2040,10
EL52,OffshoreWind,2045,10
EL52,OffshoreWind,2050,10
EL53,OffshoreWind,2023,0
EL53,OffshoreWind,2025,0
EL53,OffshoreWind,2030,0
EL53,OffshoreWind,2035,0
EL53,OffshoreWind,2040,0
EL53,OffshoreWind,2045,0
EL53,OffshoreWind,2050,0
EL54,OffshoreWind,2023,0
EL54,OffshoreWind,2025,10
EL54,OffshoreWind,2030,10
EL54,OffshoreWind,2035,10
EL54,OffshoreWind,2040,10
EL54,OffshoreWind,2045,10
EL54,OffshoreWind,2050,10
EL61,OffshoreWind,2023,0
EL61,OffshoreWind,2025,10
EL61,OffshoreWind,2030,10
EL61,OffshoreWind,2035,10
EL61,OffshoreWind,2040,10
EL61,OffshoreWind,2045,10
EL61,OffshoreWind,2050,10
EL62,OffshoreWind,2023,0
EL62,OffshoreWind,2025,10
EL62,OffshoreWind,2030,10
EL62,OffshoreWind,2035,10
EL62,OffshoreWind,2040,10
EL62,OffshoreWind,2045,10
EL62,OffshoreWind,2050,10
EL63,OffshoreWind,2023,0
EL63,OffshoreWind,2025,10
EL63,OffshoreWind,2030,10
EL63,OffshoreWind,2035,10
EL63,OffshoreWind,2040,10
EL63,OffshoreWind,2045,10
EL63,OffshoreWind,2050,10
EL64,OffshoreWind,2023,0
EL64,OffshoreWind,2025,10
EL64,OffshoreWind,2030,10
EL64,OffshoreWind,2035,10
EL64,OffshoreWind,2040,10
EL64,OffshoreWind,2045,10
EL64,OffshoreWind,2050,10
EL65,OffshoreWind,2023,0
EL65,OffshoreWind,2025,10
EL65,OffshoreWind,2030,10
EL65,OffshoreWind,2035,10
EL65,OffshoreWind,2040,10
EL65,OffshoreWind,2045,10
EL65,OffshoreWind,2050,10
KARPATHOS,OffshoreWind,2023,0
KARPATHOS,OffshoreWind,2025,0
KARPATHOS,OffshoreWind,2030,0
KARPATHOS,OffshoreWind,2035,0
KARPATHOS,OffshoreWind,2040,0
KARPATHOS,OffshoreWind,2045,0
KARPATHOS,OffshoreWind,2050,0
KOS,OffshoreWind,2023,0
KOS,OffshoreWind,2025,0
KOS,OffshoreWind,2030,0
KOS,OffshoreWind,2035,0
KOS,OffshoreWind,2040,0
KOS,OffshoreWind,2045,0
KOS,OffshoreWind,2050,0
LEMNOS,OffshoreWind,2023,0
LEMNOS,OffshoreWind,2025,0
LEMNOS,OffshoreWind,2030,0
LEMNOS,OffshoreWind,2035,0
LEMNOS,OffshoreWind,2040,0
LEMNOS,OffshoreWind,2045,0
LEMNOS,OffshoreWind,2050,0
LESVOS,OffshoreWind,2023,0
LESVOS,OffshoreWind,2025,0
LESVOS,OffshoreWind,2030,0
LESVOS,OffshoreWind,2035,0
LESVOS,OffshoreWind,2040,0
