REGION,TECHNOLOGY,YEAR,VALUE
CHIOS,Chios,2030,0
CHIOS,Chios,2035,0
CHIOS,Chios,2040,0
CHIOS,Chios,2045,0
CHIOS,Chios,2050,0
EL52,Edeseou,2023,0
EL52,Edeseou,2025,0
EL52,Edeseou,2030,0
EL52,Edeseou,2035,0
EL52,Edeseou,2040,0
EL52,Edeseou,2045,0
EL52,Edeseou,2050,0
EL64,ELPEDISON,2023,0
EL64,ELPEDISON,2025,0
EL64,ELPEDISON,2030,0
EL64,ELPEDISON,2035,0
EL64,ELPEDISON,2040,0
EL64,ELPEDISON,2045,0
EL64,ELPEDISON,2050,0
EL52,Energ_Thesalonikis,2023,0
EL52,Energ_Thesalonikis,2025,0
EL52,Energ_Thesalonikis,2030,0
EL52,Energ_Thesalonikis,2035,0
EL52,Energ_Thesalonikis,2040,0
EL52,Energ_Thesalonikis,2045,0
EL52,Energ_Thesalonikis,2050,0
EL51,Geothermal_HI,2023,0
EL51,Geothermal_HI,2025,0
EL51,Geothermal_HI,2030,0
EL51,Geothermal_HI,2035,0
EL51,Geothermal_HI,2040,0
EL51,Geothermal_HI,2045,0
EL51,Geothermal_HI,2050,0
EL52,Geothermal_HI,2023,0
EL52,Geothermal_HI,2025,0
EL52,Geothermal_HI,2030,0
EL52,Geothermal_HI,2035,0
EL52,Geothermal_HI,2040,0
EL52,Geothermal_HI,2045,0
EL52,Geothermal_HI,2050,0
EL53,Geothermal_HI,2023,0
EL53,Geothermal_HI,2025,0
EL53,Geothermal_HI,2030,0
EL53,Geothermal_HI,2035,0
EL53,Geothermal_HI,2040,0
EL53,Geothermal_HI,2045,0
EL53,Geothermal_HI,2050,0
EL54,Geothermal_HI,2023,0
EL54,Geothermal_HI,2025,0
EL54,Geothermal_HI,2030,0
EL54,Geothermal_HI,2035,0
EL54,Geothermal_HI,2040,0
EL54,Geothermal_HI,2045,0
EL54,Geothermal_HI,2050,0
EL61,Geothermal_HI,2023,0
EL61,Geothermal_HI,2025,0
EL61,Geothermal_HI,2030,0
EL61,Geothermal_HI,2035,0
EL61,Geothermal_HI,2040,0
EL61,Geothermal_HI,2045,0
EL61,Geothermal_HI,2050,0
EL62,Geothermal_HI,2023,0
EL62,Geothermal_HI,2025,0
EL62,Geothermal_HI,2030,0
EL62,Geothermal_HI,2035,0
EL62,Geothermal_HI,2040,0
EL62,Geothermal_HI,2045,0
EL62,Geothermal_HI,2050,0
EL63,Geothermal_HI,2023,0
EL63,Geothermal_HI,2025,0
EL63,Geothermal_HI,2030,0
EL63,Geothermal_HI,2035,0
EL63,Geothermal_HI,2040,0
EL63,Geothermal_HI,2045,0
EL63,Geothermal_HI,2050,0
EL64,Geothermal_HI,2023,0
EL64,Geothermal_HI,2025,0
EL64,Geothermal_HI,2030,0
EL64,Geothermal_HI,2035,0
EL64,Geothermal_HI,2040,0
EL64,Geothermal_HI,2045,0
EL64,Geothermal_HI,2050,0
EL30,Geothermal_HI,2023,0
EL30,Geothermal_HI,2025,0
EL30,Geothermal_HI,2030,0
EL30,Geothermal_HI,2035,0
EL30,Geothermal_HI,2040,0
EL30,Geothermal_HI,2045,0
EL30,Geothermal_HI,2050,0
EL65,Geothermal_HI,2023,0
EL65,Geothermal_HI,2025,0
EL65,Geothermal_HI,2030,0
EL65,Geothermal_HI,2035,0
EL65,Geothermal_HI,2040,0
EL65,Geothermal_HI,2045,0
EL65,Geothermal_HI,2050,0
EL51,Geothermal_ME,2023,0
EL51,Geothermal_ME,2025,0
EL51,Geothermal_ME,2030,0
EL51,Geothermal_ME,2035,0
EL51,Geothermal_ME,2040,0
EL51,Geothermal_ME,2045,0
EL51,Geothermal_ME,2050,0
EL52,Geothermal_ME,2023,0
EL52,Geothermal_ME,2025,0
EL52,Geothermal_ME,2030,0
EL52,Geothermal_ME,2035,0
EL52,Geothermal_ME,2040,0
EL52,Geothermal_ME,2045,0
EL52,Geothermal_ME,2050,0
EL53,Geothermal_ME,2023,0
EL53,Geothermal_ME,2025,0
EL53,Geothermal_ME,2030,0
EL53,Geothermal_ME,2035,0
EL53,Geothermal_ME,2040,0
EL53,Geothermal_ME,2045,0
EL53,Geothermal_ME,2050,0
EL54,Geothermal_ME,2023,0
EL54,Geothermal_ME,2025,0
EL54,Geothermal_ME,2030,0
EL54,Geothermal_ME,2035,0
EL54,Geothermal_ME,2040,0
EL54,Geothermal_ME,2045,0
EL54,Geothermal_ME,2050,0
EL61,Geothermal_ME,2023,0
EL61,Geothermal_ME,2025,0
EL61,Geothermal_ME,2030,0
EL61,Geothermal_ME,2035,0
EL61,Geothermal_ME,2040,0
EL61,Geothermal_ME,2045,0
EL61,Geothermal_ME,2050,0
EL62,Geothermal_ME,2023,0
EL62,Geothermal_ME,2025,0
EL62,Geothermal_ME,2030,0
EL62,Geothermal_ME,2035,0
EL62,Geothermal_ME,2040,0
EL62,Geothermal_ME,2045,0
EL62,Geothermal_ME,2050,0
EL63,Geothermal_ME,2023,0
EL63,Geothermal_ME,2025,0
EL63,Geothermal_ME,2030,0
EL63,Geothermal_ME,2035,0
EL63,Geothermal_ME,2040,0
EL63,Geothermal_ME,2045,0
EL63,Geothermal_ME,2050,0
EL64,Geothermal_ME,2023,0
EL64,Geothermal_ME,2025,0
EL64,Geothermal_ME,2030,0
EL64,Geothermal_ME,2035,0
EL64,Geothermal_ME,2040,0
EL64,Geothermal_ME,2045,0
EL64,Geothermal_ME,2050,0
EL30,Geothermal_ME,2023,0
EL30,Geothermal_ME,2025,0
EL30,Geothermal_ME,2030,0
EL30,Geothermal_ME,2035,0
EL30,Geothermal_ME,2040,0
EL30,Geothermal_ME,2045,0
EL30,Geothermal_ME,2050,0
EL65,Geothermal_ME,2023,0
EL65,Geothermal_ME,2025,0
EL65,Geothermal_ME,2030,0
EL65,Geothermal_ME,2035,0
EL65,Geothermal_ME,2040,0
EL65,Geothermal_ME,2045,0
EL65,Geothermal_ME,2050,0
EL51,HydroStor,2023,0
EL52,HydroStor,2023,0
EL53,HydroStor,2023,0
EL54,HydroStor,2023,0
EL61,HydroStor,2023,0
EL62,HydroStor,2023,0
EL63,HydroStor,2023,0
EL64,HydroStor,2023,0
EL30,HydroStor,2023,0
EL65,HydroStor,2023,0
EL53,Ilariona,2023,0
EL53,Ilariona,2025,0
EL53,Ilariona,2030,0
EL53,Ilariona,2035,0
EL53,Ilariona,2040,0
EL53,Ilariona,2045,0
EL53,Ilariona,2050,0
EL64,Iron_I,2023,0
EL64,Iron_I,2025,0
EL64,Iron_I,2030,0
EL64,Iron_I,2035,0
EL64,Iron_I,2040,0
EL64,Iron_I,2045,0
EL64,Iron_I,2050,0
EL64,Iron_II,2023,0
EL64,Iron_II,2025,0
EL64,Iron_II,2030,0
EL64,Iron_II,2035,0
EL64,Iron_II,2040,0
EL64,Iron_II,2045,0
EL64,Iron_II,2050,0
EL64,Iron_III,2023,0
EL64,Iron_III,2025,0
EL64,Iron_III,2030,0
EL64,Iron_III,2035,0
EL64,Iron_III,2040,0
EL64,Iron_III,2045,0
EL64,Iron_III,2050,0
EL64,IronII_CCGT,2023,0
EL64,IronII_CCGT,2025,0
EL64,IronII_CCGT,2030,0
EL64,IronII_CCGT,2035,0
EL64,IronII_CCGT,2040,0
EL64,IronII_CCGT,2045,0
EL64,IronII_CCGT,2050,0
KARPATHOS,Karpathos,2023,0
KARPATHOS,Karpathos,2025,0
KARPATHOS,Karpathos,2030,0
KARPATHOS,Karpathos,2035,0
KARPATHOS,Karpathos,2040,0
KARPATHOS,Karpathos,2045,0
KARPATHOS,Karpathos,2050,0
EL63,Kastrakiou,2023,0
EL63,Kastrakiou,2025,0
EL63,Kastrakiou,2030,0
EL63,Kastrakiou,2035,0
EL63,Kastrakiou,2040,0
EL63,Kastrakiou,2045,0
EL63,Kastrakiou,2050,0
EL65,KORINTHOS_POWER,2023,0
EL65,KORINTHOS_POWER,2025,0
EL65,KORINTHOS_POWER,2030,0
EL65,KORINTHOS_POWER,2035,0
EL65,KORINTHOS_POWER,2040,0
EL65,KORINTHOS_POWER,2045,0
EL65,KORINTHOS_POWER,2050,0
KOS,Kos_Kalymnos,2023,0
KOS,Kos_Kalymnos,2025,0
KOS,Kos_Kalymnos,2030,0
KOS,Kos_Kalymnos,2035,0
KOS,Kos_Kalymnos,2040,0
KOS,Kos_Kalymnos,2045,0
KOS,Kos_Kalymnos,2050,0
EL63,Kremaston,2023,0
EL63,Kremaston,2025,0
EL63,Kremaston,2030,0
EL63,Kremaston,2035,0
EL63,Kremaston,2040,0
EL63,Kremaston,2045,0
EL63,Kremaston,2050,0
EL65,Ladona,2023,0
EL65,Ladona,2025,0
EL65,Ladona,2030,0
EL65,Ladona,2035,0
EL65,Ladona,2040,0
EL65,Ladona,2045,0
EL65,Ladona,2050,0
LEMNOS,Lemnos,2023,0
LEMNOS,Lemnos,2025,0
LEMNOS,Lemnos,2030,0
LEMNOS,Lemnos,2035,0
LEMNOS,Lemnos,2040,0
LEMNOS,Lemnos,2045,0
LEMNOS,Lemnos,2050,0
LESVOS,Lesvos,2023,0
LESVOS,Lesvos,2025,0
LESVOS,Lesvos,2030,0
LESVOS,Lesvos,2035,0
LESVOS,Lesvos,2040,0
LESVOS,Lesvos,2045,0
LESVOS,Lesvos,2050,0
Crete,Linoperamata,2023,0
Crete,Linoperamata,2025,0
Crete,Linoperamata,2030,0
Crete,Linoperamata,2035,0
Crete,Linoperamata,2040,0
Crete,Linoperamata,2045,0
Crete,Linoperamata,2050,0
EL65,Megalopolis_III,2023,0
EL65,Megalopolis_III,2025,0
EL65,Megalopolis_III,2030,0
EL65,Megalopolis_III,2035,0
EL65,Megalopolis_III,2040,0
EL65,Megalopolis_III,2045,0
EL65,Megalopolis_III,2050,0
EL65,Megalopolis_IV,2023,0
EL65,Megalopolis_IV,2025,0
EL65,Megalopolis_IV,2030,0
EL65,Megalopolis_IV,2035,0
EL65,Megalopolis_IV,2040,0
EL65,Megalopolis_IV,2045,0
EL65,Megalopolis_IV,2050,0
EL53,Melitis_I,2023,0
EL53,Melitis_I,2025,0
EL53,Melitis_I,2030,0
EL53,Melitis_I,2035,0
EL53,Melitis_I,2040,0
EL53,Melitis_I,2045,0
EL53,Melitis_I,2050,0
EL51,OffshoreWind,2023,0
EL52,OffshoreWind,2023,0
EL53,OffshoreWind,2023,0
EL54,OffshoreWind,2023,0
EL61,OffshoreWind,2023,0
EL62,OffshoreWind,2023,0
EL63,OffshoreWind,2023,0
EL64,OffshoreWind,2023,0
EL65,OffshoreWind,2023,0
EL30,OffshoreWind,2023,0
Crete,OffshoreWind,2023,0
Crete,OffshoreWind,2025,0
THIRA,OffshoreWind,2023,0
THIRA,OffshoreWind,2025,0
SAMOS,OffshoreWind,2023,0
SAMOS,OffshoreWind,2025,0
CHIOS,OffshoreWind,2023,0
CHIOS,OffshoreWind,2025,0
LESVOS,OffshoreWind,2023,0
LESVOS,OffshoreWind,2025,0
LEMNOS,OffshoreWind,2023,0
LEMNOS,OffshoreWind,2025,0
RODOS,OffshoreWind,2023,0
RODOS,OffshoreWind,2025,0
KOS,OffshoreWind,2023,0
KOS,OffshoreWind,2025,0
KARPATHOS,OffshoreWind,2023,0
KARPATHOS,OffshoreWind,2025,0
SKYROS,OffshoreWind,2023,0
SKYROS,OffshoreWind,2025,0
SERIFOS,OffshoreWind,2023,0
SERIFOS,OffshoreWind,2025,0
SKYROS,Skyros,2023,0
SKYROS,Skyros,2025,0
SKYROS,Skyros,2030,0
SKYROS,Skyros,2035,0
SKYROS,Skyros,2040,0
SKYROS,Skyros,2045,0
SKYROS,Skyros,2050,0
SERIFOS,Serifos,2023,0
SERIFOS,Serifos,2025,0
SERIFOS,Serifos,2030,0
SERIFOS,Serifos,2035,0
SERIFOS,Serifos,2040,0
SERIFOS,Serifos,2045,0
SERIFOS,Serifos,2050,0
EL54,Pigwn_Aoou,2023,0
EL54,Pigwn_Aoou,2025,0
EL54,Pigwn_Aoou,2030,0
EL54,Pigwn_Aoou,2035,0
EL54,Pigwn_Aoou,2040,0
EL54,Pigwn_Aoou,2045,0
EL54,Pigwn_Aoou,2050,0
EL61,Plastira,2023,0
EL61,Plastira,2025,0
EL61,Plastira,2030,0
EL61,Plastira,2035,0
EL61,Plastira,2040,0
EL61,Plastira,2045,0
EL61,Plastira,2050,0
EL51,Platanovrisis,2023,0
EL51,Platanovrisis,2025,0
EL51,Platanovrisis,2030,0
EL51,Platanovrisis,2035,0
EL51,Platanovrisis,2040,0
EL51,Platanovrisis,2045,0
EL51,Platanovrisis,2050,0
EL53,Polifitou,2023,0
EL53,Polifitou,2025,0
EL53,Polifitou,2030,0
EL53,Polifitou,2035,0
EL53,Polifitou,2040,0
EL53,Polifitou,2045,0
EL53,Polifitou,2050,0
EL54,Pournarou_I,2023,0
EL54,Pournarou_I,2025,0
EL54,Pournarou_I,2030,0
EL54,Pournarou_I,2035,0
EL54,Pournarou_I,2040,0
EL54,Pournarou_I,2045,0
EL54,Pournarou_I,2050,0
EL54,Pournarou_II,2023,0
EL54,Pournarou_II,2025,0
EL54,Pournarou_II,2030,0
EL54,Pournarou_II,2035,0
EL54,Pournarou_II,2040,0
EL54,Pournarou_II,2045,0
EL54,Pournarou_II,2050,0
EL64,PROTERGIA_CC,2023,0
EL64,PROTERGIA_CC,2025,0
EL64,PROTERGIA_CC,2030,0
EL64,PROTERGIA_CC,2035,0
EL64,PROTERGIA_CC,2040,0
EL64,PROTERGIA_CC,2045,0
EL64,PROTERGIA_CC,2050,0
EL53,Ptolemaidas_V,2023,0
EL53,Ptolemaidas_V,2025,0
EL53,Ptolemaidas_V,2030,0
EL53,Ptolemaidas_V,2035,0
EL53,Ptolemaidas_V,2040,0
EL53,Ptolemaidas_V,2045,0
EL53,Ptolemaidas_V,2050,0
EL51,PV,2023,0
EL52,PV,2023,0
EL53,PV,2023,0
EL54,PV,2023,0
EL61,PV,2023,0
EL62,PV,2023,0
EL63,PV,2023,0
EL64,PV,2023,0
EL30,PV,2023,0
EL65,PV,2023,0
Crete,PV,2023,0
Crete,PV,2025,0
THIRA,PV,2023,0
THIRA,PV,2025,0
SAMOS,PV,2023,0
SAMOS,PV,2025,0
CHIOS,PV,2023,0
CHIOS,PV,2025,0
LESVOS,PV,2023,0
LESVOS,PV,2025,0
LEMNOS,PV,2023,0
LEMNOS,PV,2025,0
RODOS,PV,2023,0
RODOS,PV,2025,0
KOS,PV,2023,0
KOS,PV,2025,0
KARPATHOS,PV,2023,0
KARPATHOS,PV,2025,0
SKYROS,PV,2023,0
SKYROS,PV,2025,0
SERIFOS,PV,2023,0
SERIFOS,PV,2025,0
EL51,PV_Ex,2023,0
EL51,PV_Ex,2025,0
EL51,PV_Ex,2030,0
EL51,PV_Ex,2035,0
EL51,PV_Ex,2040,0
EL51,PV_Ex,2045,0
EL51,PV_Ex,2050,0
EL52,PV_Ex,2023,0
EL52,PV_Ex,2025,0
EL52,PV_Ex,2030,0
EL52,PV_Ex,2035,0
EL52,PV_Ex,2040,0
EL52,PV_Ex,2045,0
EL52,PV_Ex,2050,0
EL53,PV_Ex,2023,0
EL53,PV_Ex,2025,0
EL53,PV_Ex,2030,0
EL53,PV_Ex,2035,0
EL53,PV_Ex,2040,0
EL53,PV_Ex,2045,0
EL53,PV_Ex,2050,0
EL54,PV_Ex,2023,0
EL54,PV_Ex,2025,0
EL54,PV_Ex,2030,0
EL54,PV_Ex,2035,0
EL54,PV_Ex,2040,0
EL54,PV_Ex,2045,0
EL54,PV_Ex,2050,0
EL61,PV_Ex,2023,0
EL61,PV_Ex,2025,0
EL61,PV_Ex,2030,0
EL61,PV_Ex,2035,0
EL61,PV_Ex,2040,0
EL61,PV_Ex,2045,0
EL61,PV_Ex,2050,0
EL62,PV_Ex,2023,0
EL62,PV_Ex,2025,0
EL62,PV_Ex,2030,0
EL62,PV_Ex,2035,0
EL62,PV_Ex,2040,0
EL62,PV_Ex,2045,0
EL62,PV_Ex,2050,0
EL63,PV_Ex,2023,0
EL63,PV_Ex,2025,0
EL63,PV_Ex,2030,0
EL63,PV_Ex,2035,0
EL63,PV_Ex,2040,0
EL63,PV_Ex,2045,0
EL63,PV_Ex,2050,0
EL64,PV_Ex,2023,0
EL64,PV_Ex,2025,0
EL64,PV_Ex,2030,0
EL64,PV_Ex,2035,0
EL64,PV_Ex,2040,0
EL64,PV_Ex,2045,0
EL64,PV_Ex,2050,0
EL30,PV_Ex,2023,0
EL30,PV_Ex,2025,0
EL30,PV_Ex,2030,0
EL30,PV_Ex,2035,0
EL30,PV_Ex,2040,0
EL30,PV_Ex,2045,0
EL30,PV_Ex,2050,0
EL65,PV_Ex,2023,0
EL65,PV_Ex,2025,0
EL65,PV_Ex,2030,0
EL65,PV_Ex,2035,0
EL65,PV_Ex,2040,0
EL65,PV_Ex,2045,0
EL65,PV_Ex,2050,0
Crete,PV_Ex,2023,0
Crete,PV_Ex,2025,0
Crete,PV_Ex,2030,0
Crete,PV_Ex,2035,0
Crete,PV_Ex,2040,0
Crete,PV_Ex,2045,0
Crete,PV_Ex,2050,0
THIRA,PV_Ex,2023,0
THIRA,PV_Ex,2025,0
THIRA,PV_Ex,2030,0
THIRA,PV_Ex,2035,0
THIRA,PV_Ex,2040,0
THIRA,PV_Ex,2045,0
THIRA,PV_Ex,2050,0
SAMOS,PV_Ex,2023,0
SAMOS,PV_Ex,2025,0
SAMOS,PV_Ex,2030,0
SAMOS,PV_Ex,2035,0
SAMOS,PV_Ex,2040,0
SAMOS,PV_Ex,2045,0
SAMOS,PV_Ex,2050,0
CHIOS,PV_Ex,2023,0
CHIOS,PV_Ex,2025,0
CHIOS,PV_Ex,2030,0
CHIOS,PV_Ex,2035,0
CHIOS,PV_Ex,2040,0
CHIOS,PV_Ex,2045,0
CHIOS,PV_Ex,2050,0
LESVOS,PV_Ex,2023,0
LESVOS,PV_Ex,2025,0
LESVOS,PV_Ex,2030,0
LESVOS,PV_Ex,2035,0
LESVOS,PV_Ex,2040,0
LESVOS,PV_Ex,2045,0
LESVOS,PV_Ex,2050,0
LEMNOS,PV_Ex,2023,0
LEMNOS,PV_Ex,2025,0
LEMNOS,PV_Ex,2030,0
LEMNOS,PV_Ex,2035,0
LEMNOS,PV_Ex,2040,0
LEMNOS,PV_Ex,2045,0
LEMNOS,PV_Ex,2050,0
RODOS,PV_Ex,2023,0
RODOS,PV_Ex,2025,0
RODOS,PV_Ex,2030,0
RODOS,PV_Ex,2035,0
RODOS,PV_Ex,2040,0
RODOS,PV_Ex,2045,0
RODOS,PV_Ex,2050,0
KOS,PV_Ex,2023,0
KOS,PV_Ex,2025,0
KOS,PV_Ex,2030,0
KOS,PV_Ex,2035,0
KOS,PV_Ex,2040,0
KOS,PV_Ex,2045,0
KOS,PV_Ex,2050,0
KARPATHOS,PV_Ex,2023,0
KARPATHOS,PV_Ex,2025,0
KARPATHOS,PV_Ex,2030,0
KARPATHOS,PV_Ex,2035,0
KARPATHOS,PV_Ex,2040,0
KARPATHOS,PV_Ex,2045,0
KARPATHOS,PV_Ex,2050,0
SKYROS,PV_Ex,2023,0
SKYROS,PV_Ex,2025,0
SKYROS,PV_Ex,2030,0
SKYROS,PV_Ex,2035,0
SKYROS,PV_Ex,2040,0
SKYROS,PV_Ex,2045,0
SKYROS,PV_Ex,2050,0
SERIFOS,PV_Ex,2023,0
SERIFOS,PV_Ex,2025,0
SERIFOS,PV_Ex,2030,0
SERIFOS,PV_Ex,2035,0
SERIFOS,PV_Ex,2040,0
SERIFOS,PV_Ex,2045,0
SERIFOS,PV_Ex,2050,0
RODOS,Rodos,2023,0
RODOS,Rodos,2025,0
RODOS,Rodos,2030,0
RODOS,Rodos,2035,0
RODOS,Rodos,2040,0
RODOS,Rodos,2045,0
RODOS,Rodos,2050,0
EL51,RooftopPV,2023,0
EL52,RooftopPV,2023,0
EL53,RooftopPV,2023,0
EL54,RooftopPV,2023,0
EL61,RooftopPV,2023,0
EL62,RooftopPV,2023,0
EL63,RooftopPV,2023,0
EL64,RooftopPV,2023,0
EL30,RooftopPV,2023,0
EL65,RooftopPV,2023,0
Crete,RooftopPV,2023,0
Crete,RooftopPV,2025,0
THIRA,RooftopPV,2023,0
THIRA,RooftopPV,2025,0
SAMOS,RooftopPV,2023,0
SAMOS,RooftopPV,2025,0
CHIOS,RooftopPV,2023,0
CHIOS,RooftopPV,2025,0
LESVOS,RooftopPV,2023,0
LESVOS,RooftopPV,2025,0
LEMNOS,RooftopPV,2023,0
LEMNOS,RooftopPV,2025,0
RODOS,RooftopPV,2023,0
RODOS,RooftopPV,2025,0
KOS,RooftopPV,2023,0
KOS,RooftopPV,2025,0
KARPATHOS,RooftopPV,2023,0
KARPATHOS,RooftopPV,2025,0
