REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
EL65,KORINTHOS_POWER,CO2,1,2030,0.095153753
EL65,KORINTHOS_POWER,CO2,1,2035,0.095153753
EL65,KORINTHOS_POWER,CO2,1,2040,0.095153753
EL65,KORINTHOS_POWER,CO2,1,2045,0.095153753
EL65,KORINTHOS_POWER,CO2,1,2050,0.095153753
KOS,Kos_Kalymnos,CO2,1,2023,0.15717536
KOS,Kos_Kalymnos,CO2,1,2025,0.15717536
KOS,Kos_Kalymnos,CO2,1,2030,0.15717536
KOS,Kos_Kalymnos,CO2,1,2035,0.15717536
KOS,Kos_Kalymnos,CO2,1,2040,0.15717536
KOS,Kos_Kalymnos,CO2,1,2045,0.15717536
KOS,Kos_Kalymnos,CO2,1,2050,0.15717536
LEMNOS,Lemnos,CO2,1,2023,0.192411146
LEMNOS,Lemnos,CO2,1,2025,0.192411146
LEMNOS,Lemnos,CO2,1,2030,0.192411146
LEMNOS,Lemnos,CO2,1,2035,0.192411146
LEMNOS,Lemnos,CO2,1,2040,0.192411146
LEMNOS,Lemnos,CO2,1,2045,0.192411146
LEMNOS,Lemnos,CO2,1,2050,0.192411146
LESVOS,Lesvos,CO2,1,2023,0.15717536
LESVOS,Lesvos,CO2,1,2025,0.15717536
LESVOS,Lesvos,CO2,1,2030,0.15717536
LESVOS,Lesvos,CO2,1,2035,0.15717536
LESVOS,Lesvos,CO2,1,2040,0.15717536
LESVOS,Lesvos,CO2,1,2045,0.15717536
LESVOS,Lesvos,CO2,1,2050,0.15717536
Crete,Linoperamata,CO2,1,2023,0.15717536
Crete,Linoperamata,CO2,1,2025,0.15717536
Crete,Linoperamata,CO2,1,2030,0.15717536
Crete,Linoperamata,CO2,1,2035,0.15717536
Crete,Linoperamata,CO2,1,2040,0.15717536
Crete,Linoperamata,CO2,1,2045,0.15717536
Crete,Linoperamata,CO2,1,2050,0.15717536
EL65,Megalopolis_III,CO2,1,2023,0.276172875
EL65,Megalopolis_III,CO2,1,2025,0.276172875
EL65,Megalopolis_III,CO2,1,2030,0.276172875
EL65,Megalopolis_III,CO2,1,2035,0.276172875
EL65,Megalopolis_III,CO2,1,2040,0.276172875
EL65,Megalopolis_III,CO2,1,2045,0.276172875
EL65,Megalopolis_III,CO2,1,2050,0.276172875
EL65,Megalopolis_IV,CO2,1,2023,0.278730031
EL65,Megalopolis_IV,CO2,1,2025,0.278730031
EL65,Megalopolis_IV,CO2,1,2030,0.278730031
EL65,Megalopolis_IV,CO2,1,2035,0.278730031
EL65,Megalopolis_IV,CO2,1,2040,0.278730031
EL65,Megalopolis_IV,CO2,1,2045,0.278730031
EL65,Megalopolis_IV,CO2,1,2050,0.278730031
EL53,Melitis_I,CO2,1,2023,0.227586906
EL53,Melitis_I,CO2,1,2025,0.227586906
EL53,Melitis_I,CO2,1,2030,0.227586906
EL53,Melitis_I,CO2,1,2035,0.227586906
EL53,Melitis_I,CO2,1,2040,0.227586906
EL53,Melitis_I,CO2,1,2045,0.227586906
EL53,Melitis_I,CO2,1,2050,0.227586906
EL51,OCGT,CO2,1,2023,0.139575554
EL51,OCGT,CO2,1,2025,0.139575554
EL51,OCGT,CO2,1,2030,0.139575554
EL51,OCGT,CO2,1,2035,0.139575554
EL51,OCGT,CO2,1,2040,0.139575554
EL51,OCGT,CO2,1,2045,0.139575554
EL51,OCGT,CO2,1,2050,0.139575554
EL52,OCGT,CO2,1,2023,0.139575554
EL52,OCGT,CO2,1,2025,0.139575554
EL52,OCGT,CO2,1,2030,0.139575554
EL52,OCGT,CO2,1,2035,0.139575554
EL52,OCGT,CO2,1,2040,0.139575554
EL52,OCGT,CO2,1,2045,0.139575554
EL52,OCGT,CO2,1,2050,0.139575554
EL53,OCGT,CO2,1,2023,0.139575554
EL53,OCGT,CO2,1,2025,0.139575554
EL53,OCGT,CO2,1,2030,0.139575554
EL53,OCGT,CO2,1,2035,0.139575554
EL53,OCGT,CO2,1,2040,0.139575554
EL53,OCGT,CO2,1,2045,0.139575554
EL53,OCGT,CO2,1,2050,0.139575554
EL54,OCGT,CO2,1,2023,0.139575554
EL54,OCGT,CO2,1,2025,0.139575554
EL54,OCGT,CO2,1,2030,0.139575554
EL54,OCGT,CO2,1,2035,0.139575554
EL54,OCGT,CO2,1,2040,0.139575554
EL54,OCGT,CO2,1,2045,0.139575554
EL54,OCGT,CO2,1,2050,0.139575554
EL61,OCGT,CO2,1,2023,0.139575554
EL61,OCGT,CO2,1,2025,0.139575554
EL61,OCGT,CO2,1,2030,0.139575554
EL61,OCGT,CO2,1,2035,0.139575554
EL61,OCGT,CO2,1,2040,0.139575554
EL61,OCGT,CO2,1,2045,0.139575554
EL61,OCGT,CO2,1,2050,0.139575554
EL62,OCGT,CO2,1,2023,0.139575554
EL62,OCGT,CO2,1,2025,0.139575554
EL62,OCGT,CO2,1,2030,0.139575554
EL62,OCGT,CO2,1,2035,0.139575554
EL62,OCGT,CO2,1,2040,0.139575554
EL62,OCGT,CO2,1,2045,0.139575554
EL62,OCGT,CO2,1,2050,0.139575554
EL63,OCGT,CO2,1,2023,0.139575554
EL63,OCGT,CO2,1,2025,0.139575554
EL63,OCGT,CO2,1,2030,0.139575554
EL63,OCGT,CO2,1,2035,0.139575554
EL63,OCGT,CO2,1,2040,0.139575554
EL63,OCGT,CO2,1,2045,0.139575554
EL63,OCGT,CO2,1,2050,0.139575554
EL64,OCGT,CO2,1,2023,0.139575554
EL64,OCGT,CO2,1,2025,0.139575554
EL64,OCGT,CO2,1,2030,0.139575554
EL64,OCGT,CO2,1,2035,0.139575554
EL64,OCGT,CO2,1,2040,0.139575554
EL64,OCGT,CO2,1,2045,0.139575554
EL64,OCGT,CO2,1,2050,0.139575554
EL30,OCGT,CO2,1,2023,0.139575554
EL30,OCGT,CO2,1,2025,0.139575554
EL30,OCGT,CO2,1,2030,0.139575554
EL30,OCGT,CO2,1,2035,0.139575554
EL30,OCGT,CO2,1,2040,0.139575554
EL30,OCGT,CO2,1,2045,0.139575554
EL30,OCGT,CO2,1,2050,0.139575554
EL65,OCGT,CO2,1,2023,0.139575554
EL65,OCGT,CO2,1,2025,0.139575554
EL65,OCGT,CO2,1,2030,0.139575554
EL65,OCGT,CO2,1,2035,0.139575554
EL65,OCGT,CO2,1,2040,0.139575554
EL65,OCGT,CO2,1,2045,0.139575554
EL65,OCGT,CO2,1,2050,0.139575554
SKYROS,Skyros,CO2,1,2023,0.192411146
SKYROS,Skyros,CO2,1,2025,0.192411146
SKYROS,Skyros,CO2,1,2030,0.192411146
SKYROS,Skyros,CO2,1,2035,0.192411146
SKYROS,Skyros,CO2,1,2040,0.192411146
SKYROS,Skyros,CO2,1,2045,0.192411146
SKYROS,Skyros,CO2,1,2050,0.192411146
SERIFOS,Serifos,CO2,1,2023,0.192411146
SERIFOS,Serifos,CO2,1,2025,0.192411146
SERIFOS,Serifos,CO2,1,2030,0.192411146
SERIFOS,Serifos,CO2,1,2035,0.192411146
SERIFOS,Serifos,CO2,1,2040,0.192411146
SERIFOS,Serifos,CO2,1,2045,0.192411146
SERIFOS,Serifos,CO2,1,2050,0.192411146
EL64,PROTERGIA_CC,CO2,1,2023,0.095153753
EL64,PROTERGIA_CC,CO2,1,2025,0.095153753
EL64,PROTERGIA_CC,CO2,1,2030,0.095153753
EL64,PROTERGIA_CC,CO2,1,2035,0.095153753
EL64,PROTERGIA_CC,CO2,1,2040,0.095153753
EL64,PROTERGIA_CC,CO2,1,2045,0.095153753
EL64,PROTERGIA_CC,CO2,1,2050,0.095153753
EL53,Ptolemaidas_V,CO2,1,2023,0.221705447
EL53,Ptolemaidas_V,CO2,1,2025,0.221705447
EL53,Ptolemaidas_V,CO2,1,2030,0.221705447
EL53,Ptolemaidas_V,CO2,1,2035,0.221705447
EL53,Ptolemaidas_V,CO2,1,2040,0.221705447
EL53,Ptolemaidas_V,CO2,1,2045,0.221705447
EL53,Ptolemaidas_V,CO2,1,2050,0.221705447
RODOS,Rodos,CO2,1,2023,0.15717536
RODOS,Rodos,CO2,1,2025,0.15717536
RODOS,Rodos,CO2,1,2030,0.15717536
RODOS,Rodos,CO2,1,2035,0.15717536
RODOS,Rodos,CO2,1,2040,0.15717536
RODOS,Rodos,CO2,1,2045,0.15717536
RODOS,Rodos,CO2,1,2050,0.15717536
SAMOS,Samos,CO2,1,2023,0.192411146
SAMOS,Samos,CO2,1,2025,0.192411146
SAMOS,Samos,CO2,1,2030,0.192411146
SAMOS,Samos,CO2,1,2035,0.192411146
SAMOS,Samos,CO2,1,2040,0.192411146
SAMOS,Samos,CO2,1,2045,0.192411146
SAMOS,Samos,CO2,1,2050,0.192411146
THIRA,Thira,CO2,1,2023,0.15717536
THIRA,Thira,CO2,1,2025,0.15717536
THIRA,Thira,CO2,1,2030,0.15717536
THIRA,Thira,CO2,1,2035,0.15717536
THIRA,Thira,CO2,1,2040,0.15717536
THIRA,Thira,CO2,1,2045,0.15717536
THIRA,Thira,CO2,1,2050,0.15717536
EL64,THIS_Ag.Nikolaos,CO2,1,2023,0.0796
EL64,THIS_Ag.Nikolaos,CO2,1,2025,0.0796
EL64,THIS_Ag.Nikolaos,CO2,1,2030,0.0796
EL64,THIS_Ag.Nikolaos,CO2,1,2035,0.0796
EL64,THIS_Ag.Nikolaos,CO2,1,2040,0.0796
EL64,THIS_Ag.Nikolaos,CO2,1,2045,0.0796
EL64,THIS_Ag.Nikolaos,CO2,1,2050,0.0796
Crete,Xilokamara,CO2,1,2023,0.154980465
Crete,Xilokamara,CO2,1,2025,0.154980465
Crete,Xilokamara,CO2,1,2030,0.154980465
Crete,Xilokamara,CO2,1,2035,0.154980465
Crete,Xilokamara,CO2,1,2040,0.154980465
Crete,Xilokamara,CO2,1,2045,0.154980465
Crete,Xilokamara,CO2,1,2050,0.154980465
